col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District - Republican,Governor - Republican,,,All
,Milton Street,Paul Mango,Scott R Wagner,Laura Ellsworth,All
Milton Street,0,5,2,0,All
Paul Mango,,1,0,0,All
Scott R Wagner,,,0,0,All
Laura Ellsworth,,,,0,All
Total,7,6,2,0,All
,Representative In The General Assembly 181st District - Republican,Governor - Republican,,,3
,Milton Street,Paul Mango,Laura Ellsworth,Scott R Wagner,3
Milton Street,0,1,0,0,3
Paul Mango,,0,0,0,3
Laura Ellsworth,,,0,0,3
Scott R Wagner,,,,0,3
Total,1,1,0,0,3
,Representative In The General Assembly 181st District - Republican,Governor - Republican,,,5
,Milton Street,Paul Mango,Scott R Wagner,Laura Ellsworth,5
Milton Street,0,2,1,0,5
Paul Mango,,0,0,0,5
Scott R Wagner,,,0,0,5
Laura Ellsworth,,,,0,5
Total,3,2,1,0,5
,Representative In The General Assembly 181st District - Republican,Governor - Republican,,,10
,Milton Street,Paul Mango,Scott R Wagner,Laura Ellsworth,10
Milton Street,0,2,1,0,10
Paul Mango,,1,0,0,10
Scott R Wagner,,,0,0,10
Laura Ellsworth,,,,0,10
Total,3,3,1,0,10
