col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 177th District - Democrat,,,,All
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,Joe Hohenstein,Sean Kilkenny,Maggie Borski,Dan Martino,All
Mike Stack,52,0,0,0,0,728,585,446,206,All
John Fetterman,,13,0,0,0,310,185,157,176,All
Nina Ahmad,,,16,0,0,295,90,246,110,All
Kathi Cozzone,,,,20,0,172,69,108,146,All
Ray Sosa,,,,,1,14,12,20,9,All
Joe Hohenstein,,,,,,156,0,0,0,All
Sean Kilkenny,,,,,,,130,0,0,All
Maggie Borski,,,,,,,,87,0,All
Dan Martino,,,,,,,,,28,All
Total,"2,017",841,757,515,56,"1,675","1,071","1,064",675,All
