col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 197th District - Democrat,,,All
,David Rodriguez,Jaime Bouldin,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,All
David Rodriguez,4,261,260,176,173,168,157,153,147,171,133,128,All
Jaime Bouldin,,3,244,174,178,164,150,152,153,130,103,169,All
Humberto Perez,,,3,161,162,153,147,148,143,145,103,114,All
Sharon Vaughn,,,,3,200,179,151,151,152,96,87,63,All
Barbara Carroll,,,,,4,178,150,148,156,94,76,63,All
Latrice Y Bryant,,,,,,1,157,152,141,81,71,50,All
Robert Taylor,,,,,,,1,150,141,73,58,47,All
Jonathan M Gary,,,,,,,,0,141,69,61,43,All
Dustin Morris,,,,,,,,,0,62,57,44,All
Emilio Vazquez,,,,,,,,,,129,0,0,All
Danilo Burgos,,,,,,,,,,,154,0,All
Frederick Ramirez,,,,,,,,,,,,93,All
Total,439,408,367,254,245,206,180,174,167,407,386,332,All
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 197th District - Democrat,,,1
,Jaime Bouldin,Barbara Carroll,Humberto Perez,Sharon Vaughn,David Rodriguez,Dustin Morris,Robert Taylor,Latrice Y Bryant,Jonathan M Gary,Emilio Vazquez,Frederick Ramirez,Danilo Burgos,1
Jaime Bouldin,0,18,18,18,18,16,16,15,14,9,13,6,1
Barbara Carroll,,0,14,19,13,17,16,17,15,13,3,6,1
Humberto Perez,,,0,14,16,13,13,12,12,10,7,6,1
Sharon Vaughn,,,,0,14,17,17,16,15,11,5,6,1
David Rodriguez,,,,,0,12,14,12,12,10,6,4,1
Dustin Morris,,,,,,0,15,14,14,9,4,5,1
Robert Taylor,,,,,,,0,15,15,10,2,6,1
Latrice Y Bryant,,,,,,,,0,15,10,0,6,1
Jonathan M Gary,,,,,,,,,0,10,0,5,1
Emilio Vazquez,,,,,,,,,,1,0,0,1
Frederick Ramirez,,,,,,,,,,,1,0,1
Danilo Burgos,,,,,,,,,,,,1,1
Total,29,23,23,22,20,18,18,17,15,18,17,12,1
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,2
,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,David Rodriguez,Sharon Vaughn,Humberto Perez,Jaime Bouldin,Barbara Carroll,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,2
Danilo Burgos,13,0,0,21,17,12,11,12,9,8,8,7,2
Emilio Vazquez,,4,0,12,6,7,7,4,2,3,2,3,2
Frederick Ramirez,,,1,4,3,4,6,3,3,2,2,2,2
David Rodriguez,,,,0,17,19,18,14,13,12,12,12,2
Sharon Vaughn,,,,,2,13,13,16,14,13,12,12,2
Humberto Perez,,,,,,1,19,13,10,12,12,11,2
Jaime Bouldin,,,,,,,0,13,10,12,12,11,2
Barbara Carroll,,,,,,,,0,12,13,12,11,2
Latrice Y Bryant,,,,,,,,,1,10,10,10,2
Jonathan M Gary,,,,,,,,,,0,11,11,2
Dustin Morris,,,,,,,,,,,0,11,2
Robert Taylor,,,,,,,,,,,,0,2
Total,45,20,9,37,28,24,24,19,15,13,12,12,2
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Latrice Y Bryant,Sharon Vaughn,Jonathan M Gary,Robert Taylor,Dustin Morris,3
Emilio Vazquez,9,0,0,11,6,6,4,3,3,2,2,2,3
Danilo Burgos,,4,0,4,4,2,1,2,2,2,2,1,3
Frederick Ramirez,,,0,2,3,2,1,1,1,1,1,0,3
David Rodriguez,,,,0,10,6,5,5,5,5,5,3,3
Humberto Perez,,,,,0,7,4,6,6,5,5,3,3
Jaime Bouldin,,,,,,0,4,5,5,4,4,3,3
Barbara Carroll,,,,,,,1,4,4,4,4,3,3
Latrice Y Bryant,,,,,,,,0,6,5,5,3,3
Sharon Vaughn,,,,,,,,,0,5,5,3,3
Jonathan M Gary,,,,,,,,,,0,5,3,3
Robert Taylor,,,,,,,,,,,0,3,3
Dustin Morris,,,,,,,,,,,,0,3
Total,24,9,3,17,13,10,7,6,6,5,5,3,3
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,4
,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,David Rodriguez,Humberto Perez,Barbara Carroll,Jaime Bouldin,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Robert Taylor,4
Emilio Vazquez,6,0,0,6,7,2,3,2,2,2,1,1,4
Danilo Burgos,,6,0,4,4,2,2,2,2,1,1,1,4
Frederick Ramirez,,,2,4,1,4,3,3,2,1,1,1,4
David Rodriguez,,,,1,7,4,5,4,4,4,3,3,4
Humberto Perez,,,,,1,4,5,4,4,4,3,3,4
Barbara Carroll,,,,,,0,3,7,6,3,3,3,4
Jaime Bouldin,,,,,,,0,3,3,3,3,3,4
Sharon Vaughn,,,,,,,,0,6,3,3,3,4
Latrice Y Bryant,,,,,,,,,0,3,3,3,4
Jonathan M Gary,,,,,,,,,,0,3,3,4
Dustin Morris,,,,,,,,,,,0,3,4
Robert Taylor,,,,,,,,,,,,0,4
Total,16,13,11,15,13,8,8,7,6,4,3,3,4
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 197th District - Democrat,,,5
,Jaime Bouldin,David Rodriguez,Humberto Perez,Latrice Y Bryant,Sharon Vaughn,Barbara Carroll,Robert Taylor,Dustin Morris,Jonathan M Gary,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,5
Jaime Bouldin,0,14,14,5,4,4,4,3,3,12,8,2,5
David Rodriguez,,0,14,4,2,2,4,3,3,9,8,4,5
Humberto Perez,,,0,4,2,2,4,2,3,8,6,5,5
Latrice Y Bryant,,,,0,3,3,4,2,3,0,4,1,5
Sharon Vaughn,,,,,0,4,2,2,2,1,4,0,5
Barbara Carroll,,,,,,0,2,2,2,1,3,0,5
Robert Taylor,,,,,,,0,2,3,0,3,1,5
Dustin Morris,,,,,,,,0,2,0,3,0,5
Jonathan M Gary,,,,,,,,,0,0,3,0,5
Frederick Ramirez,,,,,,,,,,4,0,0,5
Danilo Burgos,,,,,,,,,,,0,0,5
Emilio Vazquez,,,,,,,,,,,,1,5
Total,22,21,19,5,5,4,4,3,3,20,11,8,5
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,6
,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,David Rodriguez,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,6
Danilo Burgos,7,0,0,6,2,3,1,1,2,1,0,0,6
Emilio Vazquez,,6,0,5,5,2,1,1,1,1,1,1,6
Frederick Ramirez,,,3,2,2,0,2,0,0,0,1,0,6
David Rodriguez,,,,0,4,3,1,2,2,2,1,1,6
Humberto Perez,,,,,0,3,2,1,2,1,2,1,6
Jaime Bouldin,,,,,,1,1,1,1,1,1,1,6
Sharon Vaughn,,,,,,,0,1,1,1,2,1,6
Barbara Carroll,,,,,,,,1,1,1,1,1,6
Latrice Y Bryant,,,,,,,,,0,2,1,1,6
Dustin Morris,,,,,,,,,,0,1,1,6
Jonathan M Gary,,,,,,,,,,,0,1,6
Robert Taylor,,,,,,,,,,,,0,6
Total,17,13,8,13,9,6,4,3,3,2,2,1,6
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,7
,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,David Rodriguez,Humberto Perez,Jaime Bouldin,Latrice Y Bryant,Sharon Vaughn,Barbara Carroll,Dustin Morris,Jonathan M Gary,Robert Taylor,7
Danilo Burgos,14,0,0,8,7,6,2,3,3,2,2,2,7
Emilio Vazquez,,6,0,8,5,4,4,3,1,0,0,0,7
Frederick Ramirez,,,4,1,1,2,1,1,1,1,1,1,7
David Rodriguez,,,,0,9,9,6,6,3,3,3,3,7
Humberto Perez,,,,,0,5,3,3,3,3,3,3,7
Jaime Bouldin,,,,,,0,6,6,3,3,3,3,7
Latrice Y Bryant,,,,,,,0,5,2,2,3,3,7
Sharon Vaughn,,,,,,,,0,4,3,2,2,7
Barbara Carroll,,,,,,,,,0,3,2,2,7
Dustin Morris,,,,,,,,,,0,2,2,7
Jonathan M Gary,,,,,,,,,,,0,3,7
Robert Taylor,,,,,,,,,,,,0,7
Total,28,17,6,17,13,12,7,7,5,3,3,3,7
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,8
,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,David Rodriguez,Jaime Bouldin,Humberto Perez,Latrice Y Bryant,Barbara Carroll,Dustin Morris,Jonathan M Gary,Sharon Vaughn,Robert Taylor,8
Danilo Burgos,8,0,0,7,6,5,5,4,4,3,4,3,8
Emilio Vazquez,,5,0,4,3,2,1,1,1,2,1,1,8
Frederick Ramirez,,,0,0,1,1,0,0,0,0,0,0,8
David Rodriguez,,,,0,8,6,5,5,5,5,5,4,8
Jaime Bouldin,,,,,0,5,5,5,5,5,5,4,8
Humberto Perez,,,,,,0,5,5,4,4,5,4,8
Latrice Y Bryant,,,,,,,0,5,4,4,5,4,8
Barbara Carroll,,,,,,,,0,4,4,5,4,8
Dustin Morris,,,,,,,,,0,4,4,3,8
Jonathan M Gary,,,,,,,,,,0,4,4,8
Sharon Vaughn,,,,,,,,,,,0,4,8
Robert Taylor,,,,,,,,,,,,0,8
Total,17,10,2,11,10,8,6,5,5,5,5,4,8
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,9
,Frederick Ramirez,Emilio Vazquez,Danilo Burgos,David Rodriguez,Barbara Carroll,Humberto Perez,Jaime Bouldin,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,9
Frederick Ramirez,10,0,0,11,9,10,10,7,6,7,5,4,9
Emilio Vazquez,,5,0,8,5,7,3,5,4,4,3,4,9
Danilo Burgos,,,0,4,7,2,5,6,7,4,4,4,9
David Rodriguez,,,,1,15,13,14,13,13,14,12,12,9
Barbara Carroll,,,,,0,13,15,16,16,13,12,11,9
Humberto Perez,,,,,,0,13,12,10,9,10,9,9
Jaime Bouldin,,,,,,,0,13,12,10,11,9,9
Sharon Vaughn,,,,,,,,0,13,10,11,10,9
Latrice Y Bryant,,,,,,,,,0,13,10,12,9
Robert Taylor,,,,,,,,,,0,10,12,9
Dustin Morris,,,,,,,,,,,0,10,9
Jonathan M Gary,,,,,,,,,,,,0,9
Total,28,16,7,24,21,19,18,18,17,15,12,12,9
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,10
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,David Rodriguez,Jaime Bouldin,Barbara Carroll,Humberto Perez,Latrice Y Bryant,Sharon Vaughn,Dustin Morris,Robert Taylor,Jonathan M Gary,10
Frederick Ramirez,9,0,0,13,14,8,11,10,9,7,8,7,10
Danilo Burgos,,2,0,3,3,4,3,3,4,3,3,3,10
Emilio Vazquez,,,3,1,1,0,0,1,0,0,0,0,10
David Rodriguez,,,,1,13,10,13,11,10,10,10,9,10
Jaime Bouldin,,,,,0,11,13,12,11,10,11,10,10
Barbara Carroll,,,,,,1,10,10,12,11,9,9,10
Humberto Perez,,,,,,,0,12,10,10,11,10,10
Latrice Y Bryant,,,,,,,,0,10,9,11,10,10
Sharon Vaughn,,,,,,,,,0,11,9,9,10
Dustin Morris,,,,,,,,,,0,9,9,10
Robert Taylor,,,,,,,,,,,0,10,10
Jonathan M Gary,,,,,,,,,,,,0,10
Total,27,7,6,18,18,14,14,14,14,11,11,10,10
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,11
,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,Humberto Perez,David Rodriguez,Barbara Carroll,Jaime Bouldin,Dustin Morris,Jonathan M Gary,Robert Taylor,Sharon Vaughn,Latrice Y Bryant,11
Emilio Vazquez,2,0,0,7,7,5,6,3,3,3,3,2,11
Danilo Burgos,,3,0,2,2,2,2,2,2,2,2,2,11
Frederick Ramirez,,,0,3,1,0,0,0,0,0,0,0,11
Humberto Perez,,,,0,8,5,7,5,5,5,5,4,11
David Rodriguez,,,,,0,6,7,5,5,5,5,4,11
Barbara Carroll,,,,,,0,5,5,5,5,5,4,11
Jaime Bouldin,,,,,,,0,5,5,5,5,4,11
Dustin Morris,,,,,,,,0,5,5,5,4,11
Jonathan M Gary,,,,,,,,,0,5,5,4,11
Robert Taylor,,,,,,,,,,0,5,4,11
Sharon Vaughn,,,,,,,,,,,0,4,11
Latrice Y Bryant,,,,,,,,,,,,0,11
Total,14,5,3,12,11,8,8,5,5,5,5,4,11
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,12
,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,David Rodriguez,Jaime Bouldin,Humberto Perez,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Sharon Vaughn,Dustin Morris,12
Danilo Burgos,6,0,0,6,4,4,2,1,1,1,0,0,12
Emilio Vazquez,,5,0,7,6,5,1,1,1,0,1,0,12
Frederick Ramirez,,,3,3,5,2,0,0,0,0,0,0,12
David Rodriguez,,,,0,9,6,1,2,2,1,1,0,12
Jaime Bouldin,,,,,0,6,2,1,1,0,1,0,12
Humberto Perez,,,,,,0,0,0,0,0,0,0,12
Barbara Carroll,,,,,,,0,1,1,0,1,0,12
Latrice Y Bryant,,,,,,,,0,2,1,1,0,12
