col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Dwight Evans,Kevin Johnson,Jaime Bouldin,Barbara Carroll,Sharon Vaughn,David Rodriguez,Humberto Perez,Dustin Morris,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,All
Dwight Evans,257,0,837,798,805,799,772,696,706,618,610,All
Kevin Johnson,,65,228,234,224,222,219,205,189,177,172,All
Jaime Bouldin,,,13,871,871,913,900,802,803,764,773,All
Barbara Carroll,,,,2,988,863,860,818,886,782,785,All
Sharon Vaughn,,,,,0,873,864,826,889,783,786,All
David Rodriguez,,,,,,4,933,800,815,768,767,All
Humberto Perez,,,,,,,3,786,810,756,762,All
Dustin Morris,,,,,,,,18,772,749,755,All
Latrice Y Bryant,,,,,,,,,0,761,768,All
Robert Taylor,,,,,,,,,,0,749,All
Jonathan M Gary,,,,,,,,,,,0,All
Total,"1,414",408,"1,105","1,061","1,058","1,051","1,020",942,922,814,805,All
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,3
,Dwight Evans,Kevin Johnson,David Rodriguez,Humberto Perez,Jaime Bouldin,Barbara Carroll,Latrice Y Bryant,Sharon Vaughn,Dustin Morris,Jonathan M Gary,Robert Taylor,3
Dwight Evans,7,0,54,52,50,50,43,43,36,34,37,3
Kevin Johnson,,1,5,7,6,6,5,5,5,6,5,3
David Rodriguez,,,0,53,51,46,44,45,42,41,41,3
Humberto Perez,,,,0,52,48,44,45,41,41,41,3
Jaime Bouldin,,,,,0,42,41,43,40,40,40,3
Barbara Carroll,,,,,,0,47,49,42,41,43,3
Latrice Y Bryant,,,,,,,0,46,42,41,42,3
Sharon Vaughn,,,,,,,,0,41,41,42,3
Dustin Morris,,,,,,,,,0,41,42,3
Jonathan M Gary,,,,,,,,,,0,40,3
Robert Taylor,,,,,,,,,,,0,3
Total,79,9,61,60,58,57,50,50,43,43,43,3
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,23
,Dwight Evans,Kevin Johnson,Jaime Bouldin,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Humberto Perez,David Rodriguez,Dustin Morris,Robert Taylor,Jonathan M Gary,23
Dwight Evans,30,0,69,71,65,59,61,59,58,53,50,23
Kevin Johnson,,4,17,16,16,16,14,15,12,14,14,23
Jaime Bouldin,,,1,70,71,67,73,71,62,62,64,23
Sharon Vaughn,,,,0,80,74,68,67,64,66,65,23
Barbara Carroll,,,,,0,74,68,68,62,63,65,23
Latrice Y Bryant,,,,,,0,65,66,61,61,63,23
Humberto Perez,,,,,,,1,71,61,61,64,23
David Rodriguez,,,,,,,,0,62,62,62,23
Dustin Morris,,,,,,,,,0,60,59,23
Robert Taylor,,,,,,,,,,0,61,23
Jonathan M Gary,,,,,,,,,,,0,23
Total,126,25,89,89,84,78,77,76,71,68,65,23
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,24
,Dwight Evans,Kevin Johnson,Sharon Vaughn,Barbara Carroll,David Rodriguez,Jaime Bouldin,Humberto Perez,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,24
Dwight Evans,56,0,137,137,131,133,127,127,110,103,103,24
Kevin Johnson,,10,45,44,42,39,43,40,37,36,36,24
Sharon Vaughn,,,0,177,158,152,155,164,142,142,138,24
Barbara Carroll,,,,0,156,151,156,165,143,140,140,24
David Rodriguez,,,,,0,156,163,150,139,139,137,24
Jaime Bouldin,,,,,,0,155,146,138,139,136,24
Humberto Perez,,,,,,,0,149,138,138,137,24
Latrice Y Bryant,,,,,,,,0,137,140,136,24
Dustin Morris,,,,,,,,,0,132,133,24
Jonathan M Gary,,,,,,,,,,0,132,24
Robert Taylor,,,,,,,,,,,0,24
Total,232,64,186,185,176,175,173,170,149,142,142,24
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,25
,Dwight Evans,Kevin Johnson,Barbara Carroll,Jaime Bouldin,Sharon Vaughn,David Rodriguez,Dustin Morris,Humberto Perez,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,25
Dwight Evans,10,0,43,45,44,41,36,38,37,33,30,25
Kevin Johnson,,2,15,12,14,9,12,11,13,9,10,25
Barbara Carroll,,,0,47,56,44,45,46,50,42,39,25
Jaime Bouldin,,,,0,47,45,41,46,43,41,38,25
Sharon Vaughn,,,,,0,44,45,46,49,41,38,25
David Rodriguez,,,,,,0,42,47,41,41,38,25
Dustin Morris,,,,,,,2,43,43,40,39,25
Humberto Perez,,,,,,,,0,41,41,39,25
Latrice Y Bryant,,,,,,,,,0,41,39,25
Jonathan M Gary,,,,,,,,,,0,39,25
Robert Taylor,,,,,,,,,,,0,25
Total,70,20,58,58,58,51,50,50,50,42,40,25
,Representative In Congress 3rd District - Democrat,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,26
,Dwight Evans,Kevin Johnson,Jaime Bouldin,Humberto Perez,Barbara Carroll,David Rodriguez,Sharon Vaughn,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,26
Dwight Evans,4,0,46,43,41,42,43,39,34,33,33,26
Kevin Johnson,,1,9,10,11,11,9,9,10,7,7,26
Jaime Bouldin,,,1,46,43,45,43,43,39,37,37,26
Humberto Perez,,,,1,46,49,47,46,38,37,39,26
Barbara Carroll,,,,,0,44,49,46,39,38,37,26
David Rodriguez,,,,,,0,44,45,39,37,38,26
Sharon Vaughn,,,,,,,0,46,40,37,39,26
Latrice Y Bryant,,,,,,,,0,39,38,39,26
Dustin Morris,,,,,,,,,1,36,35,26
