col_1,col_2,col_3,col_4,col_5,division
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,All
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,All
Bob Casey Jr,78,805,297,196,All
Vanessa L Brown,,75,0,0,All
Wanda Logan,,,39,0,All
Ray Bailey,,,,10,All
Total,"1,376",880,336,206,All
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,4
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,4
Bob Casey Jr,5,51,11,10,4
Vanessa L Brown,,5,0,0,4
Ray Bailey,,,1,0,4
Wanda Logan,,,,2,4
Total,77,56,12,12,4
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,5
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,5
Bob Casey Jr,1,41,11,10,5
Vanessa L Brown,,9,0,0,5
Ray Bailey,,,2,0,5
Wanda Logan,,,,1,5
Total,63,50,13,11,5
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,6
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,6
Bob Casey Jr,2,47,6,6,6
Vanessa L Brown,,7,0,0,6
Ray Bailey,,,1,0,6
Wanda Logan,,,,0,6
Total,61,54,7,6,6
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,8
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,8
Bob Casey Jr,7,36,33,11,8
Vanessa L Brown,,4,0,0,8
Wanda Logan,,,1,0,8
Ray Bailey,,,,1,8
Total,87,40,34,12,8
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,9
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,9
Bob Casey Jr,23,116,54,23,9
Vanessa L Brown,,3,0,0,9
Wanda Logan,,,5,0,9
Ray Bailey,,,,0,9
Total,216,119,59,23,9
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,10
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,10
Bob Casey Jr,4,45,12,12,10
Vanessa L Brown,,4,0,0,10
Wanda Logan,,,3,0,10
Ray Bailey,,,,0,10
Total,73,49,15,12,10
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,11
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,11
Bob Casey Jr,1,53,12,8,11
Vanessa L Brown,,5,0,0,11
Ray Bailey,,,1,0,11
Wanda Logan,,,,2,11
Total,74,58,13,10,11
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,12
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,12
Bob Casey Jr,9,33,34,12,12
Vanessa L Brown,,1,0,0,12
Wanda Logan,,,0,0,12
Ray Bailey,,,,0,12
Total,88,34,34,12,12
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,13
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,13
Bob Casey Jr,5,43,23,7,13
Vanessa L Brown,,1,0,0,13
Wanda Logan,,,0,0,13
Ray Bailey,,,,0,13
Total,78,44,23,7,13
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,14
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,14
Bob Casey Jr,3,52,13,12,14
Vanessa L Brown,,3,0,0,14
Wanda Logan,,,3,0,14
Ray Bailey,,,,0,14
Total,80,55,16,12,14
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,15
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,15
Bob Casey Jr,5,57,22,15,15
Vanessa L Brown,,3,0,0,15
Wanda Logan,,,4,0,15
Ray Bailey,,,,0,15
Total,99,60,26,15,15
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,16
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,16
Bob Casey Jr,3,60,14,9,16
Vanessa L Brown,,7,0,0,16
Ray Bailey,,,1,0,16
Wanda Logan,,,,5,16
Total,86,67,15,14,16
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,17
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,17
Bob Casey Jr,4,56,21,9,17
Vanessa L Brown,,10,0,0,17
Wanda Logan,,,8,0,17
Ray Bailey,,,,1,17
Total,90,66,29,10,17
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,18
,Bob Casey Jr,Vanessa L Brown,Wanda Logan,Ray Bailey,18
Bob Casey Jr,3,46,17,12,18
Vanessa L Brown,,3,0,0,18
Wanda Logan,,,2,0,18
Ray Bailey,,,,1,18
Total,78,49,19,13,18
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,20
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,20
Bob Casey Jr,2,39,17,15,20
Vanessa L Brown,,9,0,0,20
Ray Bailey,,,1,0,20
Wanda Logan,,,,3,20
Total,73,48,18,18,20
,United States Senator - Democrat,Representative In The General Assembly 190th District - Democrat,,,21
,Bob Casey Jr,Vanessa L Brown,Ray Bailey,Wanda Logan,21
Bob Casey Jr,1,30,12,10,21
Vanessa L Brown,,1,0,0,21
Ray Bailey,,,0,0,21
Wanda Logan,,,,0,21
Total,53,31,12,10,21
