col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 185th District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,All
,Maria P Donatucci,Evette Thompson,Rhea Powell,Micah Mahjoubian,Andi Perez,Marylouise Isaacson,Tom Young,Darrell L Clarke,Noam Kugelmass,Joe Celentano,Mariel J K Martin,Amanda Mcillmurray,Judi Golding Baker,Jon Geeting,Matthew D Myers,All
Maria P Donatucci,19,0,107,73,68,69,66,60,55,51,52,52,43,38,26,All
Evette Thompson,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Rhea Powell,,,0,52,52,56,49,37,46,40,43,42,43,25,19,All
Micah Mahjoubian,,,,0,41,41,43,32,41,34,32,26,22,23,20,All
Andi Perez,,,,,1,56,35,33,28,25,41,37,31,27,17,All
Marylouise Isaacson,,,,,,0,34,35,27,22,43,46,37,23,20,All
Tom Young,,,,,,,0,33,34,36,23,14,16,21,18,All
Darrell L Clarke,,,,,,,,6,17,16,29,19,25,16,19,All
Noam Kugelmass,,,,,,,,,1,30,20,18,16,16,7,All
Joe Celentano,,,,,,,,,,1,14,19,16,20,10,All
Mariel J K Martin,,,,,,,,,,,0,35,26,14,18,All
Amanda Mcillmurray,,,,,,,,,,,,0,31,17,12,All
Judi Golding Baker,,,,,,,,,,,,,0,12,8,All
Jon Geeting,,,,,,,,,,,,,,0,12,All
Matthew D Myers,,,,,,,,,,,,,,,1,All
Total,181,1,113,75,72,71,71,70,58,55,55,54,45,38,29,All
,Representative In The General Assembly 185th District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1
,Maria P Donatucci,Evette Thompson,Rhea Powell,Darrell L Clarke,Micah Mahjoubian,Marylouise Isaacson,Tom Young,Andi Perez,Noam Kugelmass,Mariel J K Martin,Joe Celentano,Amanda Mcillmurray,Jon Geeting,Judi Golding Baker,Matthew D Myers,1
Maria P Donatucci,6,0,28,22,26,23,21,21,22,20,15,15,16,13,10,1
