col_1,col_2,division
,Governor - Democrat,All
,Tom Wolf,All
Tom Wolf,"1,656",All
Total,"1,656",All
,Governor - Democrat,1
,Tom Wolf,1
Tom Wolf,47,1
Total,47,1
,Governor - Democrat,2
,Tom Wolf,2
Tom Wolf,39,2
Total,39,2
,Governor - Democrat,3
,Tom Wolf,3
Tom Wolf,25,3
Total,25,3
,Governor - Democrat,4
,Tom Wolf,4
Tom Wolf,23,4
Total,23,4
,Governor - Democrat,5
,Tom Wolf,5
Tom Wolf,29,5
Total,29,5
,Governor - Democrat,6
,Tom Wolf,6
Tom Wolf,82,6
Total,82,6
,Governor - Democrat,7
,Tom Wolf,7
Tom Wolf,59,7
Total,59,7
,Governor - Democrat,8
,Tom Wolf,8
Tom Wolf,60,8
Total,60,8
,Governor - Democrat,9
,Tom Wolf,9
Tom Wolf,53,9
Total,53,9
,Governor - Democrat,10
,Tom Wolf,10
Tom Wolf,42,10
Total,42,10
,Governor - Democrat,11
,Tom Wolf,11
Tom Wolf,26,11
Total,26,11
,Governor - Democrat,12
,Tom Wolf,12
Tom Wolf,43,12
Total,43,12
,Governor - Democrat,13
,Tom Wolf,13
Tom Wolf,37,13
Total,37,13
,Governor - Democrat,14
,Tom Wolf,14
Tom Wolf,30,14
Total,30,14
,Governor - Democrat,15
,Tom Wolf,15
Tom Wolf,22,15
Total,22,15
,Governor - Democrat,16
,Tom Wolf,16
Tom Wolf,24,16
Total,24,16
,Governor - Democrat,17
,Tom Wolf,17
Tom Wolf,31,17
Total,31,17
,Governor - Democrat,18
,Tom Wolf,18
Tom Wolf,42,18
Total,42,18
,Governor - Democrat,19
,Tom Wolf,19
Tom Wolf,48,19
Total,48,19
,Governor - Democrat,20
,Tom Wolf,20
Tom Wolf,35,20
Total,35,20
,Governor - Democrat,21
,Tom Wolf,21
Tom Wolf,36,21
Total,36,21
,Governor - Democrat,22
,Tom Wolf,22
Tom Wolf,66,22
Total,66,22
,Governor - Democrat,23
,Tom Wolf,23
Tom Wolf,39,23
Total,39,23
,Governor - Democrat,24
,Tom Wolf,24
Tom Wolf,38,24
Total,38,24
,Governor - Democrat,25
,Tom Wolf,25
Tom Wolf,55,25
Total,55,25
,Governor - Democrat,26
,Tom Wolf,26
Tom Wolf,24,26
Total,24,26
,Governor - Democrat,27
,Tom Wolf,27
Tom Wolf,33,27
Total,33,27
,Governor - Democrat,28
,Tom Wolf,28
Tom Wolf,38,28
Total,38,28
,Governor - Democrat,29
,Tom Wolf,29
Tom Wolf,55,29
Total,55,29
,Governor - Democrat,30
,Tom Wolf,30
Tom Wolf,51,30
Total,51,30
,Governor - Democrat,31
,Tom Wolf,31
Tom Wolf,44,31
Total,44,31
,Governor - Democrat,32
,Tom Wolf,32
Tom Wolf,19,32
Total,19,32
,Governor - Democrat,33
,Tom Wolf,33
Tom Wolf,33,33
Total,33,33
,Governor - Democrat,34
,Tom Wolf,34
Tom Wolf,49,34
Total,49,34
,Governor - Democrat,35
,Tom Wolf,35
Tom Wolf,26,35
Total,26,35
,Governor - Democrat,36
,Tom Wolf,36
Tom Wolf,50,36
Total,50,36
,Governor - Democrat,37
,Tom Wolf,37
Tom Wolf,38,37
Total,38,37
,Governor - Democrat,38
,Tom Wolf,38
Tom Wolf,53,38
Total,53,38
,Governor - Democrat,39
,Tom Wolf,39
Tom Wolf,23,39
Total,23,39
,Governor - Democrat,40
,Tom Wolf,40
Tom Wolf,24,40
Total,24,40
,Governor - Democrat,41
,Tom Wolf,41
Tom Wolf,65,41
Total,65,41
