col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 172nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Kevin J Boyle,James Harrity,Mona Getzes Cohen,Catherine Bartch,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,All
Kevin J Boyle,230,836,803,770,780,638,570,527,481,407,All
James Harrity,,15,514,500,538,493,487,454,359,351,All
Mona Getzes Cohen,,,13,460,580,447,359,326,312,245,All
Catherine Bartch,,,,22,454,523,435,399,434,324,All
Meagan Ingerson,,,,,13,472,378,338,327,243,All
Erica Vanstone,,,,,,0,455,424,402,335,All
Richard Lombardo,,,,,,,2,419,333,320,All
Frank T Brzozowski,,,,,,,,0,291,292,All
Marnie Aument Loughrey,,,,,,,,,1,273,All
Billy Cortes,,,,,,,,,,0,All
Total,"1,647",878,842,830,822,673,600,556,512,428,All
