col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Kevin Bundy,,,,,,,0,2,1,2,1,4,2,0,9,2
Monica Maria Djerassi,,,,,,,,0,3,10,4,1,3,1,10,2
John Brady,,,,,,,,,1,1,3,1,2,1,11,2
Linda Norris,,,,,,,,,,0,0,1,0,0,12,2
Jacque Whaumbush,,,,,,,,,,,0,1,4,1,13,2
Nat Lownes,,,,,,,,,,,,0,2,0,14,2
Rebecca Poyourow,,,,,,,,,,,,,0,1,15,2
Joe Khan,,,,,,,,,,,,,,0,16,2
Total,76,66,39,34,28,23,17,17,13,13,6,5,5,1,17,2
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,3
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Lisa Rhodes,Liam G Boyle,Monica Maria Djerassi,Linda Norris,Kevin Bundy,John Brady,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,Nat Lownes,2,3
Bob Casey Jr,5,60,49,43,35,38,28,27,27,12,8,7,6,6,3,3
Kathryn S Huggins,,3,48,43,37,36,27,27,26,10,9,8,5,6,4,3
Dewayne Drummond,,,0,42,29,35,24,26,27,9,5,7,2,6,5,3
Ken Washington,,,,0,25,32,21,22,22,8,4,5,1,4,6,3
Lisa Rhodes,,,,,0,24,22,23,13,8,5,5,5,2,7,3
Liam G Boyle,,,,,,0,20,21,23,3,1,2,4,0,8,3
Monica Maria Djerassi,,,,,,,0,21,11,9,6,4,3,3,9,3
Linda Norris,,,,,,,,0,11,6,4,5,3,3,10,3
Kevin Bundy,,,,,,,,,0,4,3,0,1,2,11,3
John Brady,,,,,,,,,,0,5,2,2,2,12,3
Rebecca Poyourow,,,,,,,,,,,0,3,3,2,13,3
Jacque Whaumbush,,,,,,,,,,,,0,2,3,14,3
Joe Khan,,,,,,,,,,,,,0,0,15,3
Nat Lownes,,,,,,,,,,,,,,0,16,3
Total,73,69,52,47,41,40,30,29,28,13,9,8,6,6,17,3
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,4
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Kevin Bundy,Monica Maria Djerassi,Linda Norris,John Brady,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,Nat Lownes,2,4
Bob Casey Jr,8,42,32,33,23,22,19,19,16,9,9,7,5,4,3,4
Kathryn S Huggins,,0,31,32,22,21,17,18,16,5,9,7,3,4,4,4
Ken Washington,,,2,29,23,18,16,15,15,5,5,4,5,3,5,4
Dewayne Drummond,,,,0,22,19,16,15,14,5,6,5,3,3,6,4
Liam G Boyle,,,,,0,12,12,12,12,2,2,0,2,2,7,4
Lisa Rhodes,,,,,,0,6,14,15,3,5,5,3,1,8,4
Kevin Bundy,,,,,,,0,4,3,5,6,3,4,3,9,4
Monica Maria Djerassi,,,,,,,,0,13,3,6,4,1,1,10,4
Linda Norris,,,,,,,,,0,0,2,2,1,1,11,4
John Brady,,,,,,,,,,0,3,2,3,2,12,4
Rebecca Poyourow,,,,,,,,,,,0,5,1,3,13,4
Jacque Whaumbush,,,,,,,,,,,,0,0,0,14,4
Joe Khan,,,,,,,,,,,,,0,1,15,4
Nat Lownes,,,,,,,,,,,,,,0,16,4
Total,56,43,35,34,23,22,19,19,16,9,9,7,5,4,17,4
,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,United States Senator - Democrat,1,5
,Kathryn S Huggins,Dewayne Drummond,Liam G Boyle,Ken Washington,Lisa Rhodes,Kevin Bundy,Linda Norris,Monica Maria Djerassi,Rebecca Poyourow,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,Bob Casey Jr,2,5
Kathryn S Huggins,1,35,33,31,28,19,16,15,6,4,2,2,2,50,3,5
Dewayne Drummond,,0,33,31,17,16,14,13,5,3,2,2,1,36,4,5
Liam G Boyle,,,0,31,16,16,13,13,5,3,2,1,1,33,5,5
Ken Washington,,,,0,14,16,12,13,6,3,2,0,1,32,6,5
Lisa Rhodes,,,,,2,6,15,16,4,0,1,2,0,24,7,5
Kevin Bundy,,,,,,0,3,3,5,3,2,1,1,20,8,5
Linda Norris,,,,,,,0,13,3,2,0,2,0,15,9,5
Monica Maria Djerassi,,,,,,,,0,3,0,1,1,0,15,10,5
Rebecca Poyourow,,,,,,,,,0,2,2,1,0,7,11,5
John Brady,,,,,,,,,,0,1,0,2,4,12,5
Nat Lownes,,,,,,,,,,,0,0,0,3,13,5
Jacque Whaumbush,,,,,,,,,,,,0,0,2,14,5
Joe Khan,,,,,,,,,,,,,0,2,15,5
Bob Casey Jr,,,,,,,,,,,,,,2,16,5
Total,58,38,35,34,31,22,17,16,7,5,3,2,2,57,17,5
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,6
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Liam G Boyle,John Brady,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,Joe Khan,Jacque Whaumbush,2,6
Bob Casey Jr,7,69,47,42,40,41,21,21,19,16,15,15,11,3,3,6
Kathryn S Huggins,,2,43,39,38,40,19,19,17,14,11,15,10,2,4,6
Dewayne Drummond,,,0,37,36,37,16,11,12,11,11,11,6,1,5,6
Ken Washington,,,,0,33,37,12,11,12,8,8,6,7,0,6,6
Kevin Bundy,,,,,0,29,15,5,6,5,10,10,4,1,7,6
Liam G Boyle,,,,,,0,15,14,15,9,11,7,6,0,8,6
John Brady,,,,,,,0,8,8,4,7,7,5,1,9,6
Lisa Rhodes,,,,,,,,0,12,10,2,5,6,3,10,6
Linda Norris,,,,,,,,,0,11,1,7,5,1,11,6
Monica Maria Djerassi,,,,,,,,,,0,0,9,5,2,12,6
Nat Lownes,,,,,,,,,,,1,3,2,0,13,6
Rebecca Poyourow,,,,,,,,,,,,0,5,2,14,6
Joe Khan,,,,,,,,,,,,,0,2,15,6
Jacque Whaumbush,,,,,,,,,,,,,,0,16,6
Total,90,74,49,44,43,43,21,21,19,16,16,15,11,3,17,6
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,7
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,John Brady,Rebecca Poyourow,Jacque Whaumbush,Nat Lownes,Joe Khan,2,7
Bob Casey Jr,8,82,64,63,53,43,38,33,26,16,13,11,7,4,3,7
Kathryn S Huggins,,1,56,56,50,41,35,29,26,15,12,10,8,4,4,7
Ken Washington,,,1,56,51,35,32,28,22,9,8,7,7,3,5,7
Dewayne Drummond,,,,0,51,35,35,29,24,10,10,7,6,3,6,7
Liam G Boyle,,,,,0,28,28,25,19,6,9,6,5,4,7,7
Lisa Rhodes,,,,,,0,34,25,7,9,6,5,3,2,8,7
Linda Norris,,,,,,,0,26,5,4,4,2,1,1,9,7
Monica Maria Djerassi,,,,,,,,0,3,4,4,4,1,0,10,7
Kevin Bundy,,,,,,,,,1,7,7,5,5,1,11,7
John Brady,,,,,,,,,,1,7,8,3,1,12,7
Rebecca Poyourow,,,,,,,,,,,0,7,2,2,13,7
Jacque Whaumbush,,,,,,,,,,,,0,1,2,14,7
Nat Lownes,,,,,,,,,,,,,0,1,15,7
Joe Khan,,,,,,,,,,,,,,0,16,7
Total,103,87,67,64,54,43,38,33,29,18,13,11,8,4,17,7
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,8
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Monica Maria Djerassi,Lisa Rhodes,Linda Norris,Kevin Bundy,Rebecca Poyourow,John Brady,Nat Lownes,Jacque Whaumbush,Joe Khan,2,8
Bob Casey Jr,5,107,82,81,68,52,49,48,33,22,21,18,13,11,3,8
Kathryn S Huggins,,1,76,73,67,48,47,46,30,20,19,17,12,10,4,8
Dewayne Drummond,,,1,69,62,38,35,37,28,13,12,12,9,7,5,8
Ken Washington,,,,1,56,41,37,38,27,14,18,13,7,7,6,8
Liam G Boyle,,,,,0,34,31,35,21,13,6,7,3,4,7,8
Monica Maria Djerassi,,,,,,0,33,35,11,13,11,6,6,6,8,8
Lisa Rhodes,,,,,,,0,42,9,9,12,9,10,6,9,8
Linda Norris,,,,,,,,0,8,8,11,7,9,4,10,8
Kevin Bundy,,,,,,,,,0,9,11,8,4,2,11,8
Rebecca Poyourow,,,,,,,,,,0,5,6,4,5,12,8
John Brady,,,,,,,,,,,0,6,4,3,13,8
Nat Lownes,,,,,,,,,,,,0,6,6,14,8
Jacque Whaumbush,,,,,,,,,,,,,0,3,15,8
Joe Khan,,,,,,,,,,,,,,0,16,8
Total,122,108,83,82,68,52,49,48,33,22,21,18,13,11,17,8
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,9
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Lisa Rhodes,Linda Norris,Kevin Bundy,Monica Maria Djerassi,John Brady,Jacque Whaumbush,Joe Khan,Rebecca Poyourow,Nat Lownes,2,9
Bob Casey Jr,4,46,41,38,35,23,20,18,13,10,5,5,4,3,3,9
Kathryn S Huggins,,2,35,33,29,21,15,16,12,7,4,4,3,2,4,9
Dewayne Drummond,,,0,34,33,18,16,16,11,7,3,5,3,2,5,9
Ken Washington,,,,0,33,16,14,13,11,5,2,2,2,2,6,9
Liam G Boyle,,,,,0,14,14,12,9,5,1,3,2,1,7,9
Lisa Rhodes,,,,,,0,18,5,13,6,3,3,2,3,8,9
Linda Norris,,,,,,,0,5,10,5,1,1,2,3,9,9
Kevin Bundy,,,,,,,,0,1,6,1,3,1,3,10,9
Monica Maria Djerassi,,,,,,,,,0,2,2,2,2,0,11,9
John Brady,,,,,,,,,,0,2,3,2,2,12,9
Jacque Whaumbush,,,,,,,,,,,0,2,3,0,13,9
Joe Khan,,,,,,,,,,,,0,2,0,14,9
Rebecca Poyourow,,,,,,,,,,,,,0,0,15,9
Nat Lownes,,,,,,,,,,,,,,0,16,9
Total,60,49,41,38,35,24,20,18,13,10,5,5,4,3,17,9
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,10
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Kevin Bundy,Linda Norris,Monica Maria Djerassi,John Brady,Rebecca Poyourow,Nat Lownes,Joe Khan,Jacque Whaumbush,2,10
Bob Casey Jr,10,77,69,65,54,42,39,36,34,21,22,15,12,10,3,10
Kathryn S Huggins,,1,59,56,51,34,31,27,27,13,16,10,7,4,4,10
Ken Washington,,,0,55,49,34,33,27,28,14,16,11,10,3,5,10
Dewayne Drummond,,,,0,45,31,28,26,27,17,15,9,8,7,6,10
Liam G Boyle,,,,,0,26,24,22,21,6,14,8,7,3,7,10
Lisa Rhodes,,,,,,0,14,27,24,9,10,3,4,4,8,10
Kevin Bundy,,,,,,,0,12,9,17,14,11,9,5,9,10
Linda Norris,,,,,,,,0,23,9,11,4,4,7,10,10
Monica Maria Djerassi,,,,,,,,,0,10,10,6,5,6,11,10
John Brady,,,,,,,,,,0,7,7,6,6,12,10
Rebecca Poyourow,,,,,,,,,,,0,9,6,7,13,10
Nat Lownes,,,,,,,,,,,,0,7,4,14,10
Joe Khan,,,,,,,,,,,,,0,3,15,10
Jacque Whaumbush,,,,,,,,,,,,,,1,16,10
Total,110,79,72,70,55,43,41,37,34,25,23,15,13,11,17,10
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,11
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Kevin Bundy,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,John Brady,Rebecca Poyourow,Nat Lownes,Joe Khan,Jacque Whaumbush,2,11
Bob Casey Jr,8,73,57,51,46,31,25,23,24,19,21,16,12,5,3,11
Kathryn S Huggins,,0,48,45,40,25,21,20,22,17,20,16,11,4,4,11
Ken Washington,,,1,45,41,28,18,20,19,13,15,16,10,3,5,11
Dewayne Drummond,,,,0,40,26,18,20,19,13,15,12,7,2,6,11
Liam G Boyle,,,,,0,21,16,14,16,7,11,13,2,2,7,11
Kevin Bundy,,,,,,0,5,5,2,8,11,11,5,1,8,11
Lisa Rhodes,,,,,,,0,17,18,5,9,3,4,3,9,11
Linda Norris,,,,,,,,0,18,5,7,1,5,3,10,11
Monica Maria Djerassi,,,,,,,,,0,5,8,3,5,3,11,11
John Brady,,,,,,,,,,1,4,5,7,1,12,11
Rebecca Poyourow,,,,,,,,,,,0,10,6,2,13,11
Nat Lownes,,,,,,,,,,,,0,5,1,14,11
Joe Khan,,,,,,,,,,,,,0,1,15,11
Jacque Whaumbush,,,,,,,,,,,,,,0,16,11
Total,96,73,59,51,46,31,25,24,24,21,21,16,12,5,17,11
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,12
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Kevin Bundy,John Brady,Rebecca Poyourow,Jacque Whaumbush,Nat Lownes,Joe Khan,2,12
Bob Casey Jr,15,117,102,100,90,58,56,53,43,20,15,10,9,7,3,12
Kathryn S Huggins,,1,83,83,79,49,48,45,35,15,14,7,9,5,4,12
Ken Washington,,,1,84,83,48,43,41,32,13,5,5,2,5,5,12
Dewayne Drummond,,,,1,82,46,45,47,32,11,9,3,6,4,6,12
Liam G Boyle,,,,,1,44,41,42,28,8,5,2,5,4,7,12
Linda Norris,,,,,,0,51,41,10,8,5,7,5,1,8,12
Lisa Rhodes,,,,,,,0,44,6,6,8,6,5,0,9,12
Monica Maria Djerassi,,,,,,,,0,8,4,11,3,3,3,10,12
Kevin Bundy,,,,,,,,,0,10,7,7,5,4,11,12
John Brady,,,,,,,,,,0,2,2,3,3,12,12
Rebecca Poyourow,,,,,,,,,,,0,4,3,3,13,12
Jacque Whaumbush,,,,,,,,,,,,0,3,1,14,12
Nat Lownes,,,,,,,,,,,,,0,1,15,12
Joe Khan,,,,,,,,,,,,,,0,16,12
Total,162,118,103,101,91,58,56,53,43,20,15,10,9,7,17,12
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,13
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Monica Maria Djerassi,Linda Norris,Kevin Bundy,John Brady,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,2,13
Bob Casey Jr,18,75,62,56,47,35,32,32,29,24,19,19,12,12,3,13
Kathryn S Huggins,,3,54,48,42,34,28,27,26,18,16,17,10,12,4,13
Ken Washington,,,0,47,41,26,23,24,23,18,16,9,9,11,5,13
Dewayne Drummond,,,,0,37,22,23,22,22,14,14,8,6,6,6,13
Liam G Boyle,,,,,0,18,18,18,17,9,10,7,4,3,7,13
Lisa Rhodes,,,,,,0,23,26,7,10,7,12,10,5,8,13
Monica Maria Djerassi,,,,,,,0,19,8,8,8,11,9,7,9,13
Linda Norris,,,,,,,,0,7,12,4,10,8,6,10,13
Kevin Bundy,,,,,,,,,1,11,8,5,3,6,11,13
John Brady,,,,,,,,,,0,8,5,6,8,12,13
Nat Lownes,,,,,,,,,,,0,7,4,5,13,13
Rebecca Poyourow,,,,,,,,,,,,0,5,5,14,13
Jacque Whaumbush,,,,,,,,,,,,,0,3,15,13
Joe Khan,,,,,,,,,,,,,,0,16,13
Total,111,80,63,57,47,37,33,32,30,24,19,19,13,13,17,13
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,14
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Kevin Bundy,Lisa Rhodes,Monica Maria Djerassi,Linda Norris,John Brady,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,Nat Lownes,2,14
Bob Casey Jr,7,82,56,54,50,47,38,35,34,32,27,20,16,16,3,14
Kathryn S Huggins,,2,50,46,44,40,35,30,27,26,25,16,12,12,4,14
Dewayne Drummond,,,1,42,35,39,20,22,18,21,15,13,13,12,5,14
Ken Washington,,,,1,41,33,21,18,17,21,13,10,10,13,6,14
Liam G Boyle,,,,,0,27,20,23,18,16,16,8,7,10,7,14
Kevin Bundy,,,,,,1,14,16,13,25,16,11,11,12,8,14
Lisa Rhodes,,,,,,,0,18,27,17,11,13,9,2,9,14
Monica Maria Djerassi,,,,,,,,0,17,11,14,11,8,4,10,14
Linda Norris,,,,,,,,,0,14,13,13,4,1,11,14
John Brady,,,,,,,,,,0,13,9,10,5,12,14
Rebecca Poyourow,,,,,,,,,,,0,5,5,8,13,14
Jacque Whaumbush,,,,,,,,,,,,1,6,3,14,14
Joe Khan,,,,,,,,,,,,,0,3,15,14
Nat Lownes,,,,,,,,,,,,,,0,16,14
Total,111,88,60,59,53,50,40,36,34,33,27,22,17,16,17,14
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,15
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Lisa Rhodes,Linda Norris,Kevin Bundy,Monica Maria Djerassi,Rebecca Poyourow,Joe Khan,Nat Lownes,John Brady,Jacque Whaumbush,2,15
Bob Casey Jr,5,57,49,49,37,35,27,25,22,15,9,10,9,7,3,15
Kathryn S Huggins,,3,43,43,35,32,24,25,21,15,8,9,9,6,4,15
Dewayne Drummond,,,0,44,38,27,22,19,17,10,7,8,4,7,5,15
Ken Washington,,,,0,36,26,22,21,15,9,7,8,6,5,6,15
Liam G Boyle,,,,,0,20,16,17,15,8,7,5,3,2,7,15
Lisa Rhodes,,,,,,1,27,12,21,12,7,4,7,8,8,15
Linda Norris,,,,,,,0,6,15,8,3,4,3,5,9,15
Kevin Bundy,,,,,,,,0,9,9,5,6,6,3,10,15
Monica Maria Djerassi,,,,,,,,,0,9,5,2,4,4,11,15
Rebecca Poyourow,,,,,,,,,,0,4,6,6,3,12,15
Joe Khan,,,,,,,,,,,0,3,1,2,13,15
Nat Lownes,,,,,,,,,,,,0,3,1,14,15
John Brady,,,,,,,,,,,,,0,1,15,15
Jacque Whaumbush,,,,,,,,,,,,,,0,16,15
Total,71,62,51,51,40,39,28,27,24,17,10,10,9,8,17,15
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,16
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Liam G Boyle,Monica Maria Djerassi,Lisa Rhodes,Joe Khan,John Brady,Linda Norris,Jacque Whaumbush,Nat Lownes,Rebecca Poyourow,2,16
Bob Casey Jr,2,35,25,24,21,17,12,10,7,8,10,8,7,4,3,16
Kathryn S Huggins,,2,23,21,19,16,10,9,5,5,9,6,7,3,4,16
Dewayne Drummond,,,0,23,19,17,11,9,8,8,9,5,7,4,5,16
Ken Washington,,,,1,16,17,12,10,7,7,6,6,7,4,6,16
Kevin Bundy,,,,,0,12,7,4,4,5,5,4,7,3,7,16
Liam G Boyle,,,,,,0,7,5,3,4,5,3,3,2,8,16
Monica Maria Djerassi,,,,,,,0,8,5,3,5,4,2,3,9,16
Lisa Rhodes,,,,,,,,0,5,4,6,4,3,1,10,16
Joe Khan,,,,,,,,,1,6,3,3,3,1,11,16
John Brady,,,,,,,,,,0,3,2,3,1,12,16
Linda Norris,,,,,,,,,,,0,4,1,0,13,16
Jacque Whaumbush,,,,,,,,,,,,0,3,1,14,16
Nat Lownes,,,,,,,,,,,,,0,1,15,16
Rebecca Poyourow,,,,,,,,,,,,,,0,16,16
Total,42,37,27,27,21,18,13,12,10,10,10,8,8,4,17,16
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,17
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,John Brady,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,Joe Khan,2,17
Bob Casey Jr,9,54,38,38,29,30,22,21,21,20,15,14,10,10,3,17
Kathryn S Huggins,,2,35,33,28,29,18,15,17,16,13,10,7,9,4,17
Dewayne Drummond,,,0,28,23,24,16,13,15,15,10,8,10,9,5,17
Ken Washington,,,,0,22,27,15,14,14,11,11,8,5,5,6,17
Kevin Bundy,,,,,1,22,10,9,8,7,9,4,5,5,7,17
Liam G Boyle,,,,,,0,9,10,10,9,5,5,4,6,8,17
Linda Norris,,,,,,,0,9,12,13,7,5,5,3,9,17
John Brady,,,,,,,,0,12,9,7,7,7,6,10,17
Lisa Rhodes,,,,,,,,,0,11,8,6,5,2,11,17
Monica Maria Djerassi,,,,,,,,,,0,7,7,4,7,12,17
Nat Lownes,,,,,,,,,,,0,3,3,3,13,17
Rebecca Poyourow,,,,,,,,,,,,0,2,2,14,17
Jacque Whaumbush,,,,,,,,,,,,,0,3,15,17
Joe Khan,,,,,,,,,,,,,,0,16,17
Total,76,58,40,40,32,32,22,21,21,20,15,14,10,10,17,17
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,18
,Bob Casey Jr,Kathryn S Huggins,Ken Washington,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,Kevin Bundy,John Brady,Rebecca Poyourow,Nat Lownes,Jacque Whaumbush,Joe Khan,2,18
Bob Casey Jr,3,71,63,61,55,38,36,37,23,15,10,10,8,7,3,18
Kathryn S Huggins,,1,58,58,50,36,34,34,20,12,13,8,8,7,4,18
Ken Washington,,,1,58,52,30,33,34,23,15,15,9,4,7,5,18
Dewayne Drummond,,,,0,50,30,33,33,23,8,12,9,6,8,6,18
Liam G Boyle,,,,,0,26,30,28,20,10,11,9,5,5,7,18
Lisa Rhodes,,,,,,0,31,26,9,7,5,2,6,1,8,18
Linda Norris,,,,,,,0,30,8,8,7,2,6,2,9,18
Monica Maria Djerassi,,,,,,,,0,8,8,6,4,6,5,10,18
Kevin Bundy,,,,,,,,,1,4,5,5,2,3,11,18
John Brady,,,,,,,,,,1,7,3,4,3,12,18
Rebecca Poyourow,,,,,,,,,,,0,5,2,3,13,18
Nat Lownes,,,,,,,,,,,,0,3,2,14,18
Jacque Whaumbush,,,,,,,,,,,,,0,2,15,18
Joe Khan,,,,,,,,,,,,,,0,16,18
Total,86,76,69,65,58,40,39,39,27,18,16,11,9,8,17,18
,United States Senator - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,19
,Bob Casey Jr,Kathryn S Huggins,Dewayne Drummond,Ken Washington,Liam G Boyle,Kevin Bundy,Lisa Rhodes,Linda Norris,Monica Maria Djerassi,John Brady,Joe Khan,Nat Lownes,Rebecca Poyourow,Jacque Whaumbush,2,19
Bob Casey Jr,13,95,78,76,55,47,46,42,37,32,18,18,16,13,3,19
Kathryn S Huggins,,5,62,66,51,43,41,36,31,28,16,13,15,7,4,19
Dewayne Drummond,,,0,62,52,39,32,30,29,23,11,14,14,11,5,19
Ken Washington,,,,0,49,40,33,30,24,26,13,11,10,6,6,19
Liam G Boyle,,,,,0,33,21,19,23,17,4,10,12,6,7,19
Kevin Bundy,,,,,,0,20,19,9,21,8,13,6,5,8,19
