col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,All
,Tom Wolf,Malcolm Kenyatta,Gilberto Gonzalez,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,All
Tom Wolf,38,262,136,82,71,66,All
Malcolm Kenyatta,,7,0,0,0,0,All
Gilberto Gonzalez,,,12,0,0,0,All
Lewis Nash Sr,,,,8,0,0,All
Lewis Thomas Iii,,,,,11,0,All
Alex Deering,,,,,,8,All
Total,655,269,148,90,82,74,All
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,1
,Tom Wolf,Malcolm Kenyatta,Alex Deering,Lewis Thomas Iii,Lewis Nash Sr,Gilberto Gonzalez,1
Tom Wolf,9,81,25,20,21,19,1
Malcolm Kenyatta,,0,0,0,0,0,1
Alex Deering,,,0,0,0,0,1
Lewis Thomas Iii,,,,3,0,0,1
Lewis Nash Sr,,,,,1,0,1
Gilberto Gonzalez,,,,,,1,1
Total,175,81,25,23,22,20,1
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,3
,Tom Wolf,Gilberto Gonzalez,Lewis Thomas Iii,Malcolm Kenyatta,Alex Deering,Lewis Nash Sr,3
Tom Wolf,0,17,2,4,0,0,3
Gilberto Gonzalez,,1,0,0,0,0,3
Lewis Thomas Iii,,,2,0,0,0,3
Malcolm Kenyatta,,,,0,0,0,3
Alex Deering,,,,,0,0,3
Lewis Nash Sr,,,,,,0,3
Total,23,18,4,4,0,0,3
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,8
,Tom Wolf,Lewis Nash Sr,Lewis Thomas Iii,Gilberto Gonzalez,Malcolm Kenyatta,Alex Deering,8
Tom Wolf,3,5,7,3,3,0,8
Lewis Nash Sr,,4,0,0,0,0,8
Lewis Thomas Iii,,,1,0,0,0,8
Gilberto Gonzalez,,,,0,0,0,8
Malcolm Kenyatta,,,,,0,0,8
Alex Deering,,,,,,0,8
Total,21,9,8,3,3,0,8
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,9
,Tom Wolf,Malcolm Kenyatta,Gilberto Gonzalez,Alex Deering,Lewis Nash Sr,Lewis Thomas Iii,9
Tom Wolf,12,68,34,21,21,9,9
Malcolm Kenyatta,,2,0,0,0,0,9
Gilberto Gonzalez,,,1,0,0,0,9
Alex Deering,,,,1,0,0,9
Lewis Nash Sr,,,,,0,0,9
Lewis Thomas Iii,,,,,,0,9
Total,165,70,35,22,21,9,9
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,13
,Tom Wolf,Lewis Nash Sr,Gilberto Gonzalez,Lewis Thomas Iii,Malcolm Kenyatta,Alex Deering,13
Tom Wolf,0,9,7,7,5,1,13
Lewis Nash Sr,,1,0,0,0,0,13
Gilberto Gonzalez,,,2,0,0,0,13
Lewis Thomas Iii,,,,0,0,0,13
Malcolm Kenyatta,,,,,0,0,13
Alex Deering,,,,,,0,13
Total,29,10,9,7,5,1,13
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,14
,Tom Wolf,Malcolm Kenyatta,Gilberto Gonzalez,Lewis Thomas Iii,Lewis Nash Sr,Alex Deering,14
Tom Wolf,2,44,14,12,11,0,14
Malcolm Kenyatta,,2,0,0,0,0,14
Gilberto Gonzalez,,,0,0,0,0,14
Lewis Thomas Iii,,,,1,0,0,14
Lewis Nash Sr,,,,,0,0,14
Alex Deering,,,,,,1,14
Total,83,46,14,13,11,1,14
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,15
,Tom Wolf,Malcolm Kenyatta,Gilberto Gonzalez,Lewis Nash Sr,Alex Deering,Lewis Thomas Iii,15
Tom Wolf,1,31,13,10,4,4,15
Malcolm Kenyatta,,2,0,0,0,0,15
Gilberto Gonzalez,,,4,0,0,0,15
Lewis Nash Sr,,,,1,0,0,15
Alex Deering,,,,,1,0,15
Lewis Thomas Iii,,,,,,0,15
Total,63,33,17,11,5,4,15
,Governor - Democrat,Representative In The General Assembly 181st District - Democrat,,,,,16
,Tom Wolf,Gilberto Gonzalez,Malcolm Kenyatta,Alex Deering,Lewis Thomas Iii,Lewis Nash Sr,16
Tom Wolf,11,29,26,15,10,5,16
Gilberto Gonzalez,,3,0,0,0,0,16
Malcolm Kenyatta,,,1,0,0,0,16
Alex Deering,,,,5,0,0,16
Lewis Thomas Iii,,,,,4,0,16
Lewis Nash Sr,,,,,,1,16
Total,96,32,27,20,14,6,16
