col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,All
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,All
Chris Rabb,24,"2,655","2,511","2,485","2,844","1,205",All
Sherrie Cohen,,12,"2,720","2,754","1,918","1,373",All
Qasim Rashad,,,2,"2,649","1,742","1,286",All
Carla Cain,,,,7,"1,724","1,280",All
Chris Rabb,,,,,132,0,All
Melissa Scott,,,,,,202,All
Total,"4,087","3,326","3,050","3,028","3,191","2,140",All
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,1
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,1
Chris Rabb,0,231,212,211,297,27,1
Sherrie Cohen,,0,216,212,210,36,1
Carla Cain,,,0,212,190,36,1
Qasim Rashad,,,,0,191,35,1
Chris Rabb,,,,,12,0,1
Melissa Scott,,,,,,5,1
Total,324,246,226,226,314,53,1
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,2
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,2
Chris Rabb,1,184,179,174,263,30,2
Sherrie Cohen,,0,174,180,169,33,2
Qasim Rashad,,,0,175,161,31,2
Carla Cain,,,,0,157,32,2
Chris Rabb,,,,,13,0,2
Melissa Scott,,,,,,6,2
Total,294,202,192,189,284,54,2
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,3
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,3
Chris Rabb,0,83,80,74,105,34,3
Sherrie Cohen,,1,94,87,56,52,3
Carla Cain,,,1,88,55,48,3
Qasim Rashad,,,,0,49,46,3
Chris Rabb,,,,,5,0,3
Melissa Scott,,,,,,5,3
Total,139,109,104,95,113,66,3
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,4
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,4
Chris Rabb,0,103,104,100,103,48,4
Sherrie Cohen,,0,105,97,71,48,4
Carla Cain,,,0,101,66,48,4
Qasim Rashad,,,,0,61,45,4
Chris Rabb,,,,,4,0,4
Melissa Scott,,,,,,5,4
Total,151,119,114,106,117,63,4
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,5
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,5
Chris Rabb,0,138,133,134,146,47,5
Sherrie Cohen,,0,141,140,108,51,5
Carla Cain,,,0,140,102,50,5
Qasim Rashad,,,,0,104,47,5
Chris Rabb,,,,,7,0,5
Melissa Scott,,,,,,7,5
Total,193,159,152,151,165,72,5
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,6
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,6
Chris Rabb,0,185,171,143,198,36,6
Sherrie Cohen,,0,184,150,165,44,6
Carla Cain,,,1,148,150,42,6
Qasim Rashad,,,,0,122,39,6
Chris Rabb,,,,,5,0,6
Melissa Scott,,,,,,7,6
Total,234,209,193,161,210,69,6
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,7
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,7
Chris Rabb,0,130,125,119,160,40,7
Sherrie Cohen,,0,131,131,105,45,7
Carla Cain,,,0,126,100,42,7
Qasim Rashad,,,,0,92,47,7
Chris Rabb,,,,,7,0,7
Melissa Scott,,,,,,8,7
Total,201,151,143,140,173,74,7
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,8
,Chris Rabb,Qasim Rashad,Sherrie Cohen,Carla Cain,Chris Rabb,Melissa Scott,8
Chris Rabb,0,80,82,79,85,42,8
Qasim Rashad,,1,95,93,49,58,8
Sherrie Cohen,,,0,92,51,53,8
Carla Cain,,,,0,47,52,8
Chris Rabb,,,,,8,0,8
Melissa Scott,,,,,,4,8
Total,128,110,106,101,100,73,8
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,9
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,9
Chris Rabb,0,68,64,63,64,41,9
Sherrie Cohen,,0,71,71,45,40,9
Carla Cain,,,0,71,37,39,9
Qasim Rashad,,,,0,37,38,9
Chris Rabb,,,,,2,0,9
Melissa Scott,,,,,,3,9
Total,106,86,77,76,70,66,9
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,10
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,10
Chris Rabb,1,88,80,77,84,40,10
Sherrie Cohen,,1,92,92,57,59,10
Qasim Rashad,,,0,88,52,49,10
Carla Cain,,,,1,49,47,10
Chris Rabb,,,,,2,0,10
Melissa Scott,,,,,,6,10
Total,127,119,103,99,94,83,10
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,11
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,11
Chris Rabb,2,57,58,56,62,29,11
Sherrie Cohen,,1,66,65,40,34,11
Carla Cain,,,0,65,40,34,11
Qasim Rashad,,,,0,39,31,11
Chris Rabb,,,,,2,0,11
Melissa Scott,,,,,,6,11
Total,93,75,74,70,66,56,11
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,12
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,12
Chris Rabb,1,56,50,50,48,34,12
Sherrie Cohen,,2,60,62,44,37,12
Qasim Rashad,,,0,57,38,32,12
Carla Cain,,,,1,33,33,12
Chris Rabb,,,,,2,0,12
Melissa Scott,,,,,,6,12
Total,84,84,70,68,66,62,12
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,13
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Melissa Scott,Chris Rabb,13
Chris Rabb,1,59,61,56,43,41,13
Sherrie Cohen,,0,71,71,47,36,13
Qasim Rashad,,,0,69,46,35,13
Carla Cain,,,,0,50,30,13
Melissa Scott,,,,,7,0,13
Chris Rabb,,,,,,1,13
Total,85,85,82,81,80,49,13
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,14
,Sherrie Cohen,Chris Rabb,Carla Cain,Qasim Rashad,Melissa Scott,Chris Rabb,14
Sherrie Cohen,1,69,77,76,51,45,14
Chris Rabb,,2,64,62,38,53,14
Carla Cain,,,0,74,41,40,14
Qasim Rashad,,,,0,44,38,14
Melissa Scott,,,,,7,0,14
Chris Rabb,,,,,,4,14
Total,99,94,83,83,73,66,14
,Representative In The General Assembly 200th District - Democrat,,Member Of The Democratic State Committee 4th Senatorial District,,,,15
,Melissa Scott,Chris Rabb,Sherrie Cohen,Chris Rabb,Qasim Rashad,Carla Cain,15
Melissa Scott,9,0,71,54,68,64,15
Chris Rabb,,2,31,44,27,27,15
Sherrie Cohen,,,0,64,82,83,15
Chris Rabb,,,,0,67,67,15
Qasim Rashad,,,,,1,85,15
Carla Cain,,,,,,0,15
Total,103,59,103,99,97,92,15
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,16
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,16
Chris Rabb,0,83,85,54,84,28,16
Sherrie Cohen,,0,88,60,65,37,16
Qasim Rashad,,,0,62,64,37,16
Carla Cain,,,,0,38,28,16
Chris Rabb,,,,,2,0,16
Melissa Scott,,,,,,4,16
Total,113,103,102,66,96,49,16
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,17
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Chris Rabb,Melissa Scott,17
Chris Rabb,1,115,115,107,144,40,17
Sherrie Cohen,,0,116,112,93,41,17
Qasim Rashad,,,0,106,92,37,17
Carla Cain,,,,1,85,37,17
Chris Rabb,,,,,0,0,17
Melissa Scott,,,,,,8,17
Total,186,135,130,123,151,70,17
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,18
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,18
Chris Rabb,0,78,75,72,90,43,18
Sherrie Cohen,,0,81,75,56,39,18
Carla Cain,,,0,74,53,37,18
Qasim Rashad,,,,0,47,35,18
Chris Rabb,,,,,4,0,18
Melissa Scott,,,,,,6,18
Total,133,96,91,82,105,61,18
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,19
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,19
Chris Rabb,0,71,68,70,76,43,19
Sherrie Cohen,,1,75,75,49,40,19
Carla Cain,,,1,74,46,38,19
Qasim Rashad,,,,0,49,32,19
Chris Rabb,,,,,7,0,19
Melissa Scott,,,,,,10,19
Total,120,91,86,82,90,73,19
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,20
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,20
Chris Rabb,2,58,58,59,62,40,20
Sherrie Cohen,,2,58,58,28,38,20
Carla Cain,,,0,57,28,35,20
Qasim Rashad,,,,0,29,34,20
Chris Rabb,,,,,2,0,20
Melissa Scott,,,,,,9,20
Total,104,68,63,63,66,58,20
,Representative In The General Assembly 200th District - Democrat,,Member Of The Democratic State Committee 4th Senatorial District,,,,21
,Melissa Scott,Chris Rabb,Chris Rabb,Carla Cain,Sherrie Cohen,Qasim Rashad,21
Melissa Scott,13,0,52,52,51,44,21
Chris Rabb,,4,29,20,19,20,21
Chris Rabb,,,0,52,51,51,21
Carla Cain,,,,0,59,57,21
Sherrie Cohen,,,,,0,55,21
Qasim Rashad,,,,,,0,21
Total,91,38,81,72,70,64,21
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,22
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Melissa Scott,Chris Rabb,22
Chris Rabb,0,53,50,51,39,42,22
Sherrie Cohen,,0,63,64,48,30,22
Qasim Rashad,,,0,64,42,28,22
Carla Cain,,,,0,42,25,22
Melissa Scott,,,,,4,0,22
Chris Rabb,,,,,,1,22
Total,81,80,72,69,70,50,22
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,23
,Chris Rabb,Sherrie Cohen,Carla Cain,Qasim Rashad,Chris Rabb,Melissa Scott,23
Chris Rabb,8,98,88,87,132,33,23
Sherrie Cohen,,0,94,87,79,32,23
Carla Cain,,,0,85,75,27,23
Qasim Rashad,,,,0,68,29,23
Chris Rabb,,,,,12,0,23
Melissa Scott,,,,,,6,23
Total,175,113,102,99,154,49,23
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,24
,Chris Rabb,Qasim Rashad,Sherrie Cohen,Carla Cain,Chris Rabb,Melissa Scott,24
Chris Rabb,1,101,107,93,138,45,24
Qasim Rashad,,0,106,99,75,48,24
Sherrie Cohen,,,0,101,76,43,24
Carla Cain,,,,1,67,39,24
Chris Rabb,,,,,8,0,24
Melissa Scott,,,,,,4,24
Total,184,124,120,108,151,70,24
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,25
,Carla Cain,Sherrie Cohen,Chris Rabb,Qasim Rashad,Melissa Scott,Chris Rabb,25
Carla Cain,0,64,51,63,54,29,25
Sherrie Cohen,,1,56,65,46,35,25
Chris Rabb,,,2,53,32,47,25
Qasim Rashad,,,,0,48,29,25
Melissa Scott,,,,,9,0,25
Chris Rabb,,,,,,4,25
Total,83,82,81,77,82,57,25
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,26
,Chris Rabb,Qasim Rashad,Sherrie Cohen,Carla Cain,Melissa Scott,Chris Rabb,26
Chris Rabb,1,61,59,57,48,59,26
Qasim Rashad,,0,68,66,56,31,26
Sherrie Cohen,,,0,65,50,31,26
Carla Cain,,,,0,47,31,26
Melissa Scott,,,,,9,0,26
Chris Rabb,,,,,,1,26
Total,108,87,81,78,88,66,26
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,27
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Melissa Scott,Chris Rabb,27
Chris Rabb,1,84,81,80,67,69,27
Sherrie Cohen,,0,96,91,71,45,27
Qasim Rashad,,,0,94,72,39,27
Carla Cain,,,,0,68,37,27
Melissa Scott,,,,,7,0,27
Chris Rabb,,,,,,3,27
Total,137,117,112,105,114,80,27
,Member Of The Democratic State Committee 4th Senatorial District,,,,Representative In The General Assembly 200th District - Democrat,,28
,Chris Rabb,Sherrie Cohen,Qasim Rashad,Carla Cain,Melissa Scott,Chris Rabb,28
Chris Rabb,0,67,65,61,41,65,28
Sherrie Cohen,,1,69,69,48,39,28
Qasim Rashad,,,0,65,45,37,28
Carla Cain,,,,0,44,32,28
Melissa Scott,,,,,5,0,28
Chris Rabb,,,,,,3,28
Total,106,88,82,76,75,73,28
,Representative In The General Assembly 200th District - Democrat,,Member Of The Democratic State Committee 4th Senatorial District,,,,29
