col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,All
,Pearl Kim,Paul D Addis,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,All
Pearl Kim,6,0,42,22,20,3,All
Paul D Addis,,0,0,0,0,0,All
Kathy Coder,,,1,0,0,0,All
Diana Irey Vaughan,,,,1,0,0,All
Jeff Bartos,,,,,3,0,All
Peg Luksik,,,,,,0,All
Total,93,0,43,23,23,3,All
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,1
,Pearl Kim,Paul D Addis,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,1
Pearl Kim,0,0,4,2,0,0,1
Paul D Addis,,0,0,0,0,0,1
Kathy Coder,,,0,0,0,0,1
Jeff Bartos,,,,1,0,0,1
Diana Irey Vaughan,,,,,0,0,1
Peg Luksik,,,,,,0,1
Total,6,0,4,3,0,0,1
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,4
,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,Pearl Kim,Paul D Addis,4
Diana Irey Vaughan,0,0,0,0,1,0,4
Jeff Bartos,,0,0,0,0,0,4
Kathy Coder,,,0,0,0,0,4
Peg Luksik,,,,0,0,0,4
Pearl Kim,,,,,0,0,4
Paul D Addis,,,,,,0,4
Total,1,0,0,0,1,0,4
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,7
,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,Pearl Kim,Paul D Addis,7
Diana Irey Vaughan,0,0,0,0,2,0,7
Jeff Bartos,,0,0,0,0,0,7
Kathy Coder,,,0,0,0,0,7
Peg Luksik,,,,0,0,0,7
Pearl Kim,,,,,0,0,7
Paul D Addis,,,,,,0,7
Total,2,0,0,0,2,0,7
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,9
,Pearl Kim,Paul D Addis,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,9
Pearl Kim,0,0,1,1,0,0,9
Paul D Addis,,0,0,0,0,0,9
Diana Irey Vaughan,,,0,0,0,0,9
Jeff Bartos,,,,0,0,0,9
Kathy Coder,,,,,0,0,9
Peg Luksik,,,,,,0,9
Total,2,0,1,1,0,0,9
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,11
,Pearl Kim,Paul D Addis,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,11
Pearl Kim,0,0,3,1,0,0,11
Paul D Addis,,0,0,0,0,0,11
Kathy Coder,,,0,0,0,0,11
Jeff Bartos,,,,0,0,0,11
Diana Irey Vaughan,,,,,0,0,11
Peg Luksik,,,,,,0,11
Total,4,0,3,1,0,0,11
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,14
,Jeff Bartos,Diana Irey Vaughan,Kathy Coder,Peg Luksik,Pearl Kim,Paul D Addis,14
Jeff Bartos,0,0,0,0,1,0,14
Diana Irey Vaughan,,0,0,0,0,0,14
Kathy Coder,,,0,0,0,0,14
Peg Luksik,,,,0,0,0,14
Pearl Kim,,,,,0,0,14
Paul D Addis,,,,,,0,14
Total,1,0,0,0,1,0,14
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,15
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Pearl Kim,Paul D Addis,15
Kathy Coder,0,0,0,0,1,0,15
Diana Irey Vaughan,,0,0,0,0,0,15
Jeff Bartos,,,0,0,0,0,15
Peg Luksik,,,,0,0,0,15
Pearl Kim,,,,,0,0,15
Paul D Addis,,,,,,0,15
Total,1,0,0,0,1,0,15
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,16
,Pearl Kim,Paul D Addis,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,16
Pearl Kim,0,0,1,1,0,0,16
Paul D Addis,,0,0,0,0,0,16
Diana Irey Vaughan,,,0,0,0,0,16
Jeff Bartos,,,,0,0,0,16
Kathy Coder,,,,,0,0,16
Peg Luksik,,,,,,0,16
Total,2,0,1,1,0,0,16
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,17
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Pearl Kim,Paul D Addis,17
Kathy Coder,0,0,0,0,2,0,17
Diana Irey Vaughan,,0,0,0,0,0,17
Jeff Bartos,,,0,0,0,0,17
Peg Luksik,,,,0,0,0,17
Pearl Kim,,,,,0,0,17
Paul D Addis,,,,,,0,17
Total,2,0,0,0,2,0,17
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,19
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Pearl Kim,Paul D Addis,19
Kathy Coder,0,0,0,0,2,0,19
Diana Irey Vaughan,,0,0,0,0,0,19
Jeff Bartos,,,0,0,0,0,19
Peg Luksik,,,,0,0,0,19
Pearl Kim,,,,,0,0,19
Paul D Addis,,,,,,0,19
Total,2,0,0,0,2,0,19
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,20
,Pearl Kim,Paul D Addis,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,20
Pearl Kim,1,0,3,1,0,0,20
Paul D Addis,,0,0,0,0,0,20
Kathy Coder,,,0,0,0,0,20
Diana Irey Vaughan,,,,0,0,0,20
Jeff Bartos,,,,,0,0,20
Peg Luksik,,,,,,0,20
Total,5,0,3,1,0,0,20
,Lieutenant Governor - Republican,,,,Representative In Congress 5th District - Republican,,21
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Pearl Kim,Paul D Addis,21
Kathy Coder,0,0,0,0,2,0,21
Diana Irey Vaughan,,0,0,0,0,0,21
Jeff Bartos,,,0,0,0,0,21
Peg Luksik,,,,0,0,0,21
Pearl Kim,,,,,0,0,21
Paul D Addis,,,,,,0,21
Total,2,0,0,0,2,0,21
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,22
,Pearl Kim,Paul D Addis,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,22
Pearl Kim,0,0,1,1,0,0,22
Paul D Addis,,0,0,0,0,0,22
Diana Irey Vaughan,,,0,0,0,0,22
Kathy Coder,,,,0,0,0,22
Jeff Bartos,,,,,0,0,22
Peg Luksik,,,,,,0,22
Total,2,0,1,1,0,0,22
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,24
,Pearl Kim,Paul D Addis,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,24
Pearl Kim,0,0,2,1,1,0,24
Paul D Addis,,0,0,0,0,0,24
Diana Irey Vaughan,,,0,0,0,0,24
Jeff Bartos,,,,0,0,0,24
Kathy Coder,,,,,0,0,24
Peg Luksik,,,,,,0,24
Total,4,0,2,1,1,0,24
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,25
,Pearl Kim,Paul D Addis,Jeff Bartos,Kathy Coder,Diana Irey Vaughan,Peg Luksik,25
Pearl Kim,0,0,3,3,0,0,25
Paul D Addis,,0,0,0,0,0,25
Jeff Bartos,,,0,0,0,0,25
Kathy Coder,,,,0,0,0,25
Diana Irey Vaughan,,,,,0,0,25
Peg Luksik,,,,,,0,25
Total,6,0,3,3,0,0,25
,Representative In Congress 5th District - Republican,,Lieutenant Governor - Republican,,,,28
