col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,All
,Danilo Burgos,Frederick Ramirez,Emilio Vazquez,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,All
Danilo Burgos,525,0,0,388,133,138,97,15,All
Frederick Ramirez,,314,0,274,425,96,74,16,All
Emilio Vazquez,,,231,349,158,135,84,35,All
Mike Stack,,,,73,0,0,0,0,All
Kathi Cozzone,,,,,45,0,0,0,All
Nina Ahmad,,,,,,28,0,0,All
John Fetterman,,,,,,,28,0,All
Ray Sosa,,,,,,,,11,All
Total,"1,296","1,199",992,"1,084",761,397,283,77,All
