col_1,col_2,col_3,division
,Representative In Congress 2nd District - Democrat,,1
,Brendan F Boyle,Michele Lawrence,1
Brendan F Boyle,24,0,1
Michele Lawrence,,18,1
Total,24,18,1
,Representative In Congress 2nd District - Democrat,,2
,Michele Lawrence,Brendan F Boyle,2
Michele Lawrence,21,0,2
Brendan F Boyle,,20,2
Total,21,20,2
,Representative In Congress 2nd District - Democrat,,3
,Brendan F Boyle,Michele Lawrence,3
Brendan F Boyle,62,0,3
Michele Lawrence,,29,3
Total,62,29,3
,Representative In Congress 2nd District - Democrat,,4
,Brendan F Boyle,Michele Lawrence,4
Brendan F Boyle,74,0,4
Michele Lawrence,,17,4
Total,74,17,4
,Representative In Congress 2nd District - Democrat,,5
,Brendan F Boyle,Michele Lawrence,5
Brendan F Boyle,26,0,5
Michele Lawrence,,22,5
Total,26,22,5
,Representative In Congress 2nd District - Democrat,,6
,Brendan F Boyle,Michele Lawrence,6
Brendan F Boyle,30,0,6
Michele Lawrence,,10,6
Total,30,10,6
,Representative In Congress 2nd District - Democrat,,7
,Brendan F Boyle,Michele Lawrence,7
Brendan F Boyle,31,0,7
Michele Lawrence,,17,7
Total,31,17,7
,Representative In Congress 2nd District - Democrat,,8
,Brendan F Boyle,Michele Lawrence,8
Brendan F Boyle,14,0,8
Michele Lawrence,,14,8
Total,14,14,8
,Representative In Congress 2nd District - Democrat,,9
,Brendan F Boyle,Michele Lawrence,9
Brendan F Boyle,8,0,9
Michele Lawrence,,6,9
Total,8,6,9
,Representative In Congress 2nd District - Democrat,,10
,Michele Lawrence,Brendan F Boyle,10
Michele Lawrence,4,0,10
Brendan F Boyle,,3,10
Total,4,3,10
,Representative In Congress 2nd District - Democrat,,11
,Michele Lawrence,Brendan F Boyle,11
Michele Lawrence,10,0,11
Brendan F Boyle,,3,11
Total,10,3,11
,Representative In Congress 2nd District - Democrat,,12
,Brendan F Boyle,Michele Lawrence,12
Brendan F Boyle,9,0,12
Michele Lawrence,,9,12
Total,9,9,12
,Representative In Congress 2nd District - Democrat,,13
,Michele Lawrence,Brendan F Boyle,13
Michele Lawrence,12,0,13
Brendan F Boyle,,5,13
Total,12,5,13
,Representative In Congress 2nd District - Democrat,,14
,Brendan F Boyle,Michele Lawrence,14
Brendan F Boyle,7,0,14
Michele Lawrence,,3,14
Total,7,3,14
,Representative In Congress 2nd District - Democrat,,15
,Brendan F Boyle,Michele Lawrence,15
Brendan F Boyle,31,0,15
Michele Lawrence,,31,15
Total,31,31,15
,Representative In Congress 2nd District - Democrat,,16
,Brendan F Boyle,Michele Lawrence,16
Brendan F Boyle,7,0,16
Michele Lawrence,,7,16
Total,7,7,16
,Representative In Congress 2nd District - Democrat,,17
,Michele Lawrence,Brendan F Boyle,17
Michele Lawrence,17,0,17
Brendan F Boyle,,15,17
Total,17,15,17
,Representative In Congress 2nd District - Democrat,,18
,Brendan F Boyle,Michele Lawrence,18
Brendan F Boyle,12,0,18
Michele Lawrence,,10,18
Total,12,10,18
,Representative In Congress 2nd District - Democrat,,19
,Brendan F Boyle,Michele Lawrence,19
Brendan F Boyle,6,0,19
Michele Lawrence,,5,19
Total,6,5,19
,Representative In Congress 2nd District - Democrat,,20
,Brendan F Boyle,Michele Lawrence,20
Brendan F Boyle,57,0,20
Michele Lawrence,,22,20
Total,57,22,20
,Representative In Congress 2nd District - Democrat,,21
,Michele Lawrence,Brendan F Boyle,21
Michele Lawrence,6,0,21
Brendan F Boyle,,3,21
Total,6,3,21
,Representative In Congress 2nd District - Democrat,,22
,Brendan F Boyle,Michele Lawrence,22
Brendan F Boyle,31,0,22
Michele Lawrence,,24,22
Total,31,24,22
,Representative In Congress 2nd District - Democrat,,23
,Brendan F Boyle,Michele Lawrence,23
Brendan F Boyle,51,0,23
Michele Lawrence,,21,23
Total,51,21,23
,Representative In Congress 2nd District - Democrat,,24
,Brendan F Boyle,Michele Lawrence,24
Brendan F Boyle,46,0,24
Michele Lawrence,,19,24
Total,46,19,24
,Representative In Congress 2nd District - Democrat,,25
,Brendan F Boyle,Michele Lawrence,25
Brendan F Boyle,29,0,25
Michele Lawrence,,11,25
Total,29,11,25
,Representative In Congress 2nd District - Democrat,,All
,Brendan F Boyle,Michele Lawrence,All
Brendan F Boyle,604,0,All
Michele Lawrence,,365,All
Total,604,365,All
