col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,All
,James Williams,Jim Christiana,Lou Barletta,All
James Williams,1,13,6,All
Jim Christiana,,1,0,All
Lou Barletta,,,0,All
Total,20,14,6,All
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,1
,James Williams,Jim Christiana,Lou Barletta,1
James Williams,0,1,0,1
Jim Christiana,,0,0,1
Lou Barletta,,,0,1
Total,1,1,0,1
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,2
,James Williams,Jim Christiana,Lou Barletta,2
James Williams,0,1,0,2
Jim Christiana,,0,0,2
Lou Barletta,,,0,2
Total,1,1,0,2
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,3
,James Williams,Jim Christiana,Lou Barletta,3
James Williams,0,1,0,3
Jim Christiana,,0,0,3
Lou Barletta,,,0,3
Total,1,1,0,3
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,8
,James Williams,Lou Barletta,Jim Christiana,8
James Williams,0,1,0,8
Lou Barletta,,0,0,8
Jim Christiana,,,0,8
Total,1,1,0,8
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,11
,James Williams,Jim Christiana,Lou Barletta,11
James Williams,0,1,1,11
Jim Christiana,,0,0,11
Lou Barletta,,,0,11
Total,2,1,1,11
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,12
,James Williams,Jim Christiana,Lou Barletta,12
James Williams,0,1,0,12
Jim Christiana,,0,0,12
Lou Barletta,,,0,12
Total,1,1,0,12
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,14
,James Williams,Jim Christiana,Lou Barletta,14
James Williams,0,1,0,14
Jim Christiana,,0,0,14
Lou Barletta,,,0,14
Total,1,1,0,14
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,17
,James Williams,Jim Christiana,Lou Barletta,17
James Williams,1,1,1,17
Jim Christiana,,0,0,17
Lou Barletta,,,0,17
Total,3,1,1,17
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,19
,James Williams,Jim Christiana,Lou Barletta,19
James Williams,0,1,0,19
Jim Christiana,,0,0,19
Lou Barletta,,,0,19
Total,1,1,0,19
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,21
,James Williams,Lou Barletta,Jim Christiana,21
James Williams,0,1,0,21
Lou Barletta,,0,0,21
Jim Christiana,,,0,21
Total,1,1,0,21
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,23
,James Williams,Jim Christiana,Lou Barletta,23
James Williams,0,1,0,23
Jim Christiana,,0,0,23
Lou Barletta,,,0,23
Total,1,1,0,23
,United States Senator - Republican,,Senator In The General Assembly 4th District - Republican,25
,Jim Christiana,Lou Barletta,James Williams,25
Jim Christiana,1,0,1,25
Lou Barletta,,0,0,25
James Williams,,,0,25
Total,2,0,1,25
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,27
,James Williams,Jim Christiana,Lou Barletta,27
James Williams,0,1,0,27
Jim Christiana,,0,0,27
Lou Barletta,,,0,27
Total,1,1,0,27
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,28
,James Williams,Jim Christiana,Lou Barletta,28
James Williams,0,1,0,28
Jim Christiana,,0,0,28
Lou Barletta,,,0,28
Total,1,1,0,28
,Senator In The General Assembly 4th District - Republican,United States Senator - Republican,,29
,James Williams,Lou Barletta,Jim Christiana,29
James Williams,0,2,1,29
Lou Barletta,,0,0,29
Jim Christiana,,,0,29
Total,3,2,1,29
