col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,All
,Milton Street,Walt Vogler,Calvin R Tucker,Denise Furey,All
Milton Street,0,5,4,3,All
Walt Vogler,,0,3,3,All
Calvin R Tucker,,,0,3,All
Denise Furey,,,,0,All
Total,6,5,4,3,All
,Member Of The Republican State Committee 2nd Congressional District,,,Representative In The General Assembly 181st District - Republican,3
,Calvin R Tucker,Denise Furey,Walt Vogler,Milton Street,3
Calvin R Tucker,0,0,0,1,3
Denise Furey,,0,0,0,3
Walt Vogler,,,0,0,3
Milton Street,,,,0,3
Total,1,0,0,1,3
,Member Of The Republican State Committee 2nd Congressional District,,,Representative In The General Assembly 181st District - Republican,4
,Calvin R Tucker,Denise Furey,Walt Vogler,Milton Street,4
Calvin R Tucker,0,1,1,1,4
Denise Furey,,0,1,1,4
Walt Vogler,,,0,1,4
Milton Street,,,,0,4
Total,1,1,1,1,4
,Representative In The General Assembly 181st District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,6
,Milton Street,Walt Vogler,Calvin R Tucker,Denise Furey,6
Milton Street,0,2,1,1,6
Walt Vogler,,0,1,1,6
Calvin R Tucker,,,0,1,6
Denise Furey,,,,0,6
Total,2,2,1,1,6
,Member Of The Republican State Committee 2nd Congressional District,,,Representative In The General Assembly 181st District - Republican,11
,Calvin R Tucker,Denise Furey,Walt Vogler,Milton Street,11
Calvin R Tucker,0,1,1,1,11
Denise Furey,,0,1,1,11
Walt Vogler,,,0,1,11
Milton Street,,,,0,11
Total,1,1,1,1,11
,Representative In The General Assembly 181st District - Republican,Member Of The Republican State Committee 2nd Congressional District,,,14
,Milton Street,Walt Vogler,Calvin R Tucker,Denise Furey,14
Milton Street,0,1,0,0,14
Walt Vogler,,0,0,0,14
Calvin R Tucker,,,0,0,14
Denise Furey,,,,0,14
Total,1,1,0,0,14
