col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Member Of The - Republican State Committee 1st Congressional District,,,,Member Of The - Republican State Committee 2nd Congressional District,,,All
,Maria Digiorgio Mccolgan,Theresa A Dintino,Michael A Cibik,Christopher M Vogler,Walt Vogler,Denise Furey,Calvin R Tucker,All
Maria Digiorgio Mccolgan,582,"2,312","2,294","2,295",0,0,0,All
Theresa A Dintino,,448,"2,236","2,203",0,0,0,All
Michael A Cibik,,,339,"2,264",0,0,0,All
Christopher M Vogler,,,,337,0,0,0,All
Walt Vogler,,,,,468,"1,329","1,293",All
Denise Furey,,,,,,384,"1,296",All
Calvin R Tucker,,,,,,,283,All
Total,"3,152","2,914","2,804","2,782","1,849","1,768","1,631",All
