col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,All
,Lou Barletta,Jim Christiana,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,All
Lou Barletta,107,0,556,472,382,418,244,All
Jim Christiana,,46,220,298,251,143,212,All
Dan Tinney,,,19,426,349,490,184,All
Camille G Mccolgan,,,,12,534,328,325,All
Margaret L Recupido,,,,,7,286,293,All
Joseph Giedemann,,,,,,4,131,All
Linwood Holland,,,,,,,5,All
Total,975,515,829,826,674,589,479,All
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,1
,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,Lou Barletta,Jim Christiana,1
Dan Tinney,0,8,9,8,4,8,6,1
Camille G Mccolgan,,0,6,10,6,6,7,1
Joseph Giedemann,,,0,6,3,7,4,1
Margaret L Recupido,,,,0,7,6,5,1
Linwood Holland,,,,,0,4,5,1
Lou Barletta,,,,,,2,0,1
Jim Christiana,,,,,,,2,1
Total,14,13,11,11,9,13,12,1
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,2
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,Lou Barletta,Jim Christiana,2
Camille G Mccolgan,0,9,14,7,10,8,8,2
Dan Tinney,,1,9,10,5,12,3,2
Margaret L Recupido,,,0,6,9,8,7,2
Joseph Giedemann,,,,0,3,9,3,2
Linwood Holland,,,,,0,6,5,2
Lou Barletta,,,,,,2,0,2
Jim Christiana,,,,,,,1,2
Total,17,16,15,12,12,17,9,2
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,3
,Lou Barletta,Jim Christiana,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,3
Lou Barletta,3,0,11,11,9,8,3,3
Jim Christiana,,1,2,2,2,1,1,3
Camille G Mccolgan,,,2,9,11,8,3,3
Dan Tinney,,,,0,8,9,1,3
Margaret L Recupido,,,,,0,8,2,3
Joseph Giedemann,,,,,,0,0,3
Linwood Holland,,,,,,,0,3
Total,17,6,16,13,12,10,4,3
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Lou Barletta,Jim Christiana,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,4
Lou Barletta,2,0,11,7,10,6,6,4
Jim Christiana,,0,3,6,2,5,3,4
Dan Tinney,,,1,4,10,3,1,4
Camille G Mccolgan,,,,1,4,9,7,4
Joseph Giedemann,,,,,0,4,2,4
Margaret L Recupido,,,,,,0,7,4
Linwood Holland,,,,,,,0,4
Total,19,11,16,15,12,11,9,4
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,5
,Lou Barletta,Jim Christiana,Camille G Mccolgan,Dan Tinney,Linwood Holland,Margaret L Recupido,Joseph Giedemann,5
Lou Barletta,1,0,6,3,3,2,1,5
Jim Christiana,,1,4,3,5,2,1,5
Camille G Mccolgan,,,0,3,4,2,1,5
Dan Tinney,,,,1,2,1,3,5
Linwood Holland,,,,,0,2,1,5
Margaret L Recupido,,,,,,0,0,5
Joseph Giedemann,,,,,,,0,5
Total,11,10,10,8,8,4,3,5
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,6
,Lou Barletta,Jim Christiana,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,6
Lou Barletta,3,0,20,18,14,9,5,6
Jim Christiana,,1,1,1,0,0,3,6
Camille G Mccolgan,,,1,21,11,8,5,6
Margaret L Recupido,,,,0,9,8,5,6
Dan Tinney,,,,,0,9,1,6
Joseph Giedemann,,,,,,0,0,6
Linwood Holland,,,,,,,0,6
Total,27,4,24,21,14,9,8,6
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,7
,Lou Barletta,Jim Christiana,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Linwood Holland,7
Lou Barletta,3,0,8,6,11,11,5,7
Jim Christiana,,5,6,6,3,2,6,7
Margaret L Recupido,,,0,12,4,3,6,7
Camille G Mccolgan,,,,0,5,4,6,7
Dan Tinney,,,,,0,11,2,7
Joseph Giedemann,,,,,,0,2,7
Linwood Holland,,,,,,,0,7
Total,24,15,17,15,15,13,11,7
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,8
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,Lou Barletta,Jim Christiana,8
Dan Tinney,4,19,15,13,9,22,8,8
Camille G Mccolgan,,0,16,11,9,17,7,8
Margaret L Recupido,,,0,6,8,13,7,8
Joseph Giedemann,,,,0,2,8,4,8
Linwood Holland,,,,,0,8,3,8
Lou Barletta,,,,,,0,0,8
Jim Christiana,,,,,,,0,8
Total,35,26,21,13,12,26,12,8
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,9
,Lou Barletta,Jim Christiana,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,9
Lou Barletta,4,0,29,23,12,6,4,9
Jim Christiana,,0,5,3,0,0,0,9
Dan Tinney,,,0,26,8,2,2,9
Joseph Giedemann,,,,1,4,2,2,9
Camille G Mccolgan,,,,,0,5,4,9
Linwood Holland,,,,,,0,2,9
Margaret L Recupido,,,,,,,1,9
Total,38,7,36,29,12,6,5,9
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,10
,Lou Barletta,Jim Christiana,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,10
Lou Barletta,3,0,7,7,3,4,6,10
Jim Christiana,,0,5,3,7,4,0,10
Camille G Mccolgan,,,0,6,8,6,4,10
Dan Tinney,,,,0,4,1,5,10
Margaret L Recupido,,,,,0,5,2,10
Linwood Holland,,,,,,0,2,10
Joseph Giedemann,,,,,,,1,10
Total,14,8,12,10,10,8,7,10
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,11
,Camille G Mccolgan,Dan Tinney,Linwood Holland,Margaret L Recupido,Joseph Giedemann,Lou Barletta,Jim Christiana,11
Camille G Mccolgan,0,15,12,11,9,10,6,11
Dan Tinney,,0,9,9,11,11,6,11
Linwood Holland,,,0,8,6,9,9,11
Margaret L Recupido,,,,0,5,7,4,11
Joseph Giedemann,,,,,0,5,5,11
Lou Barletta,,,,,,5,0,11
Jim Christiana,,,,,,,4,11
Total,19,19,19,13,11,19,16,11
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,12
,Linwood Holland,Dan Tinney,Joseph Giedemann,Margaret L Recupido,Camille G Mccolgan,Lou Barletta,Jim Christiana,12
Linwood Holland,1,3,2,4,3,5,4,12
Dan Tinney,,0,7,4,4,7,1,12
Joseph Giedemann,,,0,3,3,7,1,12
Margaret L Recupido,,,,0,5,4,3,12
Camille G Mccolgan,,,,,0,3,3,12
Lou Barletta,,,,,,0,0,12
Jim Christiana,,,,,,,2,12
Total,10,8,8,7,6,10,8,12
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,13
,Lou Barletta,Jim Christiana,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,13
Lou Barletta,2,0,8,5,5,6,2,13
Jim Christiana,,1,1,3,2,0,2,13
Dan Tinney,,,0,4,5,6,2,13
Camille G Mccolgan,,,,0,5,2,3,13
Margaret L Recupido,,,,,1,2,3,13
Joseph Giedemann,,,,,,0,0,13
Linwood Holland,,,,,,,0,13
Total,14,4,9,8,8,6,4,13
,United States Senator - Republican,,Member Of The Republican State Committee 13th Congressional District,,,,,14
,Lou Barletta,Jim Christiana,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,14
Lou Barletta,2,0,20,13,10,6,7,14
Jim Christiana,,0,6,4,4,3,2,14
Dan Tinney,,,0,16,7,4,5,14
Joseph Giedemann,,,,0,4,3,3,14
Camille G Mccolgan,,,,,1,5,7,14
Linwood Holland,,,,,,0,3,14
Margaret L Recupido,,,,,,,0,14
Total,30,8,26,17,15,9,9,14
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,15
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,Lou Barletta,Jim Christiana,15
Camille G Mccolgan,0,5,8,8,2,9,7,15
Dan Tinney,,0,6,3,3,7,3,15
Margaret L Recupido,,,0,5,2,8,2,15
Linwood Holland,,,,0,0,5,4,15
Joseph Giedemann,,,,,0,1,2,15
Lou Barletta,,,,,,0,0,15
Jim Christiana,,,,,,,0,15
Total,16,10,10,9,3,14,8,15
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,16
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,Lou Barletta,Jim Christiana,16
Dan Tinney,0,11,9,12,3,15,6,16
Camille G Mccolgan,,0,15,7,8,12,8,16
Margaret L Recupido,,,0,7,7,10,7,16
Joseph Giedemann,,,,0,1,9,2,16
Linwood Holland,,,,,1,4,4,16
Lou Barletta,,,,,,0,0,16
Jim Christiana,,,,,,,0,16
Total,22,20,17,12,9,21,10,16
,Member Of The Republican State Committee 13th Congressional District,,,,,United States Senator - Republican,,17
,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Dan Tinney,Linwood Holland,Lou Barletta,Jim Christiana,17
Camille G Mccolgan,0,47,46,39,15,57,6,17
Joseph Giedemann,,1,35,31,5,42,1,17
Margaret L Recupido,,,0,32,11,41,4,17
Dan Tinney,,,,0,6,37,1,17
Linwood Holland,,,,,0,12,3,17
Lou Barletta,,,,,,1,0,17
Jim Christiana,,,,,,,0,17
Total,69,49,46,40,16,60,7,17
