col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 177th District - Democrat,,,,All
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Maggie Borski,Joe Hohenstein,Sean Kilkenny,Dan Martino,All
Mike Stack,19,0,0,0,0,179,146,87,64,All
John Fetterman,,4,0,0,0,48,61,15,11,All
Kathi Cozzone,,,7,0,0,28,45,19,40,All
Nina Ahmad,,,,5,0,51,38,15,9,All
Ray Sosa,,,,,0,9,6,0,4,All
Maggie Borski,,,,,,27,0,0,0,All
Joe Hohenstein,,,,,,,22,0,0,All
Sean Kilkenny,,,,,,,,19,0,All
Dan Martino,,,,,,,,,7,All
Total,495,139,139,118,19,342,318,155,135,All
,Representative In The General Assembly 177th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,1
,Maggie Borski,Joe Hohenstein,Sean Kilkenny,Dan Martino,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,1
Maggie Borski,2,0,0,0,14,4,4,2,2,1
Joe Hohenstein,,2,0,0,6,3,3,0,2,1
Sean Kilkenny,,,1,0,0,4,0,3,0,1
Dan Martino,,,,0,0,0,0,1,0,1
Mike Stack,,,,,0,0,0,0,0,1
Nina Ahmad,,,,,,0,0,0,0,1
John Fetterman,,,,,,,0,0,0,1
Kathi Cozzone,,,,,,,,1,0,1
Ray Sosa,,,,,,,,,0,1
Total,28,16,8,1,20,11,7,7,4,1
,Representative In The General Assembly 177th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,2
,Joe Hohenstein,Dan Martino,Maggie Borski,Sean Kilkenny,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,2
Joe Hohenstein,0,0,0,0,6,7,4,6,0,2
Dan Martino,,0,0,0,4,5,0,1,0,2
Maggie Borski,,,0,0,6,1,0,1,0,2
Sean Kilkenny,,,,0,2,0,2,0,0,2
Mike Stack,,,,,0,0,0,0,0,2
Kathi Cozzone,,,,,,0,0,0,0,2
John Fetterman,,,,,,,2,0,0,2
Nina Ahmad,,,,,,,,0,0,2
Ray Sosa,,,,,,,,,0,2
Total,23,10,8,4,18,13,8,8,0,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 177th District - Democrat,,,,3
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,Maggie Borski,Joe Hohenstein,Sean Kilkenny,Dan Martino,3
Mike Stack,5,0,0,0,0,18,16,13,10,3
John Fetterman,,0,0,0,0,9,8,3,0,3
