col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,All
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,Paul Mango,Scott R Wagner,Laura Ellsworth,All
Maria Digiorgio Mccolgan,1,238,238,237,140,132,64,All
Christopher M Vogler,,2,235,223,118,112,54,All
Michael A Cibik,,,1,227,121,106,51,All
Theresa A Dintino,,,,2,121,98,55,All
Paul Mango,,,,,42,0,0,All
Scott R Wagner,,,,,,40,0,All
Laura Ellsworth,,,,,,,15,All
Total,345,294,287,284,229,216,103,All
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,1
,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,Paul Mango,Scott R Wagner,Laura Ellsworth,1
Maria Digiorgio Mccolgan,0,23,20,20,16,11,9,1
Theresa A Dintino,,0,19,20,12,6,8,1
Christopher M Vogler,,,1,19,9,9,6,1
Michael A Cibik,,,,0,9,6,5,1
Paul Mango,,,,,3,0,0,1
Scott R Wagner,,,,,,1,0,1
Laura Ellsworth,,,,,,,0,1
Total,36,26,25,20,21,14,12,1
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,2
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,Scott R Wagner,Paul Mango,Laura Ellsworth,2
Maria Digiorgio Mccolgan,0,15,17,13,9,8,5,2
Christopher M Vogler,,0,14,11,10,4,7,2
Michael A Cibik,,,0,12,9,6,4,2
Theresa A Dintino,,,,0,8,6,4,2
Scott R Wagner,,,,,6,0,0,2
Paul Mango,,,,,,4,0,2
Laura Ellsworth,,,,,,,0,2
Total,22,21,19,18,20,16,9,2
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,3
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,Scott R Wagner,Paul Mango,Laura Ellsworth,3
Maria Digiorgio Mccolgan,0,5,5,5,6,4,0,3
Christopher M Vogler,,0,6,6,3,2,0,3
Michael A Cibik,,,0,6,3,2,0,3
Theresa A Dintino,,,,0,3,2,0,3
Scott R Wagner,,,,,0,0,0,3
Paul Mango,,,,,,0,0,3
Laura Ellsworth,,,,,,,1,3
Total,10,6,6,6,6,4,1,3
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,4
,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,Christopher M Vogler,Scott R Wagner,Paul Mango,Laura Ellsworth,4
Maria Digiorgio Mccolgan,1,18,18,19,10,8,6,4
Michael A Cibik,,0,16,18,9,11,4,4
Theresa A Dintino,,,0,17,11,6,6,4
Christopher M Vogler,,,,0,7,9,5,4
Scott R Wagner,,,,,2,0,0,4
Paul Mango,,,,,,0,0,4
Laura Ellsworth,,,,,,,1,4
Total,25,24,23,21,16,13,9,4
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,5
,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,Paul Mango,Laura Ellsworth,Scott R Wagner,5
Maria Digiorgio Mccolgan,0,7,7,7,7,2,1,5
Theresa A Dintino,,0,7,7,6,1,1,5
Christopher M Vogler,,,0,7,5,1,1,5
Michael A Cibik,,,,0,5,1,1,5
Paul Mango,,,,,2,0,0,5
Laura Ellsworth,,,,,,0,0,5
Scott R Wagner,,,,,,,1,5
Total,10,8,7,7,10,2,2,5
,Member Of The - Republican State Committee 1st Congressional District,,,,Governor - Republican,,,6
,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,Scott R Wagner,Paul Mango,Laura Ellsworth,6
Christopher M Vogler,0,4,3,4,3,1,0,6
