col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Rhea Powell,Darrell L Clarke,Tom Young,Micah Mahjoubian,Marylouise Isaacson,Mariel J K Martin,Andi Perez,Amanda Mcillmurray,Matthew D Myers,Joe Celentano,Noam Kugelmass,Judi Golding Baker,Jon Geeting,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,All
Rhea Powell,3,101,102,98,101,97,90,93,51,81,84,58,47,73,62,56,14,2,All
Darrell L Clarke,,6,102,101,112,112,109,71,97,51,45,42,31,108,58,16,5,2,All
Tom Young,,,3,118,102,104,103,65,79,82,66,36,39,102,33,31,9,0,All
Micah Mahjoubian,,,,1,104,94,101,62,68,77,65,33,38,90,37,32,8,1,All
Marylouise Isaacson,,,,,1,118,110,88,84,61,50,46,34,79,49,21,8,1,All
Mariel J K Martin,,,,,,0,115,82,87,49,42,49,33,82,49,15,8,1,All
Andi Perez,,,,,,,0,68,81,55,41,42,40,79,45,16,6,2,All
Amanda Mcillmurray,,,,,,,,0,46,41,52,56,25,47,50,16,4,0,All
Matthew D Myers,,,,,,,,,0,33,23,31,19,71,24,10,5,0,All
Joe Celentano,,,,,,,,,,1,55,21,34,43,27,31,9,1,All
Noam Kugelmass,,,,,,,,,,,0,28,23,29,27,36,4,0,All
Judi Golding Baker,,,,,,,,,,,,1,14,29,31,8,4,0,All
Jon Geeting,,,,,,,,,,,,,0,24,15,12,8,2,All
Mike Stack,,,,,,,,,,,,,,18,0,0,0,0,All
Nina Ahmad,,,,,,,,,,,,,,,17,0,0,0,All
Kathi Cozzone,,,,,,,,,,,,,,,,7,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,6,0,All
Ray Sosa,,,,,,,,,,,,,,,,,,0,All
Total,214,200,186,174,165,160,154,120,116,115,99,74,61,189,109,76,28,5,All
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,30
,Rhea Powell,Tom Young,Mariel J K Martin,Andi Perez,Amanda Mcillmurray,Micah Mahjoubian,Joe Celentano,Marylouise Isaacson,Darrell L Clarke,Noam Kugelmass,Matthew D Myers,Judi Golding Baker,Jon Geeting,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,30
Rhea Powell,1,19,12,16,17,13,15,14,12,14,6,10,6,10,11,9,3,0,30
Tom Young,,1,15,16,16,16,16,10,12,14,9,9,6,19,5,4,3,0,30
