col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,All
,Rhea Powell,Amanda Mcillmurray,Tom Young,Marylouise Isaacson,Joe Celentano,Mariel J K Martin,Micah Mahjoubian,Andi Perez,Judi Golding Baker,Noam Kugelmass,Darrell L Clarke,Matthew D Myers,Jon Geeting,Brendan F Boyle,Michele Lawrence,All
Rhea Powell,4,235,204,237,207,206,201,191,186,172,127,111,117,189,239,All
Amanda Mcillmurray,,6,159,217,159,197,146,160,175,128,115,109,112,169,159,All
Tom Young,,,9,177,188,165,161,150,117,146,101,123,113,167,147,All
Marylouise Isaacson,,,,2,159,208,164,178,177,123,122,113,101,146,166,All
Joe Celentano,,,,,4,141,146,131,111,130,75,93,104,157,132,All
Mariel J K Martin,,,,,,2,136,169,161,117,124,119,103,152,130,All
Micah Mahjoubian,,,,,,,1,149,113,136,98,80,80,124,143,All
Andi Perez,,,,,,,,1,135,112,113,92,103,135,124,All
Judi Golding Baker,,,,,,,,,2,89,99,101,85,125,117,All
Noam Kugelmass,,,,,,,,,,2,66,61,82,102,121,All
Darrell L Clarke,,,,,,,,,,,1,94,62,123,78,All
Matthew D Myers,,,,,,,,,,,,2,79,125,63,All
Jon Geeting,,,,,,,,,,,,,0,98,78,All
Brendan F Boyle,,,,,,,,,,,,,,90,0,All
Michele Lawrence,,,,,,,,,,,,,,,31,All
Total,447,350,333,331,305,299,280,273,251,235,211,200,186,445,370,All
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1
,Brendan F Boyle,Michele Lawrence,Rhea Powell,Amanda Mcillmurray,Mariel J K Martin,Tom Young,Marylouise Isaacson,Darrell L Clarke,Andi Perez,Noam Kugelmass,Jon Geeting,Judi Golding Baker,Matthew D Myers,Micah Mahjoubian,Joe Celentano,1
Brendan F Boyle,8,0,9,7,8,6,6,7,8,8,4,4,4,3,6,1
Michele Lawrence,,1,8,9,7,8,8,6,3,3,5,6,5,6,1,1
Rhea Powell,,,1,12,12,10,8,7,8,10,7,7,4,5,4,1
Amanda Mcillmurray,,,,1,12,10,10,7,6,8,6,9,4,6,3,1
Mariel J K Martin,,,,,0,11,10,8,8,8,5,8,6,6,3,1
Tom Young,,,,,,0,11,6,6,7,5,8,7,8,3,1
Marylouise Isaacson,,,,,,,0,6,5,5,3,8,6,8,2,1
Darrell L Clarke,,,,,,,,0,8,4,6,6,5,5,2,1
Andi Perez,,,,,,,,,0,7,7,4,3,5,3,1
Noam Kugelmass,,,,,,,,,,0,6,4,3,5,4,1
Jon Geeting,,,,,,,,,,,0,2,1,3,3,1
Judi Golding Baker,,,,,,,,,,,,0,5,6,1,1
Matthew D Myers,,,,,,,,,,,,,0,4,0,1
Micah Mahjoubian,,,,,,,,,,,,,,0,1,1
Joe Celentano,,,,,,,,,,,,,,,0,1
Total,25,18,19,18,16,15,14,13,12,12,10,10,9,9,8,1
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,2
,Rhea Powell,Amanda Mcillmurray,Mariel J K Martin,Tom Young,Marylouise Isaacson,Micah Mahjoubian,Andi Perez,Joe Celentano,Darrell L Clarke,Jon Geeting,Judi Golding Baker,Matthew D Myers,Noam Kugelmass,Michele Lawrence,Brendan F Boyle,2
Rhea Powell,0,12,12,7,9,8,6,6,6,6,6,7,5,8,7,2
Amanda Mcillmurray,,0,11,6,10,6,5,5,5,7,6,5,6,8,5,2
Mariel J K Martin,,,0,8,11,8,9,6,8,6,6,7,7,7,6,2
Tom Young,,,,2,4,5,5,7,4,5,3,5,3,1,9,2
Marylouise Isaacson,,,,,0,7,6,4,6,4,4,4,5,8,2,2
Micah Mahjoubian,,,,,,0,5,5,5,3,4,6,3,5,4,2
Andi Perez,,,,,,,0,3,5,3,6,4,5,4,3,2
Joe Celentano,,,,,,,,0,2,4,2,4,1,3,6,2
Darrell L Clarke,,,,,,,,,0,1,3,4,5,4,3,2
Jon Geeting,,,,,,,,,,0,3,4,3,3,4,2
Judi Golding Baker,,,,,,,,,,,0,3,4,3,3,2
Matthew D Myers,,,,,,,,,,,,0,2,2,4,2
Noam Kugelmass,,,,,,,,,,,,,0,5,3,2
Michele Lawrence,,,,,,,,,,,,,,2,0,2
Brendan F Boyle,,,,,,,,,,,,,,,1,2
Total,16,15,15,13,12,10,9,9,8,8,8,8,8,14,11,2
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,3
,Brendan F Boyle,Michele Lawrence,Amanda Mcillmurray,Rhea Powell,Mariel J K Martin,Joe Celentano,Marylouise Isaacson,Tom Young,Andi Perez,Judi Golding Baker,Micah Mahjoubian,Jon Geeting,Noam Kugelmass,Darrell L Clarke,Matthew D Myers,3
Brendan F Boyle,10,0,18,14,15,10,9,10,10,11,8,10,7,7,9,3
Michele Lawrence,,3,12,16,8,12,8,9,8,7,8,5,8,3,2,3
Amanda Mcillmurray,,,1,21,25,18,18,15,17,14,12,13,12,10,11,3
Rhea Powell,,,,0,17,18,12,13,12,11,10,8,11,7,6,3
Mariel J K Martin,,,,,0,13,14,13,13,12,9,11,10,9,10,3
Joe Celentano,,,,,,0,9,11,11,10,11,9,8,5,7,3
Marylouise Isaacson,,,,,,,1,6,10,11,6,7,4,5,5,3
Tom Young,,,,,,,,1,9,5,6,8,11,4,6,3
Andi Perez,,,,,,,,,0,9,10,7,7,4,6,3
Judi Golding Baker,,,,,,,,,,0,7,6,4,5,5,3
Micah Mahjoubian,,,,,,,,,,,0,6,7,4,4,3
Jon Geeting,,,,,,,,,,,,0,4,3,6,3
Noam Kugelmass,,,,,,,,,,,,,0,5,7,3
Darrell L Clarke,,,,,,,,,,,,,,1,5,3
Matthew D Myers,,,,,,,,,,,,,,,0,3
Total,36,26,33,31,25,23,20,20,19,19,16,15,15,13,12,3
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,4
,Brendan F Boyle,Michele Lawrence,Joe Celentano,Rhea Powell,Amanda Mcillmurray,Marylouise Isaacson,Tom Young,Andi Perez,Mariel J K Martin,Noam Kugelmass,Jon Geeting,Micah Mahjoubian,Judi Golding Baker,Matthew D Myers,Darrell L Clarke,4
Brendan F Boyle,7,0,12,13,11,12,8,8,8,5,8,6,8,6,6,4
Michele Lawrence,,4,12,12,12,10,14,10,10,11,7,9,7,5,4,4
Joe Celentano,,,0,15,17,16,18,13,13,11,11,9,11,7,7,4
Rhea Powell,,,,0,15,15,13,13,9,7,8,10,9,7,8,4
Amanda Mcillmurray,,,,,0,16,17,11,14,11,10,9,11,8,5,4
Marylouise Isaacson,,,,,,0,16,11,10,9,10,10,11,8,5,4
Tom Young,,,,,,,0,13,13,15,11,11,12,6,3,4
Andi Perez,,,,,,,,0,10,9,10,9,7,6,6,4
Mariel J K Martin,,,,,,,,,0,9,8,5,9,8,6,4
Noam Kugelmass,,,,,,,,,,0,6,8,7,2,2,4
Jon Geeting,,,,,,,,,,,0,6,8,7,3,4
Micah Mahjoubian,,,,,,,,,,,,1,5,3,1,4
Judi Golding Baker,,,,,,,,,,,,,0,6,1,4
Matthew D Myers,,,,,,,,,,,,,,0,5,4
Darrell L Clarke,,,,,,,,,,,,,,,0,4
Total,30,27,25,25,24,23,23,19,19,17,16,16,15,11,10,4
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,5
,Brendan F Boyle,Michele Lawrence,Rhea Powell,Joe Celentano,Amanda Mcillmurray,Marylouise Isaacson,Judi Golding Baker,Tom Young,Mariel J K Martin,Micah Mahjoubian,Andi Perez,Noam Kugelmass,Jon Geeting,Matthew D Myers,Darrell L Clarke,5
Brendan F Boyle,7,0,18,19,18,16,17,12,15,14,10,12,14,10,9,5
Michele Lawrence,,1,19,9,13,15,14,12,10,9,11,8,6,5,3,5
Rhea Powell,,,0,20,23,27,25,16,18,20,16,16,15,9,7,5
Joe Celentano,,,,3,17,16,17,19,16,15,13,12,16,9,5,5
Amanda Mcillmurray,,,,,1,20,23,13,16,12,11,12,10,11,8,5
Marylouise Isaacson,,,,,,0,23,16,16,15,14,12,10,8,6,5
Judi Golding Baker,,,,,,,0,13,18,14,14,13,11,11,8,5
Tom Young,,,,,,,,1,12,11,10,9,9,8,4,5
Mariel J K Martin,,,,,,,,,0,14,11,11,12,8,6,5
Micah Mahjoubian,,,,,,,,,,0,12,12,11,6,6,5
Andi Perez,,,,,,,,,,,0,7,7,7,6,5
Noam Kugelmass,,,,,,,,,,,,0,11,5,3,5
Jon Geeting,,,,,,,,,,,,,0,3,3,5
Matthew D Myers,,,,,,,,,,,,,,1,6,5
Darrell L Clarke,,,,,,,,,,,,,,,0,5
Total,39,27,38,33,32,32,31,27,26,24,21,21,20,16,12,5
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,6
,Brendan F Boyle,Michele Lawrence,Rhea Powell,Micah Mahjoubian,Tom Young,Joe Celentano,Amanda Mcillmurray,Mariel J K Martin,Andi Perez,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Judi Golding Baker,Jon Geeting,Noam Kugelmass,6
Brendan F Boyle,9,0,7,9,9,9,6,6,7,8,4,6,2,4,2,6
Michele Lawrence,,2,14,9,8,8,9,9,7,6,10,5,10,2,4,6
Rhea Powell,,,0,11,10,10,11,11,7,7,10,6,11,3,5,6
Micah Mahjoubian,,,,0,12,9,7,10,10,7,9,7,8,3,4,6
Tom Young,,,,,0,11,9,10,11,9,11,10,7,5,4,6
Joe Celentano,,,,,,0,10,6,7,5,6,6,5,5,4,6
Amanda Mcillmurray,,,,,,,0,6,4,7,7,4,7,3,4,6
Mariel J K Martin,,,,,,,,0,9,7,10,9,8,4,2,6
Andi Perez,,,,,,,,,0,8,8,8,5,5,3,6
Darrell L Clarke,,,,,,,,,,0,6,6,4,3,3,6
Marylouise Isaacson,,,,,,,,,,,0,7,6,2,3,6
Matthew D Myers,,,,,,,,,,,,1,4,4,1,6
Judi Golding Baker,,,,,,,,,,,,,0,3,2,6
Jon Geeting,,,,,,,,,,,,,,0,1,6
Noam Kugelmass,,,,,,,,,,,,,,,0,6
Total,26,21,21,18,18,17,15,15,14,14,14,13,12,6,6,6
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,7
,Brendan F Boyle,Michele Lawrence,Marylouise Isaacson,Tom Young,Rhea Powell,Micah Mahjoubian,Amanda Mcillmurray,Joe Celentano,Matthew D Myers,Mariel J K Martin,Andi Perez,Darrell L Clarke,Judi Golding Baker,Noam Kugelmass,Jon Geeting,7
Brendan F Boyle,4,0,12,16,7,6,7,10,10,7,6,10,6,5,3,7
Michele Lawrence,,2,9,2,11,10,9,5,4,6,6,1,6,5,3,7
Marylouise Isaacson,,,0,11,13,12,13,9,11,12,10,7,10,6,4,7
Tom Young,,,,2,8,8,6,8,10,7,6,7,4,5,3,7
Rhea Powell,,,,,0,12,11,9,8,8,7,3,10,6,5,7
Micah Mahjoubian,,,,,,0,8,8,9,8,9,6,7,6,6,7
Amanda Mcillmurray,,,,,,,0,5,8,5,8,2,9,3,4,7
Joe Celentano,,,,,,,,0,6,7,4,5,4,5,4,7
Matthew D Myers,,,,,,,,,0,7,9,8,8,4,4,7
Mariel J K Martin,,,,,,,,,,0,6,6,5,3,3,7
Andi Perez,,,,,,,,,,,0,5,6,5,3,7
Darrell L Clarke,,,,,,,,,,,,0,3,4,3,7
Judi Golding Baker,,,,,,,,,,,,,0,3,3,7
Noam Kugelmass,,,,,,,,,,,,,,0,2,7
Jon Geeting,,,,,,,,,,,,,,,0,7
Total,29,17,21,20,18,17,16,15,14,13,12,12,12,10,7,7
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,8
,Brendan F Boyle,Michele Lawrence,Rhea Powell,Amanda Mcillmurray,Marylouise Isaacson,Mariel J K Martin,Tom Young,Andi Perez,Darrell L Clarke,Joe Celentano,Judi Golding Baker,Micah Mahjoubian,Matthew D Myers,Noam Kugelmass,Jon Geeting,8
Brendan F Boyle,9,0,16,13,13,12,12,12,11,11,8,7,8,7,5,8
Michele Lawrence,,0,8,6,7,5,4,3,4,2,5,5,3,3,1,8
Rhea Powell,,,0,15,19,15,14,13,11,10,13,11,4,9,3,8
Amanda Mcillmurray,,,,1,14,13,10,11,10,9,11,7,7,6,6,8
Marylouise Isaacson,,,,,0,15,10,12,9,10,10,9,3,7,4,8
Mariel J K Martin,,,,,,0,7,10,9,6,11,6,5,5,5,8
Tom Young,,,,,,,0,9,7,10,5,10,5,7,4,8
Andi Perez,,,,,,,,0,7,7,7,7,4,5,3,8
Darrell L Clarke,,,,,,,,,0,3,9,6,4,4,4,8
Joe Celentano,,,,,,,,,,0,4,5,5,5,3,8
Judi Golding Baker,,,,,,,,,,,0,5,4,3,2,8
Micah Mahjoubian,,,,,,,,,,,,0,2,7,1,8
Matthew D Myers,,,,,,,,,,,,,0,2,4,8
Noam Kugelmass,,,,,,,,,,,,,,0,2,8
Jon Geeting,,,,,,,,,,,,,,,0,8
Total,34,11,26,22,22,18,17,16,15,14,13,13,12,11,7,8
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,9
,Rhea Powell,Jon Geeting,Noam Kugelmass,Tom Young,Amanda Mcillmurray,Andi Perez,Joe Celentano,Judi Golding Baker,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Mariel J K Martin,Darrell L Clarke,Michele Lawrence,Brendan F Boyle,9
Rhea Powell,0,4,4,3,3,4,3,4,3,3,3,1,1,7,2,9
Jon Geeting,,0,6,4,2,2,2,3,2,4,2,2,0,2,3,9
Noam Kugelmass,,,0,4,2,2,2,3,2,4,2,2,0,2,3,9
Tom Young,,,,0,2,1,2,2,1,2,1,1,0,3,2,9
Amanda Mcillmurray,,,,,0,2,1,2,1,1,1,0,1,1,2,9
Andi Perez,,,,,,0,2,2,3,1,3,0,1,2,1,9
Joe Celentano,,,,,,,0,1,2,1,1,1,0,3,1,9
Judi Golding Baker,,,,,,,,0,1,3,2,1,1,1,2,9
Marylouise Isaacson,,,,,,,,,0,1,3,0,0,2,1,9
Matthew D Myers,,,,,,,,,,0,1,2,0,1,2,9
Micah Mahjoubian,,,,,,,,,,,0,0,1,1,1,9
Mariel J K Martin,,,,,,,,,,,,0,0,1,0,9
Darrell L Clarke,,,,,,,,,,,,,0,0,0,9
Michele Lawrence,,,,,,,,,,,,,,1,0,9
Brendan F Boyle,,,,,,,,,,,,,,,2,9
Total,10,6,6,5,4,4,4,4,4,4,4,2,1,9,6,9
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,10
,Rhea Powell,Amanda Mcillmurray,Marylouise Isaacson,Mariel J K Martin,Joe Celentano,Micah Mahjoubian,Andi Perez,Judi Golding Baker,Tom Young,Noam Kugelmass,Jon Geeting,Darrell L Clarke,Matthew D Myers,Brendan F Boyle,Michele Lawrence,10
Rhea Powell,0,21,20,16,17,18,15,13,14,12,8,7,5,13,20,10
Amanda Mcillmurray,,0,20,18,13,13,14,15,11,6,11,9,7,14,15,10
Marylouise Isaacson,,,0,20,15,15,16,16,14,10,11,8,6,11,16,10
Mariel J K Martin,,,,1,10,11,13,16,11,6,8,8,8,12,11,10
Joe Celentano,,,,,0,12,9,7,13,9,8,2,5,5,15,10
Micah Mahjoubian,,,,,,0,12,10,10,11,6,6,3,8,12,10
Andi Perez,,,,,,,0,11,9,5,8,6,4,9,10,10
Judi Golding Baker,,,,,,,,0,7,7,7,6,7,10,9,10
Tom Young,,,,,,,,,0,7,9,2,6,6,12,10
Noam Kugelmass,,,,,,,,,,0,4,4,4,5,9,10
Jon Geeting,,,,,,,,,,,0,3,4,6,7,10
Darrell L Clarke,,,,,,,,,,,,0,4,8,3,10
Matthew D Myers,,,,,,,,,,,,,0,7,3,10
Brendan F Boyle,,,,,,,,,,,,,,10,0,10
Michele Lawrence,,,,,,,,,,,,,,,1,10
Total,33,29,27,24,20,20,19,19,18,14,13,11,10,31,25,10
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,11
,Rhea Powell,Micah Mahjoubian,Amanda Mcillmurray,Andi Perez,Joe Celentano,Marylouise Isaacson,Tom Young,Judi Golding Baker,Darrell L Clarke,Noam Kugelmass,Mariel J K Martin,Matthew D Myers,Jon Geeting,Michele Lawrence,Brendan F Boyle,11
Rhea Powell,0,20,16,15,14,15,12,13,10,13,11,8,7,17,11,11
Micah Mahjoubian,,0,16,16,13,13,12,10,12,12,10,5,5,12,10,11
Amanda Mcillmurray,,,0,13,13,11,10,11,7,11,9,6,6,6,12,11
Andi Perez,,,,0,12,13,11,10,11,8,9,7,7,10,8,11
Joe Celentano,,,,,0,11,12,11,8,12,9,7,7,10,10,11
Marylouise Isaacson,,,,,,0,12,12,9,9,10,9,5,12,5,11
Tom Young,,,,,,,1,9,9,11,8,7,6,11,6,11
Judi Golding Baker,,,,,,,,0,8,7,5,9,6,6,10,11
Darrell L Clarke,,,,,,,,,0,7,7,7,5,6,8,11
Noam Kugelmass,,,,,,,,,,0,8,3,6,7,8,11
Mariel J K Martin,,,,,,,,,,,0,5,4,8,5,11
Matthew D Myers,,,,,,,,,,,,0,5,4,6,11
Jon Geeting,,,,,,,,,,,,,0,4,5,11
Michele Lawrence,,,,,,,,,,,,,,4,0,11
Brendan F Boyle,,,,,,,,,,,,,,,5,11
Total,29,23,20,20,20,19,19,17,16,16,14,12,10,23,20,11
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,12
,Brendan F Boyle,Michele Lawrence,Amanda Mcillmurray,Rhea Powell,Mariel J K Martin,Marylouise Isaacson,Tom Young,Noam Kugelmass,Judi Golding Baker,Andi Perez,Micah Mahjoubian,Joe Celentano,Matthew D Myers,Darrell L Clarke,Jon Geeting,12
Brendan F Boyle,3,0,17,15,17,16,17,13,14,11,14,12,12,10,8,12
Michele Lawrence,,1,15,15,11,9,6,9,7,9,6,3,3,4,5,12
Amanda Mcillmurray,,,0,20,21,21,12,15,15,13,13,9,7,8,8,12
Rhea Powell,,,,0,20,18,16,18,16,14,13,10,8,9,9,12
Mariel J K Martin,,,,,0,19,15,16,17,17,13,8,11,10,10,12
Marylouise Isaacson,,,,,,0,10,13,15,15,11,7,7,8,6,12
Tom Young,,,,,,,0,15,10,9,12,9,11,6,8,12
Noam Kugelmass,,,,,,,,0,10,11,13,10,7,5,6,12
Judi Golding Baker,,,,,,,,,0,14,6,5,7,9,9,12
Andi Perez,,,,,,,,,,0,9,4,6,7,7,12
Micah Mahjoubian,,,,,,,,,,,0,7,8,6,4,12
Joe Celentano,,,,,,,,,,,,0,3,4,2,12
Matthew D Myers,,,,,,,,,,,,,0,7,8,12
Darrell L Clarke,,,,,,,,,,,,,,0,3,12
Jon Geeting,,,,,,,,,,,,,,,0,12
Total,36,20,32,30,28,25,23,22,21,20,20,15,15,14,13,12
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,13
,Rhea Powell,Tom Young,Micah Mahjoubian,Joe Celentano,Noam Kugelmass,Amanda Mcillmurray,Andi Perez,Mariel J K Martin,Darrell L Clarke,Marylouise Isaacson,Judi Golding Baker,Jon Geeting,Matthew D Myers,Michele Lawrence,Brendan F Boyle,13
Rhea Powell,0,12,12,13,10,9,8,9,7,8,6,4,4,14,6,13
Tom Young,,0,10,9,8,3,3,5,4,5,3,2,1,11,3,13
Micah Mahjoubian,,,0,7,6,4,4,6,4,5,4,1,1,9,3,13
Joe Celentano,,,,0,10,6,5,5,1,5,3,4,3,7,4,13
Noam Kugelmass,,,,,1,4,4,4,1,4,1,4,2,7,4,13
Amanda Mcillmurray,,,,,,0,6,7,3,5,5,2,3,3,5,13
Andi Perez,,,,,,,0,6,4,5,3,3,2,4,4,13
Mariel J K Martin,,,,,,,,0,4,6,5,2,1,4,4,13
Darrell L Clarke,,,,,,,,,0,4,3,1,1,4,3,13
Marylouise Isaacson,,,,,,,,,,0,5,3,1,4,3,13
Judi Golding Baker,,,,,,,,,,,1,0,1,2,3,13
Jon Geeting,,,,,,,,,,,,0,2,3,1,13
Matthew D Myers,,,,,,,,,,,,,0,2,2,13
Michele Lawrence,,,,,,,,,,,,,,3,0,13
Brendan F Boyle,,,,,,,,,,,,,,,2,13
Total,23,15,14,13,13,9,9,9,8,8,7,4,4,22,11,13
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,14
,Michele Lawrence,Brendan F Boyle,Tom Young,Joe Celentano,Rhea Powell,Amanda Mcillmurray,Andi Perez,Judi Golding Baker,Micah Mahjoubian,Noam Kugelmass,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Mariel J K Martin,Jon Geeting,14
Michele Lawrence,0,0,5,4,6,2,3,2,4,3,2,3,2,1,1,14
Brendan F Boyle,,2,3,4,1,3,2,2,1,0,2,1,1,2,1,14
Tom Young,,,0,5,3,3,4,3,4,2,3,3,4,3,1,14
Joe Celentano,,,,0,3,3,3,2,2,2,1,3,2,2,0,14
Rhea Powell,,,,,0,2,3,2,3,3,2,2,2,1,1,14
Amanda Mcillmurray,,,,,,0,3,3,3,2,3,3,1,2,2,14
Andi Perez,,,,,,,0,2,3,1,2,2,2,2,1,14
Judi Golding Baker,,,,,,,,1,2,1,3,3,2,3,2,14
Micah Mahjoubian,,,,,,,,,0,3,3,2,1,1,2,14
Noam Kugelmass,,,,,,,,,,1,1,2,0,0,1,14
Darrell L Clarke,,,,,,,,,,,0,2,2,2,2,14
Marylouise Isaacson,,,,,,,,,,,,0,2,2,1,14
Matthew D Myers,,,,,,,,,,,,,0,2,0,14
Mariel J K Martin,,,,,,,,,,,,,,0,1,14
Jon Geeting,,,,,,,,,,,,,,,0,14
Total,9,7,9,8,8,5,5,5,5,5,4,4,4,3,2,14
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,15
,Rhea Powell,Andi Perez,Judi Golding Baker,Mariel J K Martin,Tom Young,Amanda Mcillmurray,Darrell L Clarke,Joe Celentano,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Noam Kugelmass,Jon Geeting,Michele Lawrence,Brendan F Boyle,15
Rhea Powell,0,4,3,3,3,1,2,3,1,2,3,2,1,4,3,15
Andi Perez,,0,5,4,3,2,3,3,3,3,3,3,2,4,2,15
Judi Golding Baker,,,0,3,2,1,3,2,3,3,2,2,2,3,2,15
Mariel J K Martin,,,,0,3,2,1,2,1,1,2,3,1,3,1,15
Tom Young,,,,,0,2,1,2,0,1,2,2,1,3,1,15
Amanda Mcillmurray,,,,,,0,0,1,1,0,1,2,0,3,0,15
Darrell L Clarke,,,,,,,0,1,2,2,2,1,1,2,1,15
Joe Celentano,,,,,,,,0,1,2,2,1,1,2,1,15
Marylouise Isaacson,,,,,,,,,0,2,1,1,1,2,1,15
