col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,All
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,All
Dwight Evans,94,0,196,103,99,All
Kevin Johnson,,12,27,79,30,All
Frederick Ramirez,,,28,0,0,All
Danilo Burgos,,,,4,0,All
Emilio Vazquez,,,,,11,All
Total,492,148,251,186,140,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,1
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Emilio Vazquez,Danilo Burgos,1
Dwight Evans,4,0,5,10,6,1
Kevin Johnson,,1,5,1,2,1
Frederick Ramirez,,,2,0,0,1
Emilio Vazquez,,,,0,0,1
Danilo Burgos,,,,,0,1
Total,25,9,12,11,8,1
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,2
,Dwight Evans,Kevin Johnson,Danilo Burgos,Frederick Ramirez,Emilio Vazquez,2
Dwight Evans,8,0,23,21,8,2
Kevin Johnson,,0,4,1,3,2
Danilo Burgos,,,0,0,0,2
Frederick Ramirez,,,,3,0,2
Emilio Vazquez,,,,,1,2
Total,60,8,27,25,12,2
,Representative In The General Assembly 197th District - Democrat,,,Representative In Congress 3rd District - Democrat,,3
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,Dwight Evans,Kevin Johnson,3
Frederick Ramirez,13,0,0,25,3,3
Danilo Burgos,,0,0,5,18,3
Emilio Vazquez,,,1,5,0,3
Dwight Evans,,,,3,0,3
Kevin Johnson,,,,,0,3
Total,41,23,6,38,21,3
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,7
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,7
Dwight Evans,9,0,36,12,12,7
Kevin Johnson,,1,3,8,4,7
Frederick Ramirez,,,2,0,0,7
Danilo Burgos,,,,0,0,7
Emilio Vazquez,,,,,2,7
Total,69,16,41,20,18,7
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,8
,Dwight Evans,Kevin Johnson,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,8
Dwight Evans,8,0,19,16,18,8
Kevin Johnson,,2,6,8,4,8
Emilio Vazquez,,,2,0,0,8
Danilo Burgos,,,,0,0,8
Frederick Ramirez,,,,,1,8
Total,61,20,27,24,23,8
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,11
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,11
Dwight Evans,15,0,25,11,10,11
Kevin Johnson,,1,3,18,2,11
Frederick Ramirez,,,3,0,0,11
Danilo Burgos,,,,1,0,11
Emilio Vazquez,,,,,2,11
Total,61,24,31,30,14,11
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,13
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Emilio Vazquez,Danilo Burgos,13
Dwight Evans,25,0,22,16,5,13
Kevin Johnson,,2,1,2,4,13
Frederick Ramirez,,,2,0,0,13
Emilio Vazquez,,,,2,0,13
Danilo Burgos,,,,,2,13
Total,68,9,25,20,11,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,19
,Dwight Evans,Kevin Johnson,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,19
Dwight Evans,6,0,24,6,2,19
Kevin Johnson,,0,1,2,2,19
Frederick Ramirez,,,1,0,0,19
Danilo Burgos,,,,0,0,19
Emilio Vazquez,,,,,0,19
Total,38,5,26,8,4,19
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 197th District - Democrat,,,20
,Dwight Evans,Kevin Johnson,Danilo Burgos,Emilio Vazquez,Frederick Ramirez,20
Dwight Evans,16,0,19,17,20,20
Kevin Johnson,,5,15,10,6,20
Danilo Burgos,,,1,0,0,20
Emilio Vazquez,,,,1,0,20
Frederick Ramirez,,,,,1,20
Total,72,36,35,28,27,20
