col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,All
,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,Noam Kugelmass,Judi Golding Baker,Rhea Powell,Matthew D Myers,Amanda Mcillmurray,Marylouise Isaacson,Andi Perez,Micah Mahjoubian,Jon Geeting,Tom Young,Mariel J K Martin,Darrell L Clarke,Joe Celentano,All
Nina Ahmad,163,0,0,0,0,941,"1,013",580,804,541,502,457,387,451,320,370,342,202,All
John Fetterman,,117,0,0,0,274,264,231,190,184,191,177,151,173,128,142,112,126,All
Mike Stack,,,49,0,0,120,99,175,67,110,103,109,101,58,121,89,92,105,All
Kathi Cozzone,,,,27,0,97,55,148,39,79,76,66,92,45,101,64,35,77,All
Ray Sosa,,,,,3,14,9,15,11,13,11,11,11,6,11,9,4,6,All
Noam Kugelmass,,,,,,2,"1,107",641,935,504,512,467,451,540,418,377,280,305,All
Judi Golding Baker,,,,,,,0,633,999,607,573,479,387,493,302,435,344,214,All
Rhea Powell,,,,,,,,6,384,694,676,605,545,336,520,534,361,413,All
Matthew D Myers,,,,,,,,,1,359,337,289,214,425,220,271,237,140,All
Amanda Mcillmurray,,,,,,,,,,0,664,552,449,272,414,489,313,310,All
Marylouise Isaacson,,,,,,,,,,,1,534,468,259,395,456,325,299,All
Andi Perez,,,,,,,,,,,,0,440,281,389,417,322,300,All
Micah Mahjoubian,,,,,,,,,,,,,3,203,405,319,281,323,All
Jon Geeting,,,,,,,,,,,,,,1,214,219,142,180,All
Tom Young,,,,,,,,,,,,,,,6,278,234,353,All
Mariel J K Martin,,,,,,,,,,,,,,,,1,248,224,All
Darrell L Clarke,,,,,,,,,,,,,,,,,6,160,All
Joe Celentano,,,,,,,,,,,,,,,,,,3,All
Total,"1,511",598,317,220,26,"1,460","1,449","1,165","1,123",929,887,826,748,740,696,679,598,523,All
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Rhea Powell,Noam Kugelmass,Judi Golding Baker,Amanda Mcillmurray,Tom Young,Matthew D Myers,Andi Perez,Marylouise Isaacson,Micah Mahjoubian,Mariel J K Martin,Joe Celentano,Darrell L Clarke,Jon Geeting,Nina Ahmad,Mike Stack,Kathi Cozzone,John Fetterman,Ray Sosa,1
Rhea Powell,1,64,55,59,58,35,56,52,52,46,41,35,23,47,21,27,14,6,1
Noam Kugelmass,,0,72,40,52,56,40,36,35,32,33,21,22,52,17,18,17,3,1
Judi Golding Baker,,,0,46,32,58,35,38,28,36,14,24,15,66,13,8,10,3,1
Amanda Mcillmurray,,,,0,41,25,47,49,37,42,29,27,20,34,15,13,9,4,1
Tom Young,,,,,1,24,39,31,35,25,34,20,20,23,14,19,13,3,1
Matthew D Myers,,,,,,0,28,20,15,24,13,15,12,45,10,2,9,4,1
Andi Perez,,,,,,,0,42,37,38,26,25,23,33,13,9,11,4,1
Marylouise Isaacson,,,,,,,,0,31,37,26,24,15,31,11,7,12,5,1
Micah Mahjoubian,,,,,,,,,0,25,30,24,13,24,15,17,8,1,1
Mariel J K Martin,,,,,,,,,,0,20,19,17,25,7,11,10,4,1
Joe Celentano,,,,,,,,,,,0,16,16,11,13,16,8,2,1
Darrell L Clarke,,,,,,,,,,,,0,11,25,10,2,8,1,1
Jon Geeting,,,,,,,,,,,,,0,13,6,5,7,3,1
Nina Ahmad,,,,,,,,,,,,,,15,0,0,0,0,1
Mike Stack,,,,,,,,,,,,,,,4,0,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,5,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,10,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,1,1
Total,116,108,101,75,74,71,70,66,65,57,50,47,34,103,40,36,35,9,1
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Noam Kugelmass,Judi Golding Baker,Rhea Powell,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Andi Perez,Tom Young,Amanda Mcillmurray,Mariel J K Martin,Joe Celentano,Darrell L Clarke,Jon Geeting,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,2
Noam Kugelmass,1,59,32,53,20,23,18,17,18,14,16,10,11,50,13,9,6,0,2
Judi Golding Baker,,0,28,56,20,13,14,9,19,17,5,11,5,51,11,11,0,0,2
Rhea Powell,,,0,22,31,25,27,28,25,25,21,14,12,24,9,17,11,0,2
Matthew D Myers,,,,0,15,8,12,8,11,14,3,7,6,44,9,7,0,0,2
Marylouise Isaacson,,,,,0,20,22,18,22,21,14,6,6,16,7,11,2,0,2
Micah Mahjoubian,,,,,,2,18,14,17,13,17,10,8,12,6,8,6,0,2
Andi Perez,,,,,,,0,15,18,15,13,9,9,13,6,9,3,0,2
Tom Young,,,,,,,,0,13,13,18,7,10,6,4,15,4,0,2
Amanda Mcillmurray,,,,,,,,,0,18,12,6,3,15,5,9,1,0,2
Mariel J K Martin,,,,,,,,,,0,6,10,6,12,5,11,0,0,2
Joe Celentano,,,,,,,,,,,3,6,9,7,5,8,4,0,2
Darrell L Clarke,,,,,,,,,,,,1,5,9,2,7,0,0,2
Jon Geeting,,,,,,,,,,,,,0,4,5,5,3,0,2
Nina Ahmad,,,,,,,,,,,,,,8,0,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,6,0,0,0,2
Mike Stack,,,,,,,,,,,,,,,,4,0,0,2
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,2
Ray Sosa,,,,,,,,,,,,,,,,,,0,2
Total,81,74,63,61,36,34,32,31,30,29,27,20,17,71,28,25,16,0,2
,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Judi Golding Baker,Noam Kugelmass,Matthew D Myers,Rhea Powell,Marylouise Isaacson,Amanda Mcillmurray,Mariel J K Martin,Andi Perez,Darrell L Clarke,Micah Mahjoubian,Tom Young,Joe Celentano,Jon Geeting,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,3
Judi Golding Baker,0,55,55,33,31,30,28,22,21,18,14,12,10,37,33,3,1,0,3
Noam Kugelmass,,0,49,24,22,20,19,21,14,16,13,13,10,31,30,2,1,1,3
Matthew D Myers,,,0,18,20,15,15,14,13,9,12,10,7,25,30,4,0,1,3
Rhea Powell,,,,0,31,30,26,20,16,18,17,15,9,26,12,2,4,0,3
Marylouise Isaacson,,,,,0,27,26,18,15,17,16,16,9,23,13,2,3,0,3
Amanda Mcillmurray,,,,,,0,24,13,11,14,14,11,7,25,8,3,1,1,3
Mariel J K Martin,,,,,,,0,15,16,14,8,9,5,17,13,3,1,0,3
Andi Perez,,,,,,,,0,14,13,12,12,11,14,12,1,2,0,3
Darrell L Clarke,,,,,,,,,0,10,6,7,6,13,10,1,1,0,3
Micah Mahjoubian,,,,,,,,,,0,7,11,6,14,6,1,4,0,3
Tom Young,,,,,,,,,,,0,11,9,8,8,4,2,0,3
Joe Celentano,,,,,,,,,,,,0,6,9,8,2,2,0,3
Jon Geeting,,,,,,,,,,,,,0,7,7,0,2,0,3
Nina Ahmad,,,,,,,,,,,,,,7,0,0,0,0,3
John Fetterman,,,,,,,,,,,,,,,8,0,0,0,3
Mike Stack,,,,,,,,,,,,,,,,3,0,0,3
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,3
Ray Sosa,,,,,,,,,,,,,,,,,,0,3
Total,75,66,61,45,41,38,34,30,26,25,22,21,16,58,47,8,6,2,3
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,4
,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,Judi Golding Baker,Noam Kugelmass,Jon Geeting,Rhea Powell,Matthew D Myers,Amanda Mcillmurray,Marylouise Isaacson,Darrell L Clarke,Andi Perez,Micah Mahjoubian,Tom Young,Mariel J K Martin,Joe Celentano,4
Nina Ahmad,4,0,0,0,0,23,25,22,16,20,11,10,9,8,9,7,9,6,4
John Fetterman,,4,0,0,0,9,6,6,6,6,4,4,4,4,6,5,5,3,4
Mike Stack,,,2,0,0,2,3,2,6,3,4,4,5,5,3,4,1,4,4
Kathi Cozzone,,,,0,0,4,3,3,4,2,2,2,1,2,0,1,1,0,4
Ray Sosa,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Judi Golding Baker,,,,,,0,29,28,16,28,14,12,8,12,11,9,10,5,4
Noam Kugelmass,,,,,,,0,27,16,25,10,10,8,8,11,10,8,7,4
Jon Geeting,,,,,,,,0,13,24,11,10,6,10,6,8,5,4,4
Rhea Powell,,,,,,,,,1,9,17,14,9,17,13,14,11,11,4
Matthew D Myers,,,,,,,,,,0,11,5,8,5,8,4,6,1,4
Amanda Mcillmurray,,,,,,,,,,,0,11,7,12,7,9,10,5,4
Marylouise Isaacson,,,,,,,,,,,,1,8,12,6,7,10,8,4
Darrell L Clarke,,,,,,,,,,,,,0,7,5,6,5,4,4
Andi Perez,,,,,,,,,,,,,,0,6,10,8,8,4
Micah Mahjoubian,,,,,,,,,,,,,,,1,9,6,8,4
Tom Young,,,,,,,,,,,,,,,,0,7,9,4
Mariel J K Martin,,,,,,,,,,,,,,,,,0,6,4
Joe Celentano,,,,,,,,,,,,,,,,,,0,4
Total,40,18,11,6,0,38,37,34,33,31,21,21,20,19,19,17,16,13,4
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,5
,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,Judi Golding Baker,Rhea Powell,Noam Kugelmass,Matthew D Myers,Amanda Mcillmurray,Marylouise Isaacson,Andi Perez,Joe Celentano,Darrell L Clarke,Mariel J K Martin,Tom Young,Micah Mahjoubian,Jon Geeting,5
Nina Ahmad,11,0,0,0,0,35,23,34,30,14,15,14,13,12,15,13,13,8,5
John Fetterman,,3,0,0,0,9,12,7,4,7,10,7,6,8,6,3,4,7,5
Mike Stack,,,3,0,0,8,11,6,3,11,7,8,10,5,4,6,3,2,5
Kathi Cozzone,,,,2,0,1,5,2,1,3,2,2,1,1,2,2,1,1,5
