col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,All
,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
Torri Douglas,14,"1,895","1,756","1,737",857,630,448,236,11,All
Marisa Piccarreto,,4,"1,718","1,716",869,642,385,203,11,All
Kyle J Sampson,,,14,"1,718",721,551,400,187,7,All
Kyle Shenandoah,,,,3,717,544,385,184,8,All
Nina Ahmad,,,,,222,0,0,0,0,All
John Fetterman,,,,,,346,0,0,0,All
Mike Stack,,,,,,,264,0,0,All
Kathi Cozzone,,,,,,,,56,0,All
Ray Sosa,,,,,,,,,4,All
Total,"2,227","2,141","1,903","1,871","1,199","1,050",871,363,19,All
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,1
,Marisa Piccarreto,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,1
Marisa Piccarreto,0,150,145,143,81,59,16,3,1,1
Torri Douglas,,0,145,142,82,57,14,4,0,1
Kyle J Sampson,,,0,143,78,53,12,5,1,1
Kyle Shenandoah,,,,0,77,55,13,3,1,1
Nina Ahmad,,,,,30,0,0,0,0,1
John Fetterman,,,,,,44,0,0,0,1
Mike Stack,,,,,,,4,0,0,1
Kathi Cozzone,,,,,,,,4,0,1
Ray Sosa,,,,,,,,,0,1
Total,162,159,151,151,117,109,22,10,1,1
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,2
,Marisa Piccarreto,Torri Douglas,Kyle Shenandoah,Kyle J Sampson,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,2
Marisa Piccarreto,0,97,89,85,43,47,14,7,0,2
Torri Douglas,,1,86,82,37,43,20,9,0,2
Kyle Shenandoah,,,0,84,33,38,17,7,0,2
Kyle J Sampson,,,,1,33,35,15,4,0,2
John Fetterman,,,,,19,0,0,0,0,2
Nina Ahmad,,,,,,10,0,0,0,2
Mike Stack,,,,,,,9,0,0,2
Kathi Cozzone,,,,,,,,5,0,2
Ray Sosa,,,,,,,,,0,2
Total,113,112,97,90,66,61,33,17,0,2
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,3
,Torri Douglas,Marisa Piccarreto,Kyle J Sampson,Kyle Shenandoah,Nina Ahmad,Mike Stack,John Fetterman,Kathi Cozzone,Ray Sosa,3
Torri Douglas,0,94,85,82,42,30,27,13,1,3
Marisa Piccarreto,,0,82,81,43,24,26,13,1,3
Kyle J Sampson,,,2,84,33,28,22,12,0,3
Kyle Shenandoah,,,,0,34,28,20,12,0,3
Nina Ahmad,,,,,12,0,0,0,0,3
Mike Stack,,,,,,8,0,0,0,3
John Fetterman,,,,,,,15,0,0,3
Kathi Cozzone,,,,,,,,2,0,3
Ray Sosa,,,,,,,,,1,3
Total,113,107,97,94,60,53,43,20,2,3
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,4
,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,4
Torri Douglas,0,19,19,19,9,10,6,4,1,4
Kyle J Sampson,,0,20,19,11,7,6,5,0,4
Marisa Piccarreto,,,0,19,9,7,7,3,0,4
Kyle Shenandoah,,,,0,7,6,6,3,0,4
Mike Stack,,,,,11,0,0,0,0,4
Kathi Cozzone,,,,,,1,0,0,0,4
John Fetterman,,,,,,,5,0,0,4
Nina Ahmad,,,,,,,,3,0,4
Ray Sosa,,,,,,,,,1,4
Total,30,29,26,22,29,15,13,9,2,4
,Lieutenant Governor - Democrat,,,,,Member Of The - Democratic State Committee 8th Senatorial District,,,,5
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,5
Mike Stack,19,0,0,0,0,19,16,14,11,5
Nina Ahmad,,3,0,0,0,15,12,11,13,5
Kathi Cozzone,,,3,0,0,7,7,7,7,5
John Fetterman,,,,1,0,3,3,3,3,5
Ray Sosa,,,,,0,0,0,0,0,5
Torri Douglas,,,,,,0,31,31,32,5
Kyle J Sampson,,,,,,,0,32,31,5
Kyle Shenandoah,,,,,,,,1,31,5
Marisa Piccarreto,,,,,,,,,0,5
Total,46,20,15,4,0,45,39,37,35,5
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,6
,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,6
Torri Douglas,0,42,39,39,29,12,7,2,0,6
Kyle J Sampson,,1,38,38,26,9,8,2,0,6
Kyle Shenandoah,,,0,38,25,8,7,2,0,6
Marisa Piccarreto,,,,0,23,9,7,2,0,6
Mike Stack,,,,,13,0,0,0,0,6
Kathi Cozzone,,,,,,2,0,0,0,6
Nina Ahmad,,,,,,,0,0,0,6
John Fetterman,,,,,,,,2,0,6
Ray Sosa,,,,,,,,,0,6
Total,50,46,42,41,46,17,8,4,0,6
,Member Of The - Democratic State Committee 8th Senatorial District,,,,Lieutenant Governor - Democrat,,,,,7
,Marisa Piccarreto,Torri Douglas,Kyle Shenandoah,Kyle J Sampson,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,7
