col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,All
,Angel Cruz,Brendan F Boyle,Michele Lawrence,All
Angel Cruz,66,218,178,All
Brendan F Boyle,,20,0,All
Michele Lawrence,,,22,All
Total,462,238,200,All
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,1
,Angel Cruz,Brendan F Boyle,Michele Lawrence,1
Angel Cruz,3,10,8,1
Brendan F Boyle,,0,0,1
Michele Lawrence,,,0,1
Total,21,10,8,1
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,2
,Angel Cruz,Brendan F Boyle,Michele Lawrence,2
Angel Cruz,3,4,5,2
Brendan F Boyle,,2,0,2
Michele Lawrence,,,0,2
Total,12,6,5,2
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,3
,Angel Cruz,Brendan F Boyle,Michele Lawrence,3
Angel Cruz,2,9,1,3
Brendan F Boyle,,2,0,3
Michele Lawrence,,,2,3
Total,12,11,3,3
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,4
,Angel Cruz,Michele Lawrence,Brendan F Boyle,4
Angel Cruz,4,11,8,4
Michele Lawrence,,0,0,4
Brendan F Boyle,,,1,4
Total,23,11,9,4
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,5
,Angel Cruz,Michele Lawrence,Brendan F Boyle,5
Angel Cruz,5,16,10,5
Michele Lawrence,,0,0,5
Brendan F Boyle,,,2,5
Total,31,16,12,5
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,6
,Angel Cruz,Michele Lawrence,Brendan F Boyle,6
Angel Cruz,4,9,5,6
Michele Lawrence,,3,0,6
Brendan F Boyle,,,0,6
Total,18,12,5,6
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,7
,Angel Cruz,Brendan F Boyle,Michele Lawrence,7
Angel Cruz,1,12,6,7
Brendan F Boyle,,1,0,7
Michele Lawrence,,,1,7
Total,19,13,7,7
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,8
,Angel Cruz,Brendan F Boyle,Michele Lawrence,8
Angel Cruz,4,18,11,8
Brendan F Boyle,,0,0,8
Michele Lawrence,,,0,8
Total,33,18,11,8
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,9
,Angel Cruz,Michele Lawrence,Brendan F Boyle,9
Angel Cruz,5,12,14,9
Michele Lawrence,,4,0,9
Brendan F Boyle,,,1,9
Total,31,16,15,9
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,10
,Angel Cruz,Brendan F Boyle,Michele Lawrence,10
Angel Cruz,5,13,7,10
Brendan F Boyle,,0,0,10
Michele Lawrence,,,3,10
Total,25,13,10,10
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,11
,Angel Cruz,Michele Lawrence,Brendan F Boyle,11
Angel Cruz,0,9,10,11
Michele Lawrence,,3,0,11
Brendan F Boyle,,,0,11
Total,19,12,10,11
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,12
,Angel Cruz,Brendan F Boyle,Michele Lawrence,12
Angel Cruz,4,14,11,12
Brendan F Boyle,,1,0,12
Michele Lawrence,,,2,12
Total,29,15,13,12
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,13
,Angel Cruz,Brendan F Boyle,Michele Lawrence,13
Angel Cruz,1,14,7,13
Brendan F Boyle,,2,0,13
Michele Lawrence,,,1,13
Total,22,16,8,13
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,14
,Angel Cruz,Brendan F Boyle,Michele Lawrence,14
Angel Cruz,3,20,10,14
Brendan F Boyle,,2,0,14
Michele Lawrence,,,1,14
Total,33,22,11,14
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,15
,Angel Cruz,Michele Lawrence,Brendan F Boyle,15
Angel Cruz,4,8,7,15
Michele Lawrence,,1,0,15
Brendan F Boyle,,,0,15
Total,19,9,7,15
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,16
,Angel Cruz,Michele Lawrence,Brendan F Boyle,16
Angel Cruz,1,6,2,16
Michele Lawrence,,0,0,16
Brendan F Boyle,,,1,16
Total,9,6,3,16
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,17
,Angel Cruz,Michele Lawrence,Brendan F Boyle,17
Angel Cruz,4,3,2,17
Michele Lawrence,,0,0,17
Brendan F Boyle,,,0,17
Total,9,3,2,17
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,18
,Angel Cruz,Brendan F Boyle,Michele Lawrence,18
Angel Cruz,1,10,4,18
Brendan F Boyle,,0,0,18
Michele Lawrence,,,0,18
Total,15,10,4,18
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,19
,Angel Cruz,Brendan F Boyle,Michele Lawrence,19
Angel Cruz,4,10,5,19
Brendan F Boyle,,1,0,19
Michele Lawrence,,,0,19
Total,19,11,5,19
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,20
,Angel Cruz,Michele Lawrence,Brendan F Boyle,20
Angel Cruz,4,5,1,20
Michele Lawrence,,0,0,20
Brendan F Boyle,,,1,20
Total,10,5,2,20
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,21
,Angel Cruz,Brendan F Boyle,Michele Lawrence,21
Angel Cruz,2,6,3,21
Brendan F Boyle,,1,0,21
Michele Lawrence,,,0,21
Total,11,7,3,21
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,22
,Angel Cruz,Brendan F Boyle,Michele Lawrence,22
Angel Cruz,0,11,7,22
Brendan F Boyle,,1,0,22
Michele Lawrence,,,0,22
Total,18,12,7,22
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,23
,Angel Cruz,Michele Lawrence,Brendan F Boyle,23
Angel Cruz,0,10,7,23
Michele Lawrence,,1,0,23
Brendan F Boyle,,,0,23
Total,17,11,7,23
,Representative In The General Assembly 180th District - Democrat,Representative In Congress 2nd District - Democrat,,24
,Angel Cruz,Michele Lawrence,Brendan F Boyle,24
Angel Cruz,2,4,1,24
Michele Lawrence,,0,0,24
