col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of The Republican State Committee 13th Congressional District,,,,,1
,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,1
Dan Tinney,2,8,9,8,4,1
Camille G Mccolgan,,2,6,10,6,1
Joseph Giedemann,,,0,6,3,1
Margaret L Recupido,,,,0,7,1
Linwood Holland,,,,,1,1
Total,14,13,11,11,9,1
,Member Of The Republican State Committee 13th Congressional District,,,,,2
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,2
Camille G Mccolgan,0,9,14,7,10,2
Dan Tinney,,2,9,10,5,2
Margaret L Recupido,,,0,6,9,2
Joseph Giedemann,,,,0,3,2
Linwood Holland,,,,,1,2
Total,17,16,15,12,12,2
,Member Of The Republican State Committee 13th Congressional District,,,,,3
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Linwood Holland,3
Camille G Mccolgan,3,9,11,8,3,3
Dan Tinney,,2,8,9,1,3
Margaret L Recupido,,,1,8,2,3
Joseph Giedemann,,,,0,0,3
Linwood Holland,,,,,1,3
Total,16,13,12,10,4,3
,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,4
Dan Tinney,4,4,10,3,1,4
Camille G Mccolgan,,5,4,9,7,4
Joseph Giedemann,,,0,4,2,4
Margaret L Recupido,,,,2,7,4
Linwood Holland,,,,,2,4
Total,16,15,12,11,9,4
,Member Of The Republican State Committee 13th Congressional District,,,,,5
,Camille G Mccolgan,Dan Tinney,Linwood Holland,Margaret L Recupido,Joseph Giedemann,5
Camille G Mccolgan,5,3,4,2,1,5
Dan Tinney,,3,2,1,3,5
Linwood Holland,,,4,2,1,5
Margaret L Recupido,,,,2,0,5
Joseph Giedemann,,,,,0,5
Total,10,8,8,4,3,5
,Member Of The Republican State Committee 13th Congressional District,,,,,6
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,6
Camille G Mccolgan,1,21,11,8,5,6
Margaret L Recupido,,0,9,8,5,6
Dan Tinney,,,2,9,1,6
Joseph Giedemann,,,,0,0,6
Linwood Holland,,,,,3,6
Total,24,21,14,9,8,6
,Member Of The Republican State Committee 13th Congressional District,,,,,7
,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Linwood Holland,7
Margaret L Recupido,4,12,4,3,6,7
Camille G Mccolgan,,0,5,4,6,7
Dan Tinney,,,2,11,2,7
Joseph Giedemann,,,,1,2,7
Linwood Holland,,,,,4,7
Total,17,15,15,13,11,7
,Member Of The Republican State Committee 13th Congressional District,,,,,8
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,8
Dan Tinney,9,19,15,13,9,8
Camille G Mccolgan,,2,16,11,9,8
Margaret L Recupido,,,1,6,8,8
Joseph Giedemann,,,,0,2,8
Linwood Holland,,,,,1,8
Total,35,26,21,13,12,8
,Member Of The Republican State Committee 13th Congressional District,,,,,9
,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,9
Dan Tinney,6,26,8,2,2,9
Joseph Giedemann,,3,4,2,2,9
Camille G Mccolgan,,,1,5,4,9
Linwood Holland,,,,1,2,9
Margaret L Recupido,,,,,1,9
Total,36,29,12,6,5,9
,Member Of The Republican State Committee 13th Congressional District,,,,,10
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,10
Camille G Mccolgan,1,6,8,6,4,10
Dan Tinney,,2,4,1,5,10
Margaret L Recupido,,,1,5,2,10
Linwood Holland,,,,1,2,10
Joseph Giedemann,,,,,1,10
Total,12,10,10,8,7,10
,Member Of The Republican State Committee 13th Congressional District,,,,,11
,Camille G Mccolgan,Dan Tinney,Linwood Holland,Margaret L Recupido,Joseph Giedemann,11
Camille G Mccolgan,0,15,12,11,9,11
Dan Tinney,,2,9,9,11,11
Linwood Holland,,,5,8,6,11
Margaret L Recupido,,,,0,5,11
Joseph Giedemann,,,,,0,11
Total,19,19,19,13,11,11
,Member Of The Republican State Committee 13th Congressional District,,,,,12
,Linwood Holland,Dan Tinney,Joseph Giedemann,Margaret L Recupido,Camille G Mccolgan,12
Linwood Holland,5,3,2,4,3,12
Dan Tinney,,0,7,4,4,12
Joseph Giedemann,,,1,3,3,12
Margaret L Recupido,,,,0,5,12
Camille G Mccolgan,,,,,0,12
Total,10,8,8,7,6,12
,Member Of The Republican State Committee 13th Congressional District,,,,,13
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,13
Dan Tinney,0,4,5,6,2,13
Camille G Mccolgan,,3,5,2,3,13
Margaret L Recupido,,,2,2,3,13
Joseph Giedemann,,,,0,0,13
Linwood Holland,,,,,1,13
Total,9,8,8,6,4,13
,Member Of The Republican State Committee 13th Congressional District,,,,,14
,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,14
Dan Tinney,4,16,7,4,5,14
Joseph Giedemann,,0,4,3,3,14
Camille G Mccolgan,,,4,5,7,14
Linwood Holland,,,,3,3,14
Margaret L Recupido,,,,,0,14
Total,26,17,15,9,9,14
,Member Of The Republican State Committee 13th Congressional District,,,,,15
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,15
Camille G Mccolgan,5,5,8,8,2,15
Dan Tinney,,2,6,3,3,15
Margaret L Recupido,,,1,5,2,15
Linwood Holland,,,,0,0,15
Joseph Giedemann,,,,,0,15
Total,16,10,10,9,3,15
,Member Of The Republican State Committee 13th Congressional District,,,,,16
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,16
Dan Tinney,6,11,9,12,3,16
Camille G Mccolgan,,2,15,7,8,16
Margaret L Recupido,,,1,7,7,16
Joseph Giedemann,,,,0,1,16
Linwood Holland,,,,,1,16
Total,22,20,17,12,9,16
,Member Of The Republican State Committee 13th Congressional District,,,,,17
,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Dan Tinney,Linwood Holland,17
Camille G Mccolgan,7,47,46,39,15,17
Joseph Giedemann,,2,35,31,5,17
Margaret L Recupido,,,0,32,11,17
Dan Tinney,,,,1,6,17
Linwood Holland,,,,,1,17
Total,69,49,46,40,16,17
,Member Of The Republican State Committee 13th Congressional District,,,,,18
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,18
Camille G Mccolgan,0,17,12,14,8,18
Margaret L Recupido,,1,8,11,5,18
Dan Tinney,,,1,8,8,18
Linwood Holland,,,,0,7,18
Joseph Giedemann,,,,,0,18
Total,22,19,15,15,10,18
,Member Of The Republican State Committee 13th Congressional District,,,,,19
,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Linwood Holland,Joseph Giedemann,19
Margaret L Recupido,4,9,7,7,5,19
Camille G Mccolgan,,1,8,5,3,19
Dan Tinney,,,2,4,5,19
Linwood Holland,,,,2,3,19
Joseph Giedemann,,,,,0,19
Total,15,13,12,10,6,19
,Member Of The Republican State Committee 13th Congressional District,,,,,20
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,20
Camille G Mccolgan,2,13,20,15,7,20
Dan Tinney,,3,13,8,11,20
Margaret L Recupido,,,2,16,7,20
Linwood Holland,,,,3,2,20
Joseph Giedemann,,,,,1,20
Total,23,23,23,19,14,20
,Member Of The Republican State Committee 13th Congressional District,,,,,21
,Dan Tinney,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Joseph Giedemann,21
Dan Tinney,10,8,10,8,8,21
Margaret L Recupido,,4,10,6,4,21
Camille G Mccolgan,,,1,6,5,21
Linwood Holland,,,,4,4,21
Joseph Giedemann,,,,,0,21
Total,25,17,16,13,10,21
,Member Of The Republican State Committee 13th Congressional District,,,,,22
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,22
Dan Tinney,5,10,9,11,3,22
Camille G Mccolgan,,2,10,6,4,22
Margaret L Recupido,,,3,7,5,22
Joseph Giedemann,,,,0,2,22
Linwood Holland,,,,,2,22
Total,22,15,15,12,7,22
,Member Of The Republican State Committee 13th Congressional District,,,,,23
,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,23
Dan Tinney,4,8,11,7,2,23
Camille G Mccolgan,,3,8,9,4,23
Joseph Giedemann,,,1,7,2,23
Margaret L Recupido,,,,2,4,23
Linwood Holland,,,,,0,23
Total,17,14,13,12,5,23
,Member Of The Republican State Committee 13th Congressional District,,,,,24
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,24
Dan Tinney,3,8,10,11,5,24
Camille G Mccolgan,,3,9,6,5,24
Margaret L Recupido,,,1,9,7,24
Joseph Giedemann,,,,1,4,24
Linwood Holland,,,,,0,24
Total,18,15,14,13,9,24
,Member Of The Republican State Committee 13th Congressional District,,,,,25
,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Margaret L Recupido,Linwood Holland,25
Camille G Mccolgan,6,7,8,13,7,25
Dan Tinney,,3,12,6,2,25
Joseph Giedemann,,,1,7,4,25
Margaret L Recupido,,,,1,6,25
Linwood Holland,,,,,1,25
Total,20,17,16,14,8,25
,Member Of The Republican State Committee 13th Congressional District,,,,,26
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,26
Camille G Mccolgan,3,14,14,8,5,26
Margaret L Recupido,,2,12,6,5,26
Linwood Holland,,,1,7,5,26
Dan Tinney,,,,1,4,26
Joseph Giedemann,,,,,0,26
Total,21,18,16,10,7,26
,Member Of The Republican State Committee 13th Congressional District,,,,,27
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,27
Camille G Mccolgan,2,4,3,3,1,27
Margaret L Recupido,,0,3,2,1,27
Dan Tinney,,,0,2,0,27
Joseph Giedemann,,,,0,0,27
Linwood Holland,,,,,1,27
Total,7,4,3,3,2,27
,Member Of The Republican State Committee 13th Congressional District,,,,,28
,Linwood Holland,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,28
Linwood Holland,7,11,9,6,6,28
Margaret L Recupido,,3,12,5,7,28
Camille G Mccolgan,,,4,4,6,28
Dan Tinney,,,,3,5,28
Joseph Giedemann,,,,,0,28
Total,21,18,17,11,8,28
,Member Of The Republican State Committee 13th Congressional District,,,,,29
,Margaret L Recupido,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Linwood Holland,29
Margaret L Recupido,5,15,18,18,12,29
Dan Tinney,,5,14,20,6,29
Camille G Mccolgan,,,5,13,9,29
Joseph Giedemann,,,,2,8,29
Linwood Holland,,,,,6,29
Total,30,27,26,26,20,29
,Member Of The Republican State Committee 13th Congressional District,,,,,30
,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,30
Dan Tinney,6,25,18,7,9,30
Joseph Giedemann,,0,16,6,8,30
Camille G Mccolgan,,,3,9,9,30
Linwood Holland,,,,3,3,30
Margaret L Recupido,,,,,2,30
Total,34,26,25,13,12,30
,Member Of The Republican State Committee 13th Congressional District,,,,,31
,Linwood Holland,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,31
Linwood Holland,4,4,4,3,2,31
Camille G Mccolgan,,2,4,4,3,31
Margaret L Recupido,,,2,3,2,31
Dan Tinney,,,,1,2,31
Joseph Giedemann,,,,,0,31
Total,9,8,7,6,3,31
,Member Of The Republican State Committee 13th Congressional District,,,,,32
,Joseph Giedemann,Dan Tinney,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,32
Joseph Giedemann,1,9,5,5,3,32
Dan Tinney,,0,4,3,2,32
Margaret L Recupido,,,2,5,4,32
Camille G Mccolgan,,,,2,4,32
Linwood Holland,,,,,3,32
Total,12,10,9,8,8,32
,Member Of The Republican State Committee 13th Congressional District,,,,,33
,Dan Tinney,Camille G Mccolgan,Joseph Giedemann,Margaret L Recupido,Linwood Holland,33
Dan Tinney,3,8,18,5,6,33
Camille G Mccolgan,,5,8,13,12,33
Joseph Giedemann,,,0,6,7,33
Margaret L Recupido,,,,3,9,33
Linwood Holland,,,,,2,33
Total,24,22,21,17,15,33
,Member Of The Republican State Committee 13th Congressional District,,,,,34
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Joseph Giedemann,Linwood Holland,34
Camille G Mccolgan,1,37,23,20,9,34
Margaret L Recupido,,0,20,19,8,34
Dan Tinney,,,4,18,3,34
Joseph Giedemann,,,,1,3,34
Linwood Holland,,,,,4,34
Total,41,37,27,21,13,34
,Member Of The Republican State Committee 13th Congressional District,,,,,35
,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Linwood Holland,Joseph Giedemann,35
Camille G Mccolgan,3,11,11,6,3,35
Dan Tinney,,1,8,6,4,35
Margaret L Recupido,,,3,6,3,35
Linwood Holland,,,,2,0,35
Joseph Giedemann,,,,,0,35
Total,17,14,14,9,4,35
,Member Of The Republican State Committee 13th Congressional District,,,,,36
,Dan Tinney,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Margaret L Recupido,36
Dan Tinney,6,16,10,4,5,36
Joseph Giedemann,,1,11,7,7,36
Camille G Mccolgan,,,4,7,9,36
Linwood Holland,,,,4,5,36
Margaret L Recupido,,,,,2,36
Total,25,20,19,13,13,36
,Member Of The Republican State Committee 13th Congressional District,,,,,37
,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Linwood Holland,Joseph Giedemann,37
Margaret L Recupido,2,6,3,5,2,37
Camille G Mccolgan,,1,3,5,2,37
Dan Tinney,,,3,2,2,37
Linwood Holland,,,,1,1,37
Joseph Giedemann,,,,,1,37
Total,8,7,7,6,4,37
,Member Of The Republican State Committee 13th Congressional District,,,,,38
,Dan Tinney,Camille G Mccolgan,Margaret L Recupido,Joseph Giedemann,Linwood Holland,38
Dan Tinney,3,9,6,12,3,38
Camille G Mccolgan,,6,10,4,7,38
Margaret L Recupido,,,2,3,5,38
Joseph Giedemann,,,,0,1,38
Linwood Holland,,,,,1,38
Total,21,20,13,12,8,38
