col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The - Republican State Committee 13th Congressional District,,,,,Member Of The - Republican State Committee 1st Congressional District,,,,All
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,All
Camille G Mccolgan,44,177,134,109,91,0,0,0,0,All
Margaret L Recupido,,35,137,111,89,0,0,0,0,All
Linwood Holland,,,44,72,53,0,0,0,0,All
Dan Tinney,,,,28,92,0,0,0,0,All
Joseph Giedemann,,,,,8,0,0,0,0,All
Christopher M Vogler,,,,,,2,5,5,5,All
Maria Digiorgio Mccolgan,,,,,,,1,6,5,All
Michael A Cibik,,,,,,,,1,5,All
Theresa A Dintino,,,,,,,,,0,All
Total,255,245,213,180,129,7,7,7,5,All
,Member Of The - Republican State Committee 13th Congressional District,,,,,Member Of The - Republican State Committee 1st Congressional District,,,,1
,Margaret L Recupido,Linwood Holland,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,1
Margaret L Recupido,1,6,7,6,4,0,0,0,0,1
Linwood Holland,,3,5,2,2,0,0,0,0,1
Camille G Mccolgan,,,2,2,4,0,0,0,0,1
Dan Tinney,,,,1,2,0,0,0,0,1
Joseph Giedemann,,,,,1,0,0,0,0,1
Christopher M Vogler,,,,,,0,0,0,0,1
Maria Digiorgio Mccolgan,,,,,,,0,0,0,1
Michael A Cibik,,,,,,,,0,0,1
Theresa A Dintino,,,,,,,,,0,1
Total,12,10,9,8,5,0,0,0,0,1
,Member Of The - Republican State Committee 13th Congressional District,,,,,Member Of The - Republican State Committee 1st Congressional District,,,,2
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,2
Camille G Mccolgan,8,22,12,14,13,0,0,0,0,2
Margaret L Recupido,,7,11,12,13,0,0,0,0,2
Dan Tinney,,,6,6,12,0,0,0,0,2
Linwood Holland,,,,2,6,0,0,0,0,2
Joseph Giedemann,,,,,1,0,0,0,0,2
Christopher M Vogler,,,,,,0,0,0,0,2
Maria Digiorgio Mccolgan,,,,,,,0,0,0,2
Michael A Cibik,,,,,,,,0,0,2
Theresa A Dintino,,,,,,,,,0,2
Total,34,31,20,18,16,0,0,0,0,2
,Member Of The - Republican State Committee 13th Congressional District,,,,,Member Of The - Republican State Committee 1st Congressional District,,,,3
,Linwood Holland,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,3
Linwood Holland,3,9,7,6,5,0,0,0,0,3
Camille G Mccolgan,,0,8,7,4,0,0,0,0,3
Dan Tinney,,,0,6,5,0,0,0,0,3
Margaret L Recupido,,,,1,3,0,0,0,0,3
