col_1,col_2,col_3,division
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,All
,Tom Wolf,Joanna E Mcclinton,All
Tom Wolf,30,214,All
Joanna E Mcclinton,,12,All
Total,244,226,All
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,1
,Tom Wolf,Joanna E Mcclinton,1
Tom Wolf,3,29,1
Joanna E Mcclinton,,0,1
Total,32,29,1
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,23
,Tom Wolf,Joanna E Mcclinton,23
Tom Wolf,8,59,23
Joanna E Mcclinton,,4,23
Total,67,63,23
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,25
,Tom Wolf,Joanna E Mcclinton,25
Tom Wolf,13,76,25
Joanna E Mcclinton,,5,25
Total,89,81,25
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,27
,Tom Wolf,Joanna E Mcclinton,27
Tom Wolf,6,50,27
Joanna E Mcclinton,,3,27
Total,56,53,27
