col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,All
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,All
Isabella Fitzgerald,97,"3,233",242,All
Dwight Evans,,271,0,All
Kevin Johnson,,,21,All
Total,"3,572","3,504",263,All
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,1
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,1
Isabella Fitzgerald,4,107,11,1
Dwight Evans,,6,0,1
Kevin Johnson,,,0,1
Total,122,113,11,1
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,2
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,2
Isabella Fitzgerald,4,147,6,2
Dwight Evans,,9,0,2
Kevin Johnson,,,1,2
Total,157,156,7,2
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 203rd District - Democrat,3
,Dwight Evans,Kevin Johnson,Isabella Fitzgerald,3
Dwight Evans,6,0,132,3
Kevin Johnson,,2,4,3
Isabella Fitzgerald,,,1,3
Total,138,6,137,3
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,4
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,4
Isabella Fitzgerald,3,118,8,4
Dwight Evans,,9,0,4
Kevin Johnson,,,0,4
Total,129,127,8,4
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,5
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,5
Isabella Fitzgerald,1,130,14,5
Dwight Evans,,4,0,5
Kevin Johnson,,,1,5
Total,145,134,15,5
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,6
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,6
Isabella Fitzgerald,6,128,5,6
Dwight Evans,,4,0,6
Kevin Johnson,,,3,6
Total,139,132,8,6
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,7
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,7
Isabella Fitzgerald,2,90,10,7
Dwight Evans,,8,0,7
Kevin Johnson,,,0,7
Total,102,98,10,7
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 203rd District - Democrat,8
,Dwight Evans,Kevin Johnson,Isabella Fitzgerald,8
Dwight Evans,11,0,86,8
Kevin Johnson,,1,6,8
Isabella Fitzgerald,,,2,8
Total,97,7,94,8
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 203rd District - Democrat,9
,Dwight Evans,Kevin Johnson,Isabella Fitzgerald,9
Dwight Evans,10,0,95,9
Kevin Johnson,,0,5,9
Isabella Fitzgerald,,,2,9
Total,105,5,102,9
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,10
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,10
Isabella Fitzgerald,4,70,5,10
Dwight Evans,,6,0,10
Kevin Johnson,,,1,10
Total,79,76,6,10
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 3rd District - Democrat,,11
,Isabella Fitzgerald,Dwight Evans,Kevin Johnson,11
