col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,1
,Michele Lawrence,Brendan F Boyle,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,1
Michele Lawrence,3,0,11,7,6,3,0,1
Brendan F Boyle,,1,13,2,0,2,0,1
Mike Stack,,,0,0,0,0,0,1
Kathi Cozzone,,,,2,0,0,0,1
Nina Ahmad,,,,,0,0,0,1
John Fetterman,,,,,,0,0,1
Ray Sosa,,,,,,,0,1
Total,30,18,24,11,6,5,0,1
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,2
,Brendan F Boyle,Michele Lawrence,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,2
Brendan F Boyle,9,0,12,10,10,7,0,2
Michele Lawrence,,5,13,15,15,0,0,2
Mike Stack,,,4,0,0,0,0,2
Kathi Cozzone,,,,3,0,0,0,2
Nina Ahmad,,,,,3,0,0,2
John Fetterman,,,,,,0,0,2
Ray Sosa,,,,,,,0,2
Total,48,48,29,28,28,7,0,2
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,3
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,3
Brendan F Boyle,3,0,52,14,6,3,0,3
Michele Lawrence,,6,13,9,14,3,0,3
Mike Stack,,,3,0,0,0,0,3
Nina Ahmad,,,,0,0,0,0,3
Kathi Cozzone,,,,,1,0,0,3
John Fetterman,,,,,,2,0,3
Ray Sosa,,,,,,,0,3
Total,78,45,68,23,21,8,0,3
,Lieutenant Governor - Democrat,,,,,Representative In Congress 2nd District - Democrat,,4
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,Brendan F Boyle,Michele Lawrence,4
Mike Stack,2,0,0,0,0,29,15,4
Nina Ahmad,,0,0,0,0,7,4,4
Kathi Cozzone,,,0,0,0,2,8,4
John Fetterman,,,,0,0,2,0,4
Ray Sosa,,,,,0,1,0,4
Brendan F Boyle,,,,,,0,0,4
Michele Lawrence,,,,,,,3,4
Total,46,11,10,2,1,41,30,4
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,5
,Michele Lawrence,Brendan F Boyle,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,5
Michele Lawrence,8,0,22,20,14,2,1,5
Brendan F Boyle,,2,9,3,1,2,1,5
Mike Stack,,,3,0,0,0,0,5
Kathi Cozzone,,,,3,0,0,0,5
Nina Ahmad,,,,,0,0,0,5
John Fetterman,,,,,,0,0,5
Ray Sosa,,,,,,,1,5
Total,67,18,34,26,15,4,3,5
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,6
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,6
Brendan F Boyle,2,0,38,20,7,7,0,6
Michele Lawrence,,4,22,13,11,9,1,6
Mike Stack,,,2,0,0,0,0,6
Nina Ahmad,,,,2,0,0,0,6
John Fetterman,,,,,1,0,0,6
Kathi Cozzone,,,,,,0,0,6
Ray Sosa,,,,,,,0,6
Total,74,60,62,35,19,16,1,6
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,7
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,7
Brendan F Boyle,6,0,39,10,2,3,0,7
Michele Lawrence,,0,16,9,12,2,1,7
Mike Stack,,,5,0,0,0,0,7
Nina Ahmad,,,,3,0,0,0,7
Kathi Cozzone,,,,,0,0,0,7
John Fetterman,,,,,,0,0,7
Ray Sosa,,,,,,,0,7
Total,60,40,60,22,14,5,1,7
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,8
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,8
Brendan F Boyle,4,0,34,22,11,12,1,8
Michele Lawrence,,4,27,21,13,2,0,8
Mike Stack,,,3,0,0,0,0,8
Nina Ahmad,,,,2,0,0,0,8
Kathi Cozzone,,,,,2,0,0,8
John Fetterman,,,,,,0,0,8
Ray Sosa,,,,,,,0,8
Total,84,67,64,45,26,14,1,8
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,9
,Brendan F Boyle,Michele Lawrence,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,9
Brendan F Boyle,7,0,39,10,6,3,1,9
Michele Lawrence,,8,16,14,8,0,0,9
Mike Stack,,,3,0,0,0,0,9
Kathi Cozzone,,,,2,0,0,0,9
Nina Ahmad,,,,,0,0,0,9
John Fetterman,,,,,,0,0,9
Ray Sosa,,,,,,,0,9
Total,66,46,58,26,14,3,1,9
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,10
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,10
Brendan F Boyle,5,0,44,10,3,1,0,10
