col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,All
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,All
Camille G Mccolgan,3,177,134,109,91,114,66,53,8,All
Margaret L Recupido,,2,137,111,89,114,61,53,7,All
Linwood Holland,,,7,72,53,94,63,40,1,All
Dan Tinney,,,,3,92,72,35,57,7,All
Joseph Giedemann,,,,,2,54,26,39,6,All
Kathy Coder,,,,,,16,0,0,0,All
Diana Irey Vaughan,,,,,,,13,0,0,All
Jeff Bartos,,,,,,,,13,0,All
Peg Luksik,,,,,,,,,1,All
Total,255,245,213,180,129,198,124,102,13,All
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,1
,Margaret L Recupido,Linwood Holland,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Diana Irey Vaughan,Jeff Bartos,Kathy Coder,Peg Luksik,1
Margaret L Recupido,0,6,7,6,4,3,4,4,1,1
Linwood Holland,,0,5,2,2,4,2,4,0,1
Camille G Mccolgan,,,0,2,4,2,3,3,1,1
Dan Tinney,,,,0,2,2,4,1,1,1
Joseph Giedemann,,,,,0,0,2,2,1,1
Diana Irey Vaughan,,,,,,0,0,0,0,1
Jeff Bartos,,,,,,,1,0,0,1
Kathy Coder,,,,,,,,1,0,1
Peg Luksik,,,,,,,,,0,1
Total,12,10,9,8,5,7,7,7,1,1
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,2
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,2
Camille G Mccolgan,1,22,12,14,13,11,12,8,1,2
Margaret L Recupido,,0,11,12,13,10,10,9,1,2
Dan Tinney,,,1,6,12,9,3,6,1,2
Linwood Holland,,,,0,6,6,5,5,1,2
Joseph Giedemann,,,,,1,6,3,5,1,2
Kathy Coder,,,,,,3,0,0,0,2
Diana Irey Vaughan,,,,,,,0,0,0,2
Jeff Bartos,,,,,,,,1,0,2
Peg Luksik,,,,,,,,,0,2
Total,34,31,20,18,16,20,16,14,2,2
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,3
,Linwood Holland,Camille G Mccolgan,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,3
Linwood Holland,1,9,7,6,5,4,4,4,0,3
Camille G Mccolgan,,0,8,7,4,4,2,3,0,3
Dan Tinney,,,0,6,5,4,2,2,0,3
Margaret L Recupido,,,,0,3,4,2,2,0,3
Joseph Giedemann,,,,,0,4,3,0,0,3
Kathy Coder,,,,,,0,0,0,0,3
Diana Irey Vaughan,,,,,,,1,0,0,3
Jeff Bartos,,,,,,,,0,0,3
Peg Luksik,,,,,,,,,0,3
Total,15,11,9,9,7,7,5,4,0,3
,Lieutenant Governor - Republican,,,,Member Of The Republican State Committee 13th Congressional District,,,,,4
,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,Linwood Holland,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,4
Kathy Coder,0,0,0,0,9,7,6,5,4,4
Diana Irey Vaughan,,1,0,0,3,3,3,2,2,4
Jeff Bartos,,,0,0,1,1,0,3,1,4
Peg Luksik,,,,0,0,0,1,0,1,4
Linwood Holland,,,,,1,7,6,3,3,4
Margaret L Recupido,,,,,,0,7,5,4,4
Camille G Mccolgan,,,,,,,0,5,6,4
Dan Tinney,,,,,,,,0,4,4
Joseph Giedemann,,,,,,,,,0,4
Total,15,5,3,1,14,11,10,10,8,4
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,5
,Linwood Holland,Margaret L Recupido,Camille G Mccolgan,Joseph Giedemann,Dan Tinney,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,5
Linwood Holland,2,9,6,4,3,9,5,1,0,5
Margaret L Recupido,,0,10,7,6,7,6,3,1,5
Camille G Mccolgan,,,0,5,4,4,6,2,1,5
Joseph Giedemann,,,,0,5,3,2,3,0,5
Dan Tinney,,,,,0,2,1,3,0,5
Diana Irey Vaughan,,,,,,2,0,0,0,5
Kathy Coder,,,,,,,1,0,0,5
Jeff Bartos,,,,,,,,0,0,5
Peg Luksik,,,,,,,,,0,5
Total,17,17,13,8,6,13,13,3,1,5
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,6
,Margaret L Recupido,Camille G Mccolgan,Dan Tinney,Linwood Holland,Joseph Giedemann,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,6
Margaret L Recupido,0,19,13,13,12,10,8,4,0,6
Camille G Mccolgan,,0,13,13,11,7,7,6,0,6
Dan Tinney,,,1,5,10,5,8,3,0,6
Linwood Holland,,,,0,6,7,3,5,0,6
Joseph Giedemann,,,,,0,5,7,3,0,6
Kathy Coder,,,,,,0,0,0,0,6
Jeff Bartos,,,,,,,1,0,0,6
Diana Irey Vaughan,,,,,,,,0,0,6
Peg Luksik,,,,,,,,,0,6
Total,24,23,19,16,15,12,11,7,0,6
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,7
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,7
Camille G Mccolgan,0,8,5,7,3,7,4,2,0,7
Margaret L Recupido,,0,3,6,2,7,3,1,0,7
Dan Tinney,,,0,3,3,3,2,3,0,7
Linwood Holland,,,,0,2,4,2,1,0,7
Joseph Giedemann,,,,,0,2,2,1,0,7
Kathy Coder,,,,,,0,0,0,0,7
Jeff Bartos,,,,,,,1,0,0,7
Diana Irey Vaughan,,,,,,,,1,0,7
Peg Luksik,,,,,,,,,0,7
Total,13,11,8,7,5,9,7,6,0,7
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,8
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,8
Camille G Mccolgan,0,17,15,10,3,13,6,4,0,8
Margaret L Recupido,,0,17,10,4,12,5,3,0,8
Linwood Holland,,,1,8,2,10,5,3,0,8
Dan Tinney,,,,0,3,7,3,2,0,8
Joseph Giedemann,,,,,0,4,1,0,0,8
Kathy Coder,,,,,,2,0,0,0,8
Diana Irey Vaughan,,,,,,,0,0,0,8
Jeff Bartos,,,,,,,,0,0,8
Peg Luksik,,,,,,,,,0,8
Total,23,20,19,12,5,19,8,4,0,8
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,9
,Camille G Mccolgan,Dan Tinney,Joseph Giedemann,Linwood Holland,Margaret L Recupido,Jeff Bartos,Kathy Coder,Diana Irey Vaughan,Peg Luksik,9
Camille G Mccolgan,0,2,2,2,1,1,2,1,0,9
Dan Tinney,,0,3,2,2,2,0,2,0,9
Joseph Giedemann,,,0,2,2,1,0,2,0,9
Linwood Holland,,,,0,1,0,1,2,0,9
Margaret L Recupido,,,,,0,1,0,1,0,9
Jeff Bartos,,,,,,1,0,0,0,9
Kathy Coder,,,,,,,1,0,0,9
Diana Irey Vaughan,,,,,,,,0,0,9
Peg Luksik,,,,,,,,,0,9
Total,4,4,3,3,2,3,3,2,0,9
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,10
,Camille G Mccolgan,Dan Tinney,Linwood Holland,Joseph Giedemann,Margaret L Recupido,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,10
Camille G Mccolgan,1,5,5,3,4,4,3,4,0,10
Dan Tinney,,0,5,4,3,5,4,1,0,10
Linwood Holland,,,0,3,2,4,2,2,0,10
Joseph Giedemann,,,,0,1,3,1,0,0,10
Margaret L Recupido,,,,,0,1,1,2,0,10
Kathy Coder,,,,,,1,0,0,0,10
Jeff Bartos,,,,,,,0,0,0,10
Diana Irey Vaughan,,,,,,,,0,0,10
Peg Luksik,,,,,,,,,0,10
Total,12,10,8,4,4,8,6,4,0,10
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,11
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Dan Tinney,Joseph Giedemann,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,11
Camille G Mccolgan,0,14,10,10,9,8,9,3,1,11
Margaret L Recupido,,0,9,9,6,7,9,2,0,11
Linwood Holland,,,1,5,2,7,5,2,0,11
Dan Tinney,,,,1,9,5,3,4,1,11
Joseph Giedemann,,,,,0,4,1,4,0,11
Diana Irey Vaughan,,,,,,1,0,0,0,11
Kathy Coder,,,,,,,1,0,0,11
Jeff Bartos,,,,,,,,1,0,11
Peg Luksik,,,,,,,,,0,11
Total,22,18,16,15,10,13,12,6,2,11
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,13
,Camille G Mccolgan,Margaret L Recupido,Dan Tinney,Linwood Holland,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,13
Camille G Mccolgan,1,9,5,7,3,7,3,3,0,13
Margaret L Recupido,,1,5,8,3,8,1,1,0,13
Dan Tinney,,,0,4,4,6,0,2,1,13
Linwood Holland,,,,0,2,7,2,1,0,13
Joseph Giedemann,,,,,0,4,0,0,0,13
Kathy Coder,,,,,,2,0,0,0,13
Diana Irey Vaughan,,,,,,,1,0,0,13
Jeff Bartos,,,,,,,,1,0,13
Peg Luksik,,,,,,,,,0,13
Total,15,12,10,10,5,13,5,5,1,13
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,14
,Margaret L Recupido,Dan Tinney,Camille G Mccolgan,Linwood Holland,Joseph Giedemann,Kathy Coder,Jeff Bartos,Peg Luksik,Diana Irey Vaughan,14
Margaret L Recupido,0,8,5,6,5,6,4,1,0,14
Dan Tinney,,0,5,5,6,4,5,0,1,14
Camille G Mccolgan,,,0,2,3,5,2,0,0,14
Linwood Holland,,,,0,3,3,4,0,0,14
Joseph Giedemann,,,,,0,1,5,0,0,14
Kathy Coder,,,,,,1,0,0,0,14
Jeff Bartos,,,,,,,1,0,0,14
Peg Luksik,,,,,,,,1,0,14
Diana Irey Vaughan,,,,,,,,,0,14
Total,11,10,7,7,6,8,7,2,1,14
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,15
,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Dan Tinney,Joseph Giedemann,Diana Irey Vaughan,Kathy Coder,Jeff Bartos,Peg Luksik,15
Margaret L Recupido,0,13,12,5,2,7,7,2,0,15
Camille G Mccolgan,,0,11,5,2,6,6,2,0,15
Linwood Holland,,,1,4,1,6,5,1,0,15
Dan Tinney,,,,0,1,2,0,2,0,15
Joseph Giedemann,,,,,0,0,1,1,0,15
Diana Irey Vaughan,,,,,,3,0,0,0,15
Kathy Coder,,,,,,,1,0,0,15
Jeff Bartos,,,,,,,,3,0,15
Peg Luksik,,,,,,,,,0,15
Total,17,15,14,5,2,11,10,5,0,15
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,16
,Dan Tinney,Margaret L Recupido,Joseph Giedemann,Camille G Mccolgan,Linwood Holland,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,16
Dan Tinney,0,8,10,7,4,7,3,4,2,16
Margaret L Recupido,,1,8,9,5,6,3,2,2,16
Joseph Giedemann,,,0,7,3,4,3,4,2,16
Camille G Mccolgan,,,,0,4,6,2,1,2,16
Linwood Holland,,,,,0,5,1,3,0,16
Kathy Coder,,,,,,1,0,0,0,16
Diana Irey Vaughan,,,,,,,2,0,0,16
Jeff Bartos,,,,,,,,0,0,16
Peg Luksik,,,,,,,,,0,16
Total,16,15,13,12,10,13,8,6,2,16
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,17
,Margaret L Recupido,Camille G Mccolgan,Linwood Holland,Dan Tinney,Joseph Giedemann,Kathy Coder,Diana Irey Vaughan,Jeff Bartos,Peg Luksik,17
Margaret L Recupido,0,10,6,6,6,8,1,1,1,17
Camille G Mccolgan,,0,5,6,5,7,1,1,1,17
Linwood Holland,,,0,2,2,5,5,0,0,17
Dan Tinney,,,,0,5,5,1,1,1,17
Joseph Giedemann,,,,,0,4,1,0,1,17
Kathy Coder,,,,,,0,0,0,0,17
Diana Irey Vaughan,,,,,,,1,0,0,17
Jeff Bartos,,,,,,,,0,0,17
Peg Luksik,,,,,,,,,0,17
Total,12,11,11,8,6,9,7,2,1,17
,Member Of The Republican State Committee 13th Congressional District,,,,,Lieutenant Governor - Republican,,,,18
,Camille G Mccolgan,Margaret L Recupido,Linwood Holland,Joseph Giedemann,Dan Tinney,Kathy Coder,Jeff Bartos,Diana Irey Vaughan,Peg Luksik,18
Camille G Mccolgan,0,15,13,8,5,11,6,4,0,18
Margaret L Recupido,,0,12,7,5,9,6,4,0,18
Linwood Holland,,,0,5,4,10,6,2,0,18
Joseph Giedemann,,,,1,6,7,3,0,0,18
Dan Tinney,,,,,0,7,3,0,0,18
Kathy Coder,,,,,,1,0,0,0,18
Jeff Bartos,,,,,,,2,0,0,18
Diana Irey Vaughan,,,,,,,,0,0,18
Peg Luksik,,,,,,,,,0,18
Total,21,19,18,11,10,20,9,6,0,18
