col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Marnie Aument Loughrey,Erica Vanstone,Billy Cortes,Catherine Bartch,Frank T Brzozowski,All
James Harrity,53,146,155,104,105,101,92,88,87,All
Mona Getzes Cohen,,62,150,70,55,78,65,59,54,All
Meagan Ingerson,,,25,76,60,82,66,60,54,All
Richard Lombardo,,,,8,80,97,87,78,85,All
Marnie Aument Loughrey,,,,,7,82,72,82,66,All
Erica Vanstone,,,,,,5,91,86,83,All
Billy Cortes,,,,,,,8,78,73,All
Catherine Bartch,,,,,,,,0,67,All
Frank T Brzozowski,,,,,,,,,2,All
Total,279,236,203,137,135,134,121,110,110,All
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,1
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Billy Cortes,Catherine Bartch,Erica Vanstone,Marnie Aument Loughrey,Richard Lombardo,Frank T Brzozowski,1
James Harrity,1,9,11,8,7,8,7,6,3,1
Mona Getzes Cohen,,2,9,6,5,6,4,4,2,1
Meagan Ingerson,,,0,7,6,7,6,5,2,1
Billy Cortes,,,,0,8,7,5,7,4,1
Catherine Bartch,,,,,0,6,5,6,3,1
Erica Vanstone,,,,,,0,5,5,2,1
Marnie Aument Loughrey,,,,,,,1,3,2,1
Richard Lombardo,,,,,,,,1,4,1
Frank T Brzozowski,,,,,,,,,0,1
Total,13,12,11,9,8,8,8,8,4,1
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,2
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Catherine Bartch,Marnie Aument Loughrey,2
Mona Getzes Cohen,1,5,6,3,4,2,2,3,3,2
James Harrity,,0,4,3,3,3,3,2,2,2
Meagan Ingerson,,,0,3,3,1,1,2,2,2
Richard Lombardo,,,,1,4,2,1,1,2,2
Erica Vanstone,,,,,0,3,2,2,3,2
Frank T Brzozowski,,,,,,0,2,1,1,2
Billy Cortes,,,,,,,0,1,2,2
Catherine Bartch,,,,,,,,0,2,2
Marnie Aument Loughrey,,,,,,,,,0,2
Total,8,7,6,6,5,4,3,3,3,2
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,3
,James Harrity,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Catherine Bartch,Mona Getzes Cohen,Billy Cortes,Meagan Ingerson,Richard Lombardo,3
James Harrity,2,4,5,4,4,2,3,2,3,3
Erica Vanstone,,0,4,3,4,1,3,1,3,3
Frank T Brzozowski,,,0,4,4,0,3,0,3,3
Marnie Aument Loughrey,,,,1,3,0,3,0,3,3
Catherine Bartch,,,,,0,0,3,0,3,3
Mona Getzes Cohen,,,,,,1,0,3,0,3
Billy Cortes,,,,,,,0,0,3,3
Meagan Ingerson,,,,,,,,0,0,3
Richard Lombardo,,,,,,,,,0,3
Total,9,5,5,5,4,4,3,3,3,3
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,4
,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Erica Vanstone,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Billy Cortes,4
James Harrity,4,9,7,5,5,5,5,4,3,4
Meagan Ingerson,,3,7,4,4,4,4,3,2,4
Mona Getzes Cohen,,,2,3,2,2,2,2,1,4
Erica Vanstone,,,,1,4,4,4,3,3,4
Catherine Bartch,,,,,0,4,4,3,3,4
Frank T Brzozowski,,,,,,0,4,3,3,4
Marnie Aument Loughrey,,,,,,,0,4,2,4
Richard Lombardo,,,,,,,,1,1,4
Billy Cortes,,,,,,,,,1,4
Total,14,12,9,6,5,5,5,5,4,4
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,5
,Mona Getzes Cohen,Meagan Ingerson,James Harrity,Catherine Bartch,Marnie Aument Loughrey,Erica Vanstone,Frank T Brzozowski,Richard Lombardo,Billy Cortes,5
Mona Getzes Cohen,6,12,11,4,4,4,2,3,1,5
Meagan Ingerson,,5,12,6,6,5,3,3,3,5
James Harrity,,,4,5,5,4,3,2,3,5
Catherine Bartch,,,,0,6,5,3,3,3,5
Marnie Aument Loughrey,,,,,0,5,3,3,3,5
Erica Vanstone,,,,,,0,2,2,2,5
Frank T Brzozowski,,,,,,,0,2,2,5
Richard Lombardo,,,,,,,,0,1,5
Billy Cortes,,,,,,,,,0,5
Total,20,19,17,6,6,5,4,4,3,5
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,6
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Frank T Brzozowski,Marnie Aument Loughrey,Richard Lombardo,Catherine Bartch,6
Mona Getzes Cohen,4,7,7,2,2,2,2,2,1,6
James Harrity,,0,6,0,0,0,0,0,0,6
Meagan Ingerson,,,0,1,1,1,1,1,0,6
Billy Cortes,,,,1,2,2,2,2,1,6
Erica Vanstone,,,,,0,2,2,2,1,6
Frank T Brzozowski,,,,,,0,2,2,1,6
Marnie Aument Loughrey,,,,,,,0,2,1,6
Richard Lombardo,,,,,,,,0,1,6
Catherine Bartch,,,,,,,,,0,6
Total,13,7,7,3,2,2,2,2,1,6
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,7
,Meagan Ingerson,James Harrity,Marnie Aument Loughrey,Mona Getzes Cohen,Catherine Bartch,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,7
Meagan Ingerson,2,7,7,8,5,7,4,3,1,7
James Harrity,,2,7,6,6,5,4,4,2,7
Marnie Aument Loughrey,,,2,6,6,6,5,4,2,7
Mona Getzes Cohen,,,,0,6,6,4,3,1,7
Catherine Bartch,,,,,0,5,5,5,2,7
Richard Lombardo,,,,,,0,3,3,2,7
Erica Vanstone,,,,,,,0,3,1,7
Frank T Brzozowski,,,,,,,,0,1,7
Billy Cortes,,,,,,,,,0,7
Total,12,11,10,9,8,8,6,5,2,7
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,8
,James Harrity,Mona Getzes Cohen,Richard Lombardo,Meagan Ingerson,Erica Vanstone,Billy Cortes,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,8
James Harrity,4,13,14,14,11,10,9,10,9,8
Mona Getzes Cohen,,3,8,12,7,7,4,5,4,8
Richard Lombardo,,,1,9,12,12,10,11,9,8
Meagan Ingerson,,,,2,8,8,4,5,4,8
Erica Vanstone,,,,,0,10,9,8,8,8
Billy Cortes,,,,,,0,6,7,6,8
Catherine Bartch,,,,,,,0,7,8,8
Frank T Brzozowski,,,,,,,,0,7,8
Marnie Aument Loughrey,,,,,,,,,0,8
Total,24,17,17,16,13,12,11,11,11,8
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,9
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Catherine Bartch,Erica Vanstone,Billy Cortes,Marnie Aument Loughrey,Frank T Brzozowski,9
James Harrity,4,11,10,9,9,7,7,8,5,9
Mona Getzes Cohen,,3,8,4,5,4,4,2,2,9
Meagan Ingerson,,,1,4,6,7,5,3,3,9
Richard Lombardo,,,,1,8,6,6,7,5,9
Catherine Bartch,,,,,0,8,7,7,6,9
Erica Vanstone,,,,,,0,7,5,6,9
Billy Cortes,,,,,,,0,5,4,9
Marnie Aument Loughrey,,,,,,,,0,4,9
Frank T Brzozowski,,,,,,,,,1,9
Total,21,14,13,11,10,10,9,9,7,9
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,10
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Frank T Brzozowski,Richard Lombardo,Catherine Bartch,Erica Vanstone,Marnie Aument Loughrey,10
Mona Getzes Cohen,6,10,9,4,4,3,2,2,1,10
James Harrity,,1,9,5,5,5,4,3,3,10
Meagan Ingerson,,,1,4,4,3,2,2,1,10
Billy Cortes,,,,0,6,5,4,4,3,10
Frank T Brzozowski,,,,,0,5,4,4,3,10
Richard Lombardo,,,,,,0,4,4,3,10
Catherine Bartch,,,,,,,0,2,4,10
Erica Vanstone,,,,,,,,1,2,10
Marnie Aument Loughrey,,,,,,,,,0,10
Total,16,13,10,6,6,6,5,5,4,10
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,11
,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Mona Getzes Cohen,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,11
James Harrity,4,5,3,5,4,5,4,5,3,11
Meagan Ingerson,,4,3,5,5,4,4,3,2,11
Billy Cortes,,,3,4,2,4,5,2,2,11
Erica Vanstone,,,,0,4,6,5,5,3,11
Mona Getzes Cohen,,,,,2,3,3,2,2,11
Richard Lombardo,,,,,,0,4,5,3,11
Catherine Bartch,,,,,,,0,3,3,11
Frank T Brzozowski,,,,,,,,0,3,11
Marnie Aument Loughrey,,,,,,,,,0,11
Total,11,10,8,7,7,7,6,6,4,11
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,12
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Billy Cortes,Erica Vanstone,Catherine Bartch,Marnie Aument Loughrey,Richard Lombardo,Frank T Brzozowski,12
Mona Getzes Cohen,5,8,9,7,6,5,4,3,2,12
James Harrity,,3,10,6,7,5,4,3,3,12
Meagan Ingerson,,,1,6,7,5,5,3,2,12
Billy Cortes,,,,2,8,6,5,4,3,12
Erica Vanstone,,,,,1,6,5,4,2,12
Catherine Bartch,,,,,,0,4,2,2,12
Marnie Aument Loughrey,,,,,,,0,3,1,12
Richard Lombardo,,,,,,,,1,2,12
Frank T Brzozowski,,,,,,,,,1,12
Total,15,14,13,11,10,6,6,6,5,12
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,13
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Catherine Bartch,Erica Vanstone,Billy Cortes,13
Mona Getzes Cohen,3,8,8,5,4,3,5,4,2,13
James Harrity,,0,9,5,4,3,3,2,2,13
Meagan Ingerson,,,0,5,3,3,4,3,2,13
Richard Lombardo,,,,1,7,6,6,6,5,13
Frank T Brzozowski,,,,,0,4,5,5,4,13
Marnie Aument Loughrey,,,,,,1,5,4,5,13
Catherine Bartch,,,,,,,0,4,4,13
Erica Vanstone,,,,,,,,1,3,13
Billy Cortes,,,,,,,,,0,13
Total,14,12,10,10,8,8,7,7,5,13
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,14
,James Harrity,Mona Getzes Cohen,Meagan Ingerson,Richard Lombardo,Erica Vanstone,Frank T Brzozowski,Billy Cortes,Catherine Bartch,Marnie Aument Loughrey,14
