col_1,col_2,division
,United States Senator - Democrat,1
,Bob Casey Jr,1
Bob Casey Jr,50,1
Total,50,1
,United States Senator - Democrat,2
,Bob Casey Jr,2
Bob Casey Jr,56,2
Total,56,2
,United States Senator - Democrat,3
,Bob Casey Jr,3
Bob Casey Jr,32,3
Total,32,3
,United States Senator - Democrat,4
,Bob Casey Jr,4
Bob Casey Jr,33,4
Total,33,4
,United States Senator - Democrat,5
,Bob Casey Jr,5
Bob Casey Jr,37,5
Total,37,5
,United States Senator - Democrat,6
,Bob Casey Jr,6
Bob Casey Jr,21,6
Total,21,6
,United States Senator - Democrat,7
,Bob Casey Jr,7
Bob Casey Jr,34,7
Total,34,7
,United States Senator - Democrat,8
,Bob Casey Jr,8
Bob Casey Jr,19,8
Total,19,8
,United States Senator - Democrat,9
,Bob Casey Jr,9
Bob Casey Jr,45,9
Total,45,9
,United States Senator - Democrat,10
,Bob Casey Jr,10
Bob Casey Jr,34,10
Total,34,10
,United States Senator - Democrat,11
,Bob Casey Jr,11
Bob Casey Jr,14,11
Total,14,11
,United States Senator - Democrat,12
,Bob Casey Jr,12
Bob Casey Jr,35,12
Total,35,12
,United States Senator - Democrat,13
,Bob Casey Jr,13
Bob Casey Jr,44,13
Total,44,13
,United States Senator - Democrat,14
,Bob Casey Jr,14
Bob Casey Jr,44,14
Total,44,14
,United States Senator - Democrat,15
,Bob Casey Jr,15
Bob Casey Jr,33,15
Total,33,15
,United States Senator - Democrat,16
,Bob Casey Jr,16
Bob Casey Jr,38,16
Total,38,16
,United States Senator - Democrat,17
,Bob Casey Jr,17
Bob Casey Jr,15,17
Total,15,17
,United States Senator - Democrat,18
,Bob Casey Jr,18
Bob Casey Jr,30,18
Total,30,18
,United States Senator - Democrat,19
,Bob Casey Jr,19
Bob Casey Jr,35,19
Total,35,19
,United States Senator - Democrat,20
,Bob Casey Jr,20
Bob Casey Jr,26,20
Total,26,20
,United States Senator - Democrat,21
,Bob Casey Jr,21
Bob Casey Jr,50,21
Total,50,21
,United States Senator - Democrat,22
,Bob Casey Jr,22
Bob Casey Jr,40,22
Total,40,22
,United States Senator - Democrat,23
,Bob Casey Jr,23
Bob Casey Jr,28,23
Total,28,23
,United States Senator - Democrat,24
,Bob Casey Jr,24
Bob Casey Jr,67,24
Total,67,24
,United States Senator - Democrat,25
,Bob Casey Jr,25
Bob Casey Jr,37,25
Total,37,25
,United States Senator - Democrat,All
,Bob Casey Jr,All
Bob Casey Jr,897,All
Total,897,All
