col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,All
,Kathryn S Huggins,Rebecca Poyourow,Liam G Boyle,Joe Khan,Lisa Rhodes,Monica Maria Djerassi,Linda Norris,Ken Washington,Dewayne Drummond,John Brady,Jacque Whaumbush,Kevin Bundy,Nat Lownes,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
Kathryn S Huggins,8,928,719,499,710,715,673,571,564,348,382,372,206,435,351,368,218,14,All
Rebecca Poyourow,,1,724,677,683,704,659,428,410,441,474,255,182,478,423,326,125,16,All
Liam G Boyle,,,6,479,407,402,406,458,397,421,311,327,134,268,299,391,125,21,All
Joe Khan,,,,2,356,386,322,225,222,392,321,181,114,296,313,214,75,15,All
Lisa Rhodes,,,,,0,553,650,291,324,233,348,168,136,329,240,202,93,13,All
Monica Maria Djerassi,,,,,,0,518,273,281,234,334,191,143,348,243,172,100,7,All
Linda Norris,,,,,,,1,295,290,217,308,146,124,305,231,195,89,10,All
Ken Washington,,,,,,,,2,436,182,146,254,122,184,183,232,88,8,All
Dewayne Drummond,,,,,,,,,1,159,144,257,130,185,160,204,100,12,All
John Brady,,,,,,,,,,3,256,180,93,157,175,229,59,18,All
Jacque Whaumbush,,,,,,,,,,,0,101,85,213,161,149,63,10,All
Kevin Bundy,,,,,,,,,,,,2,101,89,113,173,89,15,All
Nat Lownes,,,,,,,,,,,,,0,84,72,70,43,8,All
Nina Ahmad,,,,,,,,,,,,,,105,0,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,109,0,0,0,All
Mike Stack,,,,,,,,,,,,,,,,65,0,0,All
Kathi Cozzone,,,,,,,,,,,,,,,,,21,0,All
Ray Sosa,,,,,,,,,,,,,,,,,,3,All
Total,"1,408","1,382","1,125",926,892,877,845,709,671,650,603,487,280,758,726,686,293,33,All
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Kathryn S Huggins,Rebecca Poyourow,Monica Maria Djerassi,Lisa Rhodes,Linda Norris,Liam G Boyle,Joe Khan,Jacque Whaumbush,Ken Washington,Dewayne Drummond,John Brady,Kevin Bundy,Nat Lownes,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,1
Kathryn S Huggins,0,41,41,36,32,24,23,19,19,12,8,9,7,28,17,7,2,0,1
Rebecca Poyourow,,1,37,33,31,20,19,20,15,11,7,6,5,22,21,3,3,0,1
Monica Maria Djerassi,,,0,34,31,18,18,19,17,12,7,9,7,20,18,5,2,0,1
Lisa Rhodes,,,,0,33,15,16,17,11,8,9,7,8,17,17,4,2,0,1
Linda Norris,,,,,0,17,13,13,11,6,6,4,7,18,15,3,1,0,1
Liam G Boyle,,,,,,0,15,9,9,6,8,7,2,17,6,7,1,0,1
Joe Khan,,,,,,,0,13,5,6,8,6,2,16,8,5,1,0,1
Jacque Whaumbush,,,,,,,,0,10,7,6,2,3,9,10,3,1,0,1
Ken Washington,,,,,,,,,0,7,5,3,1,10,6,3,1,0,1
Dewayne Drummond,,,,,,,,,,0,2,4,3,7,4,3,1,0,1
John Brady,,,,,,,,,,,0,5,0,6,4,2,0,0,1
Kevin Bundy,,,,,,,,,,,,0,0,5,2,3,0,0,1
Nat Lownes,,,,,,,,,,,,,0,4,2,1,0,0,1
John Fetterman,,,,,,,,,,,,,,9,0,0,0,0,1
Nina Ahmad,,,,,,,,,,,,,,,4,0,0,0,1
Mike Stack,,,,,,,,,,,,,,,,2,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,0,1
Total,55,50,46,42,37,31,30,25,20,15,13,11,8,44,26,11,4,0,1
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Kathryn S Huggins,Rebecca Poyourow,Liam G Boyle,Monica Maria Djerassi,Dewayne Drummond,Linda Norris,Lisa Rhodes,Ken Washington,Joe Khan,Jacque Whaumbush,Kevin Bundy,John Brady,Nat Lownes,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,2
Kathryn S Huggins,1,45,37,40,34,35,28,25,20,16,16,10,13,29,12,9,12,0,2
Rebecca Poyourow,,0,33,38,27,30,26,21,20,19,12,11,13,26,11,10,7,0,2
Liam G Boyle,,,0,27,26,21,17,20,14,10,16,10,6,21,9,11,6,0,2
Monica Maria Djerassi,,,,0,23,28,23,15,14,13,9,6,9,22,9,3,8,0,2
Dewayne Drummond,,,,,0,19,16,25,13,4,14,5,9,18,8,5,7,0,2
Linda Norris,,,,,,0,27,14,9,15,6,6,7,18,9,5,5,0,2
Lisa Rhodes,,,,,,,0,14,6,11,7,4,3,15,8,5,3,0,2
Ken Washington,,,,,,,,0,7,4,10,2,8,14,7,5,4,0,2
