col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Rhea Powell,,0,65,51,51,57,54,50,58,50,49,45,25,29,4,3
Marylouise Isaacson,,,0,53,60,69,56,53,58,41,42,29,35,18,5,3
Tom Young,,,,0,51,50,48,45,40,51,32,32,27,23,6,3
Andi Perez,,,,,1,55,49,42,40,32,32,27,33,15,7,3
Mariel J K Martin,,,,,,0,51,52,52,35,38,25,39,15,8,3
Micah Mahjoubian,,,,,,,0,43,42,32,33,34,32,18,9,3
Darrell L Clarke,,,,,,,,0,38,25,30,24,37,18,10,3
Amanda Mcillmurray,,,,,,,,,0,35,37,29,19,21,11,3
Noam Kugelmass,,,,,,,,,,0,30,31,12,19,12,3
Judi Golding Baker,,,,,,,,,,,0,25,20,13,13,3
Joe Celentano,,,,,,,,,,,,0,17,18,14,3
Matthew D Myers,,,,,,,,,,,,,0,5,15,3
Jon Geeting,,,,,,,,,,,,,,0,16,3
Total,165,99,90,88,81,81,77,76,74,68,58,53,45,36,17,3
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,4
,Tom Wolf,Marylouise Isaacson,Rhea Powell,Andi Perez,Amanda Mcillmurray,Noam Kugelmass,Judi Golding Baker,Micah Mahjoubian,Mariel J K Martin,Tom Young,Darrell L Clarke,Joe Celentano,Matthew D Myers,Jon Geeting,2,4
Tom Wolf,17,73,72,59,57,57,55,54,50,49,42,38,27,24,3,4
Marylouise Isaacson,,1,50,48,44,42,44,41,42,35,30,28,21,20,4,4
Rhea Powell,,,0,42,44,35,36,37,32,29,20,27,13,19,5,4
Andi Perez,,,,0,38,34,37,36,32,32,25,25,18,15,6,4
Amanda Mcillmurray,,,,,0,30,37,30,35,22,19,18,14,12,7,4
Noam Kugelmass,,,,,,0,26,32,27,32,23,26,14,13,8,4
Judi Golding Baker,,,,,,,0,23,27,16,23,16,14,12,9,4
Micah Mahjoubian,,,,,,,,0,25,28,21,22,13,11,10,4
Mariel J K Martin,,,,,,,,,0,20,20,15,19,11,11,4
Tom Young,,,,,,,,,,0,19,25,14,16,12,4
Darrell L Clarke,,,,,,,,,,,0,11,15,8,13,4
Joe Celentano,,,,,,,,,,,,0,8,15,14,4
Matthew D Myers,,,,,,,,,,,,,0,8,15,4
Jon Geeting,,,,,,,,,,,,,,0,16,4
Total,131,74,72,59,57,57,55,54,50,49,42,38,27,24,17,4
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,5
,Tom Wolf,Micah Mahjoubian,Andi Perez,Mariel J K Martin,Marylouise Isaacson,Darrell L Clarke,Tom Young,Rhea Powell,Noam Kugelmass,Amanda Mcillmurray,Matthew D Myers,Judi Golding Baker,Joe Celentano,Jon Geeting,2,5
Tom Wolf,16,63,57,55,56,54,53,49,46,39,36,33,22,14,3,5
Micah Mahjoubian,,0,44,39,41,40,36,31,26,23,28,19,15,9,4,5
Andi Perez,,,0,44,41,39,36,26,22,22,30,15,12,7,5,5
Mariel J K Martin,,,,0,44,36,32,28,20,27,29,21,9,6,6,5
Marylouise Isaacson,,,,,0,35,34,28,23,26,30,24,11,5,7,5
Darrell L Clarke,,,,,,0,31,20,18,16,27,15,5,2,8,5
Tom Young,,,,,,,0,21,28,16,27,14,10,7,9,5
Rhea Powell,,,,,,,,1,30,32,11,28,17,11,10,5
Noam Kugelmass,,,,,,,,,0,21,12,18,15,11,11,5
Amanda Mcillmurray,,,,,,,,,,0,12,24,12,9,12,5
Matthew D Myers,,,,,,,,,,,0,9,7,3,13,5
Judi Golding Baker,,,,,,,,,,,,0,6,6,14,5
Joe Celentano,,,,,,,,,,,,,0,4,15,5
Jon Geeting,,,,,,,,,,,,,,0,16,5
Total,123,63,57,56,56,55,54,51,48,40,36,33,22,15,17,5
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,6
,Tom Wolf,Tom Young,Rhea Powell,Marylouise Isaacson,Noam Kugelmass,Micah Mahjoubian,Mariel J K Martin,Andi Perez,Amanda Mcillmurray,Darrell L Clarke,Judi Golding Baker,Joe Celentano,Matthew D Myers,Jon Geeting,2,6
Tom Wolf,52,171,154,149,153,125,114,109,96,89,83,75,64,36,3,6
Tom Young,,2,89,91,108,80,75,75,56,55,36,51,46,29,4,6
Rhea Powell,,,2,95,88,74,67,70,78,44,65,58,33,29,5,6
Marylouise Isaacson,,,,0,73,80,104,93,89,59,68,49,53,25,6,6
Noam Kugelmass,,,,,0,63,56,52,52,33,45,45,22,21,7,6
Micah Mahjoubian,,,,,,0,66,71,47,40,33,49,36,16,8,6
Mariel J K Martin,,,,,,,0,77,69,49,53,34,53,21,9,6
Andi Perez,,,,,,,,0,56,47,39,40,43,27,10,6
Amanda Mcillmurray,,,,,,,,,0,30,51,37,32,21,11,6
Darrell L Clarke,,,,,,,,,,1,33,17,43,9,12,6
Judi Golding Baker,,,,,,,,,,,1,19,26,13,13,6
Joe Celentano,,,,,,,,,,,,0,17,22,14,6
Matthew D Myers,,,,,,,,,,,,,1,12,15,6
Jon Geeting,,,,,,,,,,,,,,0,16,6
Total,346,179,162,158,158,128,121,116,103,95,91,77,72,39,17,6
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,7
,Tom Wolf,Tom Young,Micah Mahjoubian,Rhea Powell,Andi Perez,Marylouise Isaacson,Mariel J K Martin,Darrell L Clarke,Amanda Mcillmurray,Noam Kugelmass,Joe Celentano,Matthew D Myers,Judi Golding Baker,Jon Geeting,2,7
Tom Wolf,14,102,92,87,84,78,68,62,60,58,47,44,40,29,3,7
Tom Young,,2,74,57,65,59,54,38,38,48,40,35,23,18,4,7
Micah Mahjoubian,,,0,55,60,59,49,44,34,34,32,35,19,11,5,7
Rhea Powell,,,,0,52,48,37,27,47,46,41,17,32,18,6,7
Andi Perez,,,,,0,65,57,50,42,30,30,38,27,21,7,7
Marylouise Isaacson,,,,,,0,57,46,39,27,25,38,27,12,8,7
Mariel J K Martin,,,,,,,0,46,31,18,16,41,25,12,9,7
Darrell L Clarke,,,,,,,,0,22,13,10,40,18,9,10,7
Amanda Mcillmurray,,,,,,,,,0,35,30,13,34,19,11,7
Noam Kugelmass,,,,,,,,,,0,39,8,21,16,12,7
Joe Celentano,,,,,,,,,,,0,4,16,15,13,7
Matthew D Myers,,,,,,,,,,,,1,10,7,14,7
Judi Golding Baker,,,,,,,,,,,,,0,14,15,7
Jon Geeting,,,,,,,,,,,,,,0,16,7
Total,165,106,94,88,85,79,69,63,60,59,48,46,40,29,17,7
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,8
,Tom Wolf,Marylouise Isaacson,Rhea Powell,Mariel J K Martin,Amanda Mcillmurray,Tom Young,Andi Perez,Darrell L Clarke,Micah Mahjoubian,Noam Kugelmass,Judi Golding Baker,Matthew D Myers,Joe Celentano,Jon Geeting,2,8
Tom Wolf,24,80,77,72,70,70,69,61,59,59,50,35,27,25,3,8
Marylouise Isaacson,,0,59,62,56,39,55,34,43,38,42,27,17,19,4,8
Rhea Powell,,,0,50,57,40,48,33,41,41,44,21,27,19,5,8
Mariel J K Martin,,,,0,46,37,53,34,36,32,38,27,11,13,6,8
Amanda Mcillmurray,,,,,0,32,43,27,27,36,42,17,18,17,7,8
Tom Young,,,,,,0,36,33,39,35,16,25,16,10,8,8
Andi Perez,,,,,,,0,30,41,28,30,25,15,14,9,8
Darrell L Clarke,,,,,,,,1,28,19,24,23,10,11,10,8
Micah Mahjoubian,,,,,,,,,0,29,20,25,16,12,11,8
Noam Kugelmass,,,,,,,,,,0,21,5,17,14,12,8
Judi Golding Baker,,,,,,,,,,,0,16,14,15,13,8
Matthew D Myers,,,,,,,,,,,,0,8,10,14,8
Joe Celentano,,,,,,,,,,,,,1,9,15,8
Jon Geeting,,,,,,,,,,,,,,1,16,8
Total,159,81,78,73,71,71,70,62,60,59,51,36,28,26,17,8
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,9
,Tom Wolf,Marylouise Isaacson,Tom Young,Micah Mahjoubian,Rhea Powell,Amanda Mcillmurray,Andi Perez,Mariel J K Martin,Noam Kugelmass,Darrell L Clarke,Matthew D Myers,Judi Golding Baker,Joe Celentano,Jon Geeting,2,9
Tom Wolf,27,83,84,81,74,68,68,70,65,63,45,41,32,17,3,9
Marylouise Isaacson,,0,54,58,49,54,57,57,43,45,39,36,20,9,4,9
Tom Young,,,0,55,42,40,48,44,46,43,32,19,16,14,5,9
Micah Mahjoubian,,,,0,43,44,49,49,38,42,41,27,24,10,6,9
Rhea Powell,,,,,0,52,37,41,35,29,14,34,24,12,7,9
Amanda Mcillmurray,,,,,,0,40,45,34,29,20,34,22,12,8,9
Andi Perez,,,,,,,0,51,33,42,34,23,13,8,9,9
Mariel J K Martin,,,,,,,,0,30,41,32,27,14,8,10,9
Noam Kugelmass,,,,,,,,,1,24,18,22,21,9,11,9
Darrell L Clarke,,,,,,,,,,0,32,14,11,6,12,9
Matthew D Myers,,,,,,,,,,,0,10,15,3,13,9
Judi Golding Baker,,,,,,,,,,,,0,13,4,14,9
Joe Celentano,,,,,,,,,,,,,1,7,15,9
Jon Geeting,,,,,,,,,,,,,,0,16,9
Total,167,85,85,82,74,71,71,70,67,65,47,42,36,18,17,9
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,10
,Tom Wolf,Micah Mahjoubian,Tom Young,Rhea Powell,Marylouise Isaacson,Andi Perez,Darrell L Clarke,Noam Kugelmass,Amanda Mcillmurray,Joe Celentano,Mariel J K Martin,Matthew D Myers,Jon Geeting,Judi Golding Baker,2,10
Tom Wolf,11,65,66,65,54,51,46,48,42,39,39,27,25,25,3,10
Micah Mahjoubian,,1,45,37,40,39,24,33,26,28,29,17,14,13,4,10
Tom Young,,,0,37,39,34,25,37,25,32,24,20,15,15,5,10
Rhea Powell,,,,0,31,30,18,36,29,28,22,12,20,18,6,10
Marylouise Isaacson,,,,,0,41,28,23,34,24,31,20,17,16,7,10
Andi Perez,,,,,,0,28,25,27,22,31,20,19,14,8,10
Darrell L Clarke,,,,,,,2,8,18,11,23,24,9,13,9,10
Noam Kugelmass,,,,,,,,0,21,28,16,6,16,13,10,10
Amanda Mcillmurray,,,,,,,,,0,20,25,10,15,20,11,10
Joe Celentano,,,,,,,,,,0,10,8,13,11,12,10
Mariel J K Martin,,,,,,,,,,,0,19,10,11,13,10
Matthew D Myers,,,,,,,,,,,,0,6,8,14,10
Jon Geeting,,,,,,,,,,,,,0,9,15,10
Judi Golding Baker,,,,,,,,,,,,,,0,16,10
Total,131,66,66,65,55,51,48,48,42,40,39,27,25,25,17,10
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,11
,Tom Wolf,Tom Young,Micah Mahjoubian,Rhea Powell,Darrell L Clarke,Marylouise Isaacson,Andi Perez,Noam Kugelmass,Mariel J K Martin,Matthew D Myers,Amanda Mcillmurray,Joe Celentano,Judi Golding Baker,Jon Geeting,2,11
Tom Wolf,11,62,48,48,44,46,43,35,34,29,27,25,23,19,3,11
Tom Young,,3,38,29,34,36,33,31,28,25,18,20,15,13,4,11
Micah Mahjoubian,,,0,25,24,31,28,20,24,21,12,16,9,9,5,11
Rhea Powell,,,,0,20,25,21,29,12,10,21,23,17,15,6,11
Darrell L Clarke,,,,,2,32,28,14,25,22,15,10,13,7,7,11
Marylouise Isaacson,,,,,,0,33,19,30,25,22,12,15,10,8,11
Andi Perez,,,,,,,0,14,29,26,12,11,15,12,9,11
Noam Kugelmass,,,,,,,,0,8,5,17,22,11,13,10,11
Mariel J K Martin,,,,,,,,,0,23,11,6,12,6,11,11
Matthew D Myers,,,,,,,,,,0,7,2,9,3,12,11
Amanda Mcillmurray,,,,,,,,,,,0,10,17,6,13,11
Joe Celentano,,,,,,,,,,,,0,7,10,14,11
Judi Golding Baker,,,,,,,,,,,,,0,5,15,11
Jon Geeting,,,,,,,,,,,,,,0,16,11
Total,101,68,49,49,46,46,43,37,35,29,28,26,23,20,17,11
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,12
,Tom Wolf,Tom Young,Marylouise Isaacson,Andi Perez,Micah Mahjoubian,Darrell L Clarke,Rhea Powell,Mariel J K Martin,Amanda Mcillmurray,Matthew D Myers,Noam Kugelmass,Judi Golding Baker,Joe Celentano,Jon Geeting,2,12
Tom Wolf,23,93,91,83,81,79,74,69,58,58,48,49,40,29,3,12
Tom Young,,1,67,64,63,56,43,48,35,48,33,30,32,19,4,12
Marylouise Isaacson,,,0,72,61,57,49,63,43,50,28,38,25,20,5,12
Andi Perez,,,,0,62,55,38,55,38,49,27,29,27,18,6,12
Micah Mahjoubian,,,,,0,53,36,52,33,45,26,23,26,12,7,12
Darrell L Clarke,,,,,,0,35,44,27,46,19,23,16,12,8,12
Rhea Powell,,,,,,,1,32,46,20,31,38,33,18,9,12
Mariel J K Martin,,,,,,,,0,29,40,19,25,20,12,10,12
Amanda Mcillmurray,,,,,,,,,0,18,32,34,27,22,11,12
Matthew D Myers,,,,,,,,,,0,12,15,9,8,12,12
Noam Kugelmass,,,,,,,,,,,0,19,23,16,13,12
Judi Golding Baker,,,,,,,,,,,,0,21,12,14,12
Joe Celentano,,,,,,,,,,,,,2,16,15,12
Jon Geeting,,,,,,,,,,,,,,0,16,12
Total,175,99,95,87,83,80,76,71,63,58,52,50,44,31,17,12
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,13
,Tom Wolf,Marylouise Isaacson,Tom Young,Amanda Mcillmurray,Micah Mahjoubian,Andi Perez,Judi Golding Baker,Matthew D Myers,Jon Geeting,Rhea Powell,Darrell L Clarke,Mariel J K Martin,Noam Kugelmass,Joe Celentano,2,13
Tom Wolf,13,99,93,89,87,84,77,68,62,46,38,38,32,23,3,13
Marylouise Isaacson,,1,83,83,80,78,73,65,60,32,27,30,21,16,4,13
Tom Young,,,0,76,80,71,65,65,57,29,23,23,22,20,5,13
Amanda Mcillmurray,,,,0,72,73,72,60,57,29,21,23,19,11,6,13
Micah Mahjoubian,,,,,0,72,64,61,56,26,26,20,21,15,7,13
Andi Perez,,,,,,0,63,59,57,22,22,23,19,14,8,13
Judi Golding Baker,,,,,,,0,57,51,21,20,17,16,8,9,13
Matthew D Myers,,,,,,,,0,52,7,12,14,8,7,10,13
Jon Geeting,,,,,,,,,0,7,6,7,9,9,11,13
Rhea Powell,,,,,,,,,,0,21,20,20,16,12,13
Darrell L Clarke,,,,,,,,,,,1,16,11,7,13,13
Mariel J K Martin,,,,,,,,,,,,0,14,10,14,13
Noam Kugelmass,,,,,,,,,,,,,0,12,15,13
Joe Celentano,,,,,,,,,,,,,,0,16,13
Total,144,102,94,90,90,87,80,70,64,46,39,39,33,24,17,13
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,14
,Tom Wolf,Noam Kugelmass,Tom Young,Rhea Powell,Marylouise Isaacson,Amanda Mcillmurray,Mariel J K Martin,Andi Perez,Micah Mahjoubian,Judi Golding Baker,Joe Celentano,Darrell L Clarke,Jon Geeting,Matthew D Myers,2,14
Tom Wolf,16,112,100,83,77,69,60,55,56,50,46,39,23,14,3,14
Noam Kugelmass,,1,83,56,54,54,45,43,41,33,31,23,17,8,4,14
Tom Young,,,0,48,44,42,34,31,32,24,30,17,14,7,5,14
Rhea Powell,,,,0,64,56,48,42,42,38,35,24,15,10,6,14
Marylouise Isaacson,,,,,1,59,52,46,44,43,32,26,16,12,7,14
Amanda Mcillmurray,,,,,,0,50,38,36,40,26,21,11,11,8,14
Mariel J K Martin,,,,,,,0,36,34,36,23,20,13,11,9,14
Andi Perez,,,,,,,,0,32,26,20,21,9,8,10,14
Micah Mahjoubian,,,,,,,,,0,23,31,14,9,5,11,14
Judi Golding Baker,,,,,,,,,,0,16,17,9,11,12,14
Joe Celentano,,,,,,,,,,,0,12,10,7,13,14
Darrell L Clarke,,,,,,,,,,,,2,5,4,14,14
Jon Geeting,,,,,,,,,,,,,0,6,15,14
Matthew D Myers,,,,,,,,,,,,,,0,16,14
Total,177,116,104,85,79,70,61,56,56,51,47,41,24,15,17,14
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,15
,Tom Wolf,Rhea Powell,Noam Kugelmass,Tom Young,Marylouise Isaacson,Micah Mahjoubian,Darrell L Clarke,Amanda Mcillmurray,Mariel J K Martin,Andi Perez,Judi Golding Baker,Matthew D Myers,Joe Celentano,Jon Geeting,2,15
Tom Wolf,14,53,49,48,48,45,40,40,40,35,31,24,24,15,3,15
Rhea Powell,,0,33,28,34,30,23,32,28,22,27,12,20,12,4,15
Noam Kugelmass,,,0,32,30,29,23,25,24,22,25,16,12,10,5,15
Tom Young,,,,0,32,30,28,20,26,23,15,18,16,7,6,15
Marylouise Isaacson,,,,,0,32,28,29,31,26,21,20,16,9,7,15
Micah Mahjoubian,,,,,,0,24,21,25,26,18,15,17,8,8,15
Darrell L Clarke,,,,,,,0,18,18,21,17,20,12,10,9,15
Amanda Mcillmurray,,,,,,,,0,23,14,21,9,16,11,10,15
Mariel J K Martin,,,,,,,,,0,22,16,15,16,6,11,15
Andi Perez,,,,,,,,,,2,15,16,12,6,12,15
Judi Golding Baker,,,,,,,,,,,0,7,11,10,13,15
Matthew D Myers,,,,,,,,,,,,0,4,7,14,15
Joe Celentano,,,,,,,,,,,,,0,5,15,15
Jon Geeting,,,,,,,,,,,,,,0,16,15
Total,99,53,49,49,48,45,41,40,40,37,31,25,24,15,17,15
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,16
,Tom Wolf,Noam Kugelmass,Tom Young,Rhea Powell,Marylouise Isaacson,Amanda Mcillmurray,Judi Golding Baker,Darrell L Clarke,Mariel J K Martin,Andi Perez,Micah Mahjoubian,Joe Celentano,Jon Geeting,Matthew D Myers,2,16
Tom Wolf,23,91,83,71,59,56,56,55,53,46,32,26,24,23,3,16
Noam Kugelmass,,0,68,38,35,29,33,28,31,28,20,16,15,17,4,16
Tom Young,,,0,34,32,25,26,27,24,20,18,18,14,13,5,16
Rhea Powell,,,,0,45,45,45,28,42,36,21,19,15,19,6,16
Marylouise Isaacson,,,,,0,43,45,24,43,32,17,15,14,18,7,16
Amanda Mcillmurray,,,,,,0,39,22,42,29,20,12,10,15,8,16
Judi Golding Baker,,,,,,,0,25,43,28,16,12,14,19,9,16
Darrell L Clarke,,,,,,,,0,22,20,16,11,12,12,10,16
Mariel J K Martin,,,,,,,,,0,28,18,14,12,13,11,16
Andi Perez,,,,,,,,,,0,17,14,16,12,12,16
Micah Mahjoubian,,,,,,,,,,,0,11,9,7,13,16
Joe Celentano,,,,,,,,,,,,0,6,8,14,16
Jon Geeting,,,,,,,,,,,,,0,9,15,16
Matthew D Myers,,,,,,,,,,,,,,0,16,16
Total,175,91,84,71,60,57,57,56,54,46,32,26,25,24,17,16
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,17
,Tom Wolf,Amanda Mcillmurray,Noam Kugelmass,Tom Young,Andi Perez,Marylouise Isaacson,Rhea Powell,Darrell L Clarke,Mariel J K Martin,Judi Golding Baker,Micah Mahjoubian,Matthew D Myers,Joe Celentano,Jon Geeting,2,17
Tom Wolf,19,97,96,96,90,82,82,66,65,55,56,42,31,25,3,17
Amanda Mcillmurray,,0,65,63,61,54,58,37,44,45,32,26,19,16,4,17
Noam Kugelmass,,,1,74,61,43,49,32,36,33,32,20,23,18,5,17
Tom Young,,,,0,62,45,47,38,33,31,40,26,20,14,6,17
Andi Perez,,,,,0,51,45,38,41,30,39,25,15,15,7,17
Marylouise Isaacson,,,,,,0,57,44,54,44,39,32,20,14,8,17
Rhea Powell,,,,,,,0,35,43,45,40,24,24,21,9,17
Darrell L Clarke,,,,,,,,0,35,25,26,30,11,7,10,17
Mariel J K Martin,,,,,,,,,0,34,28,28,17,11,11,17
Judi Golding Baker,,,,,,,,,,0,22,22,11,9,12,17
Micah Mahjoubian,,,,,,,,,,,0,23,16,11,13,17
Matthew D Myers,,,,,,,,,,,,0,8,7,14,17
Joe Celentano,,,,,,,,,,,,,0,11,15,17
Jon Geeting,,,,,,,,,,,,,,0,16,17
Total,179,98,98,97,90,83,83,66,65,56,56,42,31,25,17,17
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,18
,Tom Wolf,Amanda Mcillmurray,Rhea Powell,Marylouise Isaacson,Noam Kugelmass,Micah Mahjoubian,Andi Perez,Mariel J K Martin,Tom Young,Judi Golding Baker,Joe Celentano,Jon Geeting,Darrell L Clarke,Matthew D Myers,2,18
Tom Wolf,44,80,80,79,75,70,69,65,59,56,50,46,43,17,3,18
Amanda Mcillmurray,,1,51,62,48,48,50,54,39,42,35,36,25,12,4,18
Rhea Powell,,,0,51,47,44,42,38,34,44,40,24,27,12,5,18
Marylouise Isaacson,,,,0,53,54,53,53,43,39,29,35,22,15,6,18
Noam Kugelmass,,,,,0,55,45,38,42,29,33,30,14,10,7,18
Micah Mahjoubian,,,,,,0,46,37,41,31,32,28,14,7,8,18
Andi Perez,,,,,,,0,44,39,31,30,28,20,7,9,18
Mariel J K Martin,,,,,,,,0,31,33,23,28,24,8,10,18
Tom Young,,,,,,,,,1,22,30,32,10,10,11,18
Judi Golding Baker,,,,,,,,,,0,22,15,22,17,12,18
Joe Celentano,,,,,,,,,,,0,21,15,8,13,18
Jon Geeting,,,,,,,,,,,,0,8,9,14,18
Darrell L Clarke,,,,,,,,,,,,,0,8,15,18
Matthew D Myers,,,,,,,,,,,,,,0,16,18
Total,181,82,82,80,77,72,69,65,61,57,52,47,43,18,17,18
,Governor - Democrat,Member Of The - Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1,19
,Tom Wolf,Noam Kugelmass,Tom Young,Amanda Mcillmurray,Rhea Powell,Marylouise Isaacson,Mariel J K Martin,Andi Perez,Judi Golding Baker,Darrell L Clarke,Micah Mahjoubian,Joe Celentano,Jon Geeting,Matthew D Myers,2,19
Tom Wolf,16,112,93,57,56,50,48,42,42,39,35,23,23,16,3,19
Noam Kugelmass,,0,79,38,37,35,34,31,30,26,25,14,13,8,4,19
Tom Young,,,0,30,30,24,26,23,19,22,20,18,17,10,5,19
Amanda Mcillmurray,,,,0,38,42,40,30,33,23,26,13,16,10,6,19
Rhea Powell,,,,,0,35,34,32,27,18,28,20,15,13,7,19
Marylouise Isaacson,,,,,,0,35,27,26,21,22,14,12,10,8,19
Mariel J K Martin,,,,,,,0,31,30,19,22,15,18,13,9,19
