col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 190th District - Democrat,,,All
,Vanessa L Brown,Wanda Logan,Ray Bailey,All
Vanessa L Brown,364,0,0,All
Wanda Logan,,129,0,All
Ray Bailey,,,111,All
Total,364,129,111,All
,Representative In The General Assembly 190th District - Democrat,,,1
,Vanessa L Brown,Ray Bailey,Wanda Logan,1
Vanessa L Brown,50,0,0,1
Ray Bailey,,17,0,1
Wanda Logan,,,11,1
Total,50,17,11,1
,Representative In The General Assembly 190th District - Democrat,,,7
,Vanessa L Brown,Ray Bailey,Wanda Logan,7
Vanessa L Brown,60,0,0,7
Ray Bailey,,22,0,7
Wanda Logan,,,18,7
Total,60,22,18,7
,Representative In The General Assembly 190th District - Democrat,,,8
,Vanessa L Brown,Ray Bailey,Wanda Logan,8
Vanessa L Brown,58,0,0,8
Ray Bailey,,30,0,8
Wanda Logan,,,19,8
Total,58,30,19,8
,Representative In The General Assembly 190th District - Democrat,,,12
,Vanessa L Brown,Wanda Logan,Ray Bailey,12
Vanessa L Brown,46,0,0,12
Wanda Logan,,19,0,12
Ray Bailey,,,12,12
Total,46,19,12,12
,Representative In The General Assembly 190th District - Democrat,,,13
,Vanessa L Brown,Wanda Logan,Ray Bailey,13
Vanessa L Brown,47,0,0,13
Wanda Logan,,40,0,13
Ray Bailey,,,18,13
Total,47,40,18,13
,Representative In The General Assembly 190th District - Democrat,,,19
,Vanessa L Brown,Ray Bailey,Wanda Logan,19
Vanessa L Brown,38,0,0,19
Ray Bailey,,7,0,19
Wanda Logan,,,6,19
Total,38,7,6,19
,Representative In The General Assembly 190th District - Democrat,,,20
,Vanessa L Brown,Wanda Logan,Ray Bailey,20
Vanessa L Brown,65,0,0,20
Wanda Logan,,16,0,20
Ray Bailey,,,5,20
Total,65,16,5,20
