col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 5th District - Republican,,Governor - Republican,,,1
,Pearl Kim,Paul D Addis,Paul Mango,Laura Ellsworth,Scott R Wagner,1
Pearl Kim,0,0,6,2,0,1
Paul D Addis,,0,0,0,0,1
Paul Mango,,,0,0,0,1
Laura Ellsworth,,,,0,0,1
Scott R Wagner,,,,,1,1
Total,8,0,6,2,1,1
,Representative In Congress 5th District - Republican,,Governor - Republican,,,2
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,2
Pearl Kim,1,0,3,1,0,2
Paul D Addis,,0,0,0,0,2
Scott R Wagner,,,1,0,0,2
Laura Ellsworth,,,,0,0,2
Paul Mango,,,,,1,2
Total,5,0,4,1,1,2
,Representative In Congress 5th District - Republican,,Governor - Republican,,,3
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,3
Pearl Kim,2,0,6,3,0,3
Paul D Addis,,0,0,0,0,3
Scott R Wagner,,,2,0,0,3
Paul Mango,,,,3,0,3
Laura Ellsworth,,,,,1,3
Total,11,0,8,6,1,3
,Representative In Congress 5th District - Republican,,Governor - Republican,,,4
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,4
Pearl Kim,0,0,6,2,0,4
Paul D Addis,,0,0,0,0,4
Scott R Wagner,,,1,0,0,4
Paul Mango,,,,3,0,4
Laura Ellsworth,,,,,0,4
Total,8,0,7,5,0,4
,Representative In Congress 5th District - Republican,,Governor - Republican,,,5
,Pearl Kim,Paul D Addis,Paul Mango,Scott R Wagner,Laura Ellsworth,5
Pearl Kim,0,0,1,1,0,5
Paul D Addis,,0,0,0,0,5
Paul Mango,,,0,0,0,5
Scott R Wagner,,,,0,0,5
Laura Ellsworth,,,,,0,5
Total,2,0,1,1,0,5
,Representative In Congress 5th District - Republican,,Governor - Republican,,,6
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,6
Pearl Kim,0,0,2,1,2,6
Paul D Addis,,0,0,0,0,6
Scott R Wagner,,,3,0,0,6
Paul Mango,,,,2,0,6
Laura Ellsworth,,,,,0,6
Total,5,0,5,3,2,6
,Representative In Congress 5th District - Republican,,Governor - Republican,,,7
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,7
Pearl Kim,0,0,6,4,3,7
Paul D Addis,,0,0,0,0,7
Scott R Wagner,,,3,0,0,7
Paul Mango,,,,3,0,7
Laura Ellsworth,,,,,0,7
Total,13,0,9,7,3,7
,Representative In Congress 5th District - Republican,,Governor - Republican,,,8
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,8
Pearl Kim,0,0,5,2,2,8
Paul D Addis,,0,0,0,0,8
Scott R Wagner,,,3,0,0,8
Laura Ellsworth,,,,1,0,8
Paul Mango,,,,,1,8
Total,9,0,8,3,3,8
,Representative In Congress 5th District - Republican,,Governor - Republican,,,9
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,9
Pearl Kim,0,0,2,1,0,9
Paul D Addis,,0,0,0,0,9
Scott R Wagner,,,0,0,0,9
Paul Mango,,,,0,0,9
Laura Ellsworth,,,,,0,9
Total,3,0,2,1,0,9
,Representative In Congress 5th District - Republican,,Governor - Republican,,,10
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,10
Pearl Kim,2,0,2,1,0,10
Paul D Addis,,0,0,0,0,10
Scott R Wagner,,,0,0,0,10
Paul Mango,,,,0,0,10
Laura Ellsworth,,,,,0,10
Total,5,0,2,1,0,10
,Governor - Republican,,,Representative In Congress 5th District - Republican,,11
,Paul Mango,Scott R Wagner,Laura Ellsworth,Pearl Kim,Paul D Addis,11
Paul Mango,0,0,0,2,0,11
Scott R Wagner,,2,0,0,0,11
Laura Ellsworth,,,0,0,0,11
Pearl Kim,,,,0,0,11
Paul D Addis,,,,,0,11
Total,2,2,0,2,0,11
,Representative In Congress 5th District - Republican,,Governor - Republican,,,12
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,12
Pearl Kim,0,0,8,5,0,12
Paul D Addis,,0,0,0,0,12
Scott R Wagner,,,0,0,0,12
Paul Mango,,,,0,0,12
Laura Ellsworth,,,,,0,12
Total,13,0,8,5,0,12
,Representative In Congress 5th District - Republican,,Governor - Republican,,,13
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,13
Pearl Kim,0,0,3,2,0,13
Paul D Addis,,0,0,0,0,13
Scott R Wagner,,,0,0,0,13
Laura Ellsworth,,,,0,0,13
Paul Mango,,,,,1,13
Total,5,0,3,2,1,13
,Representative In Congress 5th District - Republican,,Governor - Republican,,,14
,Pearl Kim,Paul D Addis,Paul Mango,Scott R Wagner,Laura Ellsworth,14
Pearl Kim,0,0,11,6,1,14
Paul D Addis,,0,0,0,0,14
Paul Mango,,,3,0,0,14
Scott R Wagner,,,,1,0,14
Laura Ellsworth,,,,,1,14
Total,18,0,14,7,2,14
,Representative In Congress 5th District - Republican,,Governor - Republican,,,15
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,15
Pearl Kim,0,0,5,1,0,15
Paul D Addis,,0,0,0,0,15
Scott R Wagner,,,1,0,0,15
Laura Ellsworth,,,,0,0,15
Paul Mango,,,,,1,15
Total,6,0,6,1,1,15
,Representative In Congress 5th District - Republican,,Governor - Republican,,,16
,Pearl Kim,Paul D Addis,Paul Mango,Laura Ellsworth,Scott R Wagner,16
Pearl Kim,0,0,3,1,1,16
Paul D Addis,,0,0,0,0,16
Paul Mango,,,0,0,0,16
Laura Ellsworth,,,,1,0,16
Scott R Wagner,,,,,0,16
Total,5,0,3,2,1,16
,Representative In Congress 5th District - Republican,,Governor - Republican,,,17
,Pearl Kim,Paul D Addis,Paul Mango,Scott R Wagner,Laura Ellsworth,17
Pearl Kim,0,0,5,3,1,17
Paul D Addis,,0,0,0,0,17
Paul Mango,,,0,0,0,17
Scott R Wagner,,,,1,0,17
Laura Ellsworth,,,,,2,17
Total,9,0,5,4,3,17
,Governor - Republican,,,Representative In Congress 5th District - Republican,,18
,Paul Mango,Scott R Wagner,Laura Ellsworth,Pearl Kim,Paul D Addis,18
Paul Mango,3,0,0,0,0,18
Scott R Wagner,,2,0,1,0,18
Laura Ellsworth,,,0,0,0,18
Pearl Kim,,,,0,0,18
Paul D Addis,,,,,0,18
Total,3,3,0,1,0,18
,Representative In Congress 5th District - Republican,,Governor - Republican,,,19
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,19
Pearl Kim,0,0,2,1,0,19
Paul D Addis,,0,0,0,0,19
Scott R Wagner,,,0,0,0,19
Laura Ellsworth,,,,0,0,19
Paul Mango,,,,,0,19
Total,3,0,2,1,0,19
,Governor - Republican,,,Representative In Congress 5th District - Republican,,20
,Paul Mango,Laura Ellsworth,Scott R Wagner,Pearl Kim,Paul D Addis,20
Paul Mango,3,0,0,3,0,20
Laura Ellsworth,,1,0,0,0,20
Scott R Wagner,,,1,0,0,20
Pearl Kim,,,,0,0,20
Paul D Addis,,,,,0,20
Total,6,1,1,3,0,20
,Governor - Republican,,,Representative In Congress 5th District - Republican,,21
,Scott R Wagner,Paul Mango,Laura Ellsworth,Pearl Kim,Paul D Addis,21
Scott R Wagner,2,0,0,2,0,21
Paul Mango,,1,0,0,0,21
Laura Ellsworth,,,0,0,0,21
Pearl Kim,,,,0,0,21
Paul D Addis,,,,,0,21
Total,4,1,0,2,0,21
,Representative In Congress 5th District - Republican,,Governor - Republican,,,22
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,22
Pearl Kim,0,0,3,2,1,22
Paul D Addis,,0,0,0,0,22
Scott R Wagner,,,0,0,0,22
Paul Mango,,,,0,0,22
Laura Ellsworth,,,,,0,22
Total,6,0,3,2,1,22
,Representative In Congress 5th District - Republican,,Governor - Republican,,,23
,Pearl Kim,Paul D Addis,Paul Mango,Scott R Wagner,Laura Ellsworth,23
Pearl Kim,1,0,4,2,0,23
Paul D Addis,,0,0,0,0,23
Paul Mango,,,0,0,0,23
Scott R Wagner,,,,1,0,23
Laura Ellsworth,,,,,0,23
Total,7,0,4,3,0,23
,Representative In Congress 5th District - Republican,,Governor - Republican,,,24
,Pearl Kim,Paul D Addis,Scott R Wagner,Laura Ellsworth,Paul Mango,24
Pearl Kim,1,0,5,1,1,24
Paul D Addis,,0,0,0,0,24
Scott R Wagner,,,0,0,0,24
Laura Ellsworth,,,,0,0,24
Paul Mango,,,,,0,24
Total,8,0,5,1,1,24
,Representative In Congress 5th District - Republican,,Governor - Republican,,,25
,Pearl Kim,Paul D Addis,Scott R Wagner,Paul Mango,Laura Ellsworth,25
Pearl Kim,0,0,11,7,2,25
Paul D Addis,,0,0,0,0,25
Scott R Wagner,,,1,0,0,25
Paul Mango,,,,0,0,25
