col_1,col_2,col_3,division
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,All
,Bob Casey Jr,Joanna E Mcclinton,All
Bob Casey Jr,132,"1,187",All
Joanna E Mcclinton,,115,All
Total,"1,319","1,302",All
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,2
,Joanna E Mcclinton,Bob Casey Jr,2
Joanna E Mcclinton,5,60,2
Bob Casey Jr,,3,2
Total,65,63,2
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,3
,Joanna E Mcclinton,Bob Casey Jr,3
Joanna E Mcclinton,12,111,3
Bob Casey Jr,,11,3
Total,123,122,3
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,4
,Bob Casey Jr,Joanna E Mcclinton,4
Bob Casey Jr,5,65,4
Joanna E Mcclinton,,4,4
Total,70,69,4
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,5
,Joanna E Mcclinton,Bob Casey Jr,5
Joanna E Mcclinton,16,106,5
Bob Casey Jr,,11,5
Total,122,117,5
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,6
,Bob Casey Jr,Joanna E Mcclinton,6
Bob Casey Jr,7,37,6
Joanna E Mcclinton,,2,6
Total,44,39,6
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,7
,Joanna E Mcclinton,Bob Casey Jr,7
Joanna E Mcclinton,11,79,7
Bob Casey Jr,,6,7
Total,90,85,7
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,8
,Bob Casey Jr,Joanna E Mcclinton,8
Bob Casey Jr,11,45,8
Joanna E Mcclinton,,2,8
Total,56,47,8
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,9
,Joanna E Mcclinton,Bob Casey Jr,9
Joanna E Mcclinton,9,61,9
Bob Casey Jr,,3,9
Total,70,64,9
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,10
,Bob Casey Jr,Joanna E Mcclinton,10
Bob Casey Jr,2,37,10
Joanna E Mcclinton,,2,10
Total,39,39,10
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,11
,Bob Casey Jr,Joanna E Mcclinton,11
Bob Casey Jr,4,59,11
Joanna E Mcclinton,,3,11
Total,63,62,11
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,12
,Joanna E Mcclinton,Bob Casey Jr,12
Joanna E Mcclinton,3,37,12
Bob Casey Jr,,2,12
Total,40,39,12
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,13
,Bob Casey Jr,Joanna E Mcclinton,13
Bob Casey Jr,11,52,13
Joanna E Mcclinton,,8,13
Total,63,60,13
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,14
,Bob Casey Jr,Joanna E Mcclinton,14
Bob Casey Jr,8,46,14
Joanna E Mcclinton,,4,14
Total,54,50,14
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,19
,Bob Casey Jr,Joanna E Mcclinton,19
Bob Casey Jr,5,31,19
Joanna E Mcclinton,,2,19
Total,36,33,19
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,20
,Bob Casey Jr,Joanna E Mcclinton,20
Bob Casey Jr,7,21,20
Joanna E Mcclinton,,2,20
Total,28,23,20
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,21
,Joanna E Mcclinton,Bob Casey Jr,21
Joanna E Mcclinton,3,26,21
Bob Casey Jr,,0,21
Total,29,26,21
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,23
,Bob Casey Jr,Joanna E Mcclinton,23
Bob Casey Jr,7,43,23
Joanna E Mcclinton,,3,23
Total,50,46,23
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,24
,Joanna E Mcclinton,Bob Casey Jr,24
Joanna E Mcclinton,6,63,24
Bob Casey Jr,,4,24
Total,69,67,24
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,25
,Joanna E Mcclinton,Bob Casey Jr,25
Joanna E Mcclinton,5,65,25
Bob Casey Jr,,4,25
Total,70,69,25
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,26
,Bob Casey Jr,Joanna E Mcclinton,26
Bob Casey Jr,4,39,26
Joanna E Mcclinton,,3,26
Total,43,42,26
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,33
,Joanna E Mcclinton,Bob Casey Jr,33
Joanna E Mcclinton,4,32,33
Bob Casey Jr,,3,33
Total,36,35,33
,United States Senator - Democrat,Representative In The General Assembly 191st District - Democrat,34
,Bob Casey Jr,Joanna E Mcclinton,34
Bob Casey Jr,12,44,34
Joanna E Mcclinton,,3,34
Total,56,47,34
,Representative In The General Assembly 191st District - Democrat,United States Senator - Democrat,47
,Joanna E Mcclinton,Bob Casey Jr,47
Joanna E Mcclinton,3,28,47
Bob Casey Jr,,2,47
Total,31,30,47
