col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Mike Driscoll,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,All
Mike Driscoll,294,737,720,730,709,635,All
Kathy Enggasser,,6,660,595,587,584,All
Mary Ann Quartullo,,,10,604,601,591,All
John Dellricci,,,,2,600,575,All
James G Donnelly Sr,,,,,5,598,All
Patrick Parkinson,,,,,,1,All
Total,"1,354",770,761,752,736,653,All
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,1
,Mike Driscoll,Mary Ann Quartullo,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Patrick Parkinson,1
Mike Driscoll,10,52,52,47,49,47,1
Mary Ann Quartullo,,2,45,38,40,41,1
Kathy Enggasser,,,0,43,40,43,1
James G Donnelly Sr,,,,2,41,41,1
John Dellricci,,,,,0,39,1
Patrick Parkinson,,,,,,0,1
Total,86,55,53,51,51,48,1
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,Mike Driscoll,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,2
Mike Driscoll,14,49,44,46,46,42,2
Kathy Enggasser,,0,44,41,41,41,2
Mary Ann Quartullo,,,3,40,39,39,2
James G Donnelly Sr,,,,0,41,41,2
John Dellricci,,,,,0,40,2
Patrick Parkinson,,,,,,0,2
Total,77,51,49,47,47,43,2
,Representative In The General Assembly 173rd District - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,3
,Mike Driscoll,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,3
Mike Driscoll,5,11,12,11,11,10,3
John Dellricci,,1,10,10,10,10,3
Kathy Enggasser,,,0,10,10,10,3
James G Donnelly Sr,,,,0,10,10,3
Mary Ann Quartullo,,,,,0,10,3
Patrick Parkinson,,,,,,0,3
Total,20,12,12,11,11,10,3
