col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,David Rodriguez,Humberto Perez,Jaime Bouldin,Robert Taylor,Barbara Carroll,Sharon Vaughn,Jonathan M Gary,Dustin Morris,Latrice Y Bryant,All
Frederick Ramirez,13,0,0,17,12,16,9,9,9,9,9,9,All
Danilo Burgos,,2,0,10,8,5,6,6,6,5,5,5,All
Emilio Vazquez,,,2,3,3,2,2,1,1,1,0,0,All
David Rodriguez,,,,0,18,17,15,15,15,13,13,13,All
Humberto Perez,,,,,0,18,15,15,15,14,14,14,All
Jaime Bouldin,,,,,,0,15,15,15,14,14,14,All
Robert Taylor,,,,,,,0,16,16,14,14,14,All
Barbara Carroll,,,,,,,,0,16,14,14,14,All
Sharon Vaughn,,,,,,,,,0,14,14,14,All
Jonathan M Gary,,,,,,,,,,0,14,14,All
Dustin Morris,,,,,,,,,,,0,14,All
Latrice Y Bryant,,,,,,,,,,,,0,All
Total,37,15,7,30,23,23,17,16,16,15,14,14,All
,Representative In The General Assembly 197th District - Democrat,,,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,1
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,David Rodriguez,Humberto Perez,Jaime Bouldin,Robert Taylor,Barbara Carroll,Sharon Vaughn,Jonathan M Gary,Dustin Morris,Latrice Y Bryant,1
Frederick Ramirez,13,0,0,17,12,16,9,9,9,9,9,9,1
Danilo Burgos,,2,0,10,8,5,6,6,6,5,5,5,1
Emilio Vazquez,,,2,3,3,2,2,1,1,1,0,0,1
David Rodriguez,,,,0,18,17,15,15,15,13,13,13,1
Humberto Perez,,,,,0,18,15,15,15,14,14,14,1
Jaime Bouldin,,,,,,0,15,15,15,14,14,14,1
Robert Taylor,,,,,,,0,16,16,14,14,14,1
Barbara Carroll,,,,,,,,0,16,14,14,14,1
Sharon Vaughn,,,,,,,,,0,14,14,14,1
Jonathan M Gary,,,,,,,,,,0,14,14,1
Dustin Morris,,,,,,,,,,,0,14,1
Latrice Y Bryant,,,,,,,,,,,,0,1
Total,37,15,7,30,23,23,17,16,16,15,14,14,1
