col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Senator In The General Assembly 2nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,All
,Christine M Tartaglione,Mona Getzes Cohen,Catherine Bartch,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,All
Christine M Tartaglione,133,735,698,702,641,554,503,450,426,349,All
Mona Getzes Cohen,,35,439,462,532,415,341,294,289,224,All
Catherine Bartch,,,43,443,405,465,389,348,383,284,All
James Harrity,,,,13,468,438,434,391,313,305,All
Meagan Ingerson,,,,,21,430,342,297,295,220,All
Erica Vanstone,,,,,,0,404,370,353,294,All
Richard Lombardo,,,,,,,3,369,293,286,All
Frank T Brzozowski,,,,,,,,2,245,252,All
Marnie Aument Loughrey,,,,,,,,,1,237,All
Billy Cortes,,,,,,,,,,0,All
Total,"1,354",819,795,756,716,599,536,479,456,374,All
,Senator In The General Assembly 2nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,1
,Christine M Tartaglione,Mona Getzes Cohen,Catherine Bartch,James Harrity,Erica Vanstone,Marnie Aument Loughrey,Meagan Ingerson,Richard Lombardo,Billy Cortes,Frank T Brzozowski,1
Christine M Tartaglione,7,26,25,24,22,22,21,18,14,14,1
Mona Getzes Cohen,,1,17,17,19,17,17,13,11,11,1
Catherine Bartch,,,1,14,18,17,16,12,7,9,1
James Harrity,,,,1,18,17,15,15,13,13,1
Erica Vanstone,,,,,0,19,18,14,11,12,1
Marnie Aument Loughrey,,,,,,0,17,13,10,11,1
Meagan Ingerson,,,,,,,1,11,7,10,1
Richard Lombardo,,,,,,,,0,9,12,1
Billy Cortes,,,,,,,,,0,6,1
Frank T Brzozowski,,,,,,,,,,0,1
Total,49,28,27,25,23,23,23,18,14,14,1
,Senator In The General Assembly 2nd District - Democrat,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,2
,Christine M Tartaglione,James Harrity,Meagan Ingerson,Mona Getzes Cohen,Catherine Bartch,Richard Lombardo,Frank T Brzozowski,Erica Vanstone,Marnie Aument Loughrey,Billy Cortes,2
Christine M Tartaglione,11,30,27,27,25,22,22,18,14,10,2
James Harrity,,1,22,22,19,18,18,16,9,6,2
