col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,All
Dwight Evans,71,0,185,157,84,54,3,All
Kevin Johnson,,14,42,22,17,21,1,All
Lewis Nash Sr,,,28,0,0,0,0,All
Malcolm Kenyatta,,,,15,0,0,0,All
Lewis Thomas Iii,,,,,7,0,0,All
Alex Deering,,,,,,10,0,All
Gilberto Gonzalez,,,,,,,0,All
Total,554,117,255,194,108,85,4,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,6
,Dwight Evans,Kevin Johnson,Alex Deering,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Gilberto Gonzalez,6
Dwight Evans,5,0,15,16,9,2,0,6
Kevin Johnson,,1,5,1,0,0,0,6
Alex Deering,,,3,0,0,0,0,6
Lewis Nash Sr,,,,1,0,0,0,6
Malcolm Kenyatta,,,,,0,0,0,6
Lewis Thomas Iii,,,,,,1,0,6
Gilberto Gonzalez,,,,,,,0,6
Total,47,7,23,18,9,3,0,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,7
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,7
Dwight Evans,10,0,21,12,8,4,0,7
Kevin Johnson,,0,1,1,2,1,0,7
Lewis Nash Sr,,,0,0,0,0,0,7
Malcolm Kenyatta,,,,4,0,0,0,7
Lewis Thomas Iii,,,,,2,0,0,7
Alex Deering,,,,,,0,0,7
Gilberto Gonzalez,,,,,,,0,7
Total,55,5,22,17,12,5,0,7
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,8
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,8
Dwight Evans,7,0,15,12,7,5,0,8
Kevin Johnson,,2,5,1,2,0,0,8
Lewis Nash Sr,,,4,0,0,0,0,8
Malcolm Kenyatta,,,,1,0,0,0,8
Lewis Thomas Iii,,,,,1,0,0,8
Alex Deering,,,,,,1,0,8
Gilberto Gonzalez,,,,,,,0,8
Total,46,10,24,14,10,6,0,8
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,9
,Dwight Evans,Kevin Johnson,Malcolm Kenyatta,Lewis Nash Sr,Alex Deering,Lewis Thomas Iii,Gilberto Gonzalez,9
Dwight Evans,1,0,25,14,10,5,0,9
Kevin Johnson,,0,1,4,1,1,0,9
Malcolm Kenyatta,,,1,0,0,0,0,9
Lewis Nash Sr,,,,6,0,0,0,9
Alex Deering,,,,,1,0,0,9
Lewis Thomas Iii,,,,,,1,0,9
Gilberto Gonzalez,,,,,,,0,9
Total,55,7,27,24,12,7,0,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,10
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,10
Dwight Evans,5,0,8,5,4,1,0,10
Kevin Johnson,,0,2,1,3,0,0,10
Lewis Nash Sr,,,1,0,0,0,0,10
Malcolm Kenyatta,,,,3,0,0,0,10
Lewis Thomas Iii,,,,,1,0,0,10
Alex Deering,,,,,,0,0,10
Gilberto Gonzalez,,,,,,,0,10
Total,23,6,11,9,8,1,0,10
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,11
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Alex Deering,Lewis Thomas Iii,Gilberto Gonzalez,11
Dwight Evans,2,0,10,7,3,3,0,11
Kevin Johnson,,1,2,1,2,1,0,11
Lewis Nash Sr,,,2,0,0,0,0,11
Malcolm Kenyatta,,,,0,0,0,0,11
Alex Deering,,,,,1,0,0,11
Lewis Thomas Iii,,,,,,0,0,11
Gilberto Gonzalez,,,,,,,0,11
Total,25,7,14,8,6,4,0,11
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,12
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,12
Dwight Evans,2,0,13,12,8,3,1,12
Kevin Johnson,,0,5,1,0,0,1,12
Lewis Nash Sr,,,2,0,0,0,0,12
Malcolm Kenyatta,,,,0,0,0,0,12
Lewis Thomas Iii,,,,,0,0,0,12
Alex Deering,,,,,,0,0,12
Gilberto Gonzalez,,,,,,,0,12
Total,39,7,20,13,8,3,2,12
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,13
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Alex Deering,Lewis Thomas Iii,Gilberto Gonzalez,13
Dwight Evans,5,0,17,16,3,6,0,13
Kevin Johnson,,0,1,2,1,0,0,13
Lewis Nash Sr,,,2,0,0,0,0,13
Malcolm Kenyatta,,,,2,0,0,0,13
Alex Deering,,,,,2,0,0,13
Lewis Thomas Iii,,,,,,0,0,13
Gilberto Gonzalez,,,,,,,0,13
Total,47,4,20,20,6,6,0,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,14
,Dwight Evans,Kevin Johnson,Lewis Thomas Iii,Lewis Nash Sr,Malcolm Kenyatta,Alex Deering,Gilberto Gonzalez,14
Dwight Evans,2,0,8,4,4,0,1,14
Kevin Johnson,,2,0,2,0,4,0,14
Lewis Thomas Iii,,,0,0,0,0,0,14
Lewis Nash Sr,,,,0,0,0,0,14
Malcolm Kenyatta,,,,,1,0,0,14
Alex Deering,,,,,,0,0,14
Gilberto Gonzalez,,,,,,,0,14
Total,19,8,8,6,5,4,1,14
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,15
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Gilberto Gonzalez,Alex Deering,15
Dwight Evans,3,0,12,8,5,1,0,15
Kevin Johnson,,0,4,2,1,0,0,15
Lewis Nash Sr,,,1,0,0,0,0,15
Malcolm Kenyatta,,,,2,0,0,0,15
Lewis Thomas Iii,,,,,1,0,0,15
Gilberto Gonzalez,,,,,,0,0,15
Alex Deering,,,,,,,0,15
Total,29,7,17,12,7,1,0,15
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,16
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Alex Deering,Lewis Thomas Iii,Gilberto Gonzalez,16
Dwight Evans,5,0,13,3,1,0,0,16
Kevin Johnson,,0,3,3,2,2,0,16
Lewis Nash Sr,,,4,0,0,0,0,16
Malcolm Kenyatta,,,,0,0,0,0,16
Alex Deering,,,,,1,0,0,16
Lewis Thomas Iii,,,,,,0,0,16
Gilberto Gonzalez,,,,,,,0,16
Total,22,10,20,6,4,2,0,16
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,17
,Dwight Evans,Kevin Johnson,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,17
Dwight Evans,13,0,28,13,13,6,0,17
Kevin Johnson,,4,10,4,2,1,0,17
Lewis Nash Sr,,,3,0,0,0,0,17
Malcolm Kenyatta,,,,0,0,0,0,17
Lewis Thomas Iii,,,,,0,0,0,17
Alex Deering,,,,,,1,0,17
Gilberto Gonzalez,,,,,,,0,17
Total,73,21,41,17,15,8,0,17
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,18
,Dwight Evans,Kevin Johnson,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,18
Dwight Evans,11,0,31,14,15,3,0,18
Kevin Johnson,,4,5,2,3,4,0,18
Malcolm Kenyatta,,,1,0,0,0,0,18
Lewis Nash Sr,,,,2,0,0,0,18
Lewis Thomas Iii,,,,,0,0,0,18
Alex Deering,,,,,,0,0,18
Gilberto Gonzalez,,,,,,,0,18
Total,74,18,37,18,18,7,0,18
