col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Lieutenant Governor - Democrat,,,,,All
,Brendan F Boyle,Michele Lawrence,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,All
Brendan F Boyle,"1,556",0,"12,440","3,361","2,042","3,676",225,All
Michele Lawrence,,"1,045","3,621","2,866","3,444","1,678",174,All
Mike Stack,,,"1,457",0,0,0,0,All
Nina Ahmad,,,,477,0,0,0,All
Kathi Cozzone,,,,,572,0,0,All
John Fetterman,,,,,,491,0,All
Ray Sosa,,,,,,,110,All
Total,"23,300","12,828","17,518","6,704","6,058","5,845",509,All
