col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator - Democrat,Member Of The - Democratic State Committee 5th Senatorial District,,,,,All
,Bob Casey Jr,Mary Ann Quartullo,John Dellricci,Kathy Enggasser,Patrick Parkinson,James G Donnelly Sr,All
Bob Casey Jr,781,64,61,61,57,51,All
Mary Ann Quartullo,,1,56,55,54,46,All
John Dellricci,,,2,51,50,44,All
Kathy Enggasser,,,,0,49,44,All
Patrick Parkinson,,,,,0,41,All
James G Donnelly Sr,,,,,,3,All
Total,867,69,67,64,59,55,All
,United States Senator - Democrat,Member Of The - Democratic State Committee 5th Senatorial District,,,,,1
,Bob Casey Jr,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,1
Bob Casey Jr,60,0,0,0,0,0,1
James G Donnelly Sr,,0,0,0,0,0,1
John Dellricci,,,0,0,0,0,1
Kathy Enggasser,,,,0,0,0,1
Mary Ann Quartullo,,,,,0,0,1
Patrick Parkinson,,,,,,0,1
Total,60,0,0,0,0,0,1
,United States Senator - Democrat,Member Of The - Democratic State Committee 5th Senatorial District,,,,,2
,Bob Casey Jr,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,2
Bob Casey Jr,89,0,0,0,0,0,2
James G Donnelly Sr,,0,0,0,0,0,2
John Dellricci,,,0,0,0,0,2
Kathy Enggasser,,,,0,0,0,2
Mary Ann Quartullo,,,,,0,0,2
Patrick Parkinson,,,,,,0,2
Total,89,0,0,0,0,0,2
,United States Senator - Democrat,Member Of The - Democratic State Committee 5th Senatorial District,,,,,3
,Bob Casey Jr,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,3
Bob Casey Jr,36,0,0,0,0,0,3
James G Donnelly Sr,,0,0,0,0,0,3
John Dellricci,,,0,0,0,0,3
Kathy Enggasser,,,,0,0,0,3
Mary Ann Quartullo,,,,,0,0,3
