col_1,col_2,col_3,col_4,division
,Governor - Republican,,,1
,Paul Mango,Scott R Wagner,Laura Ellsworth,1
Paul Mango,10,0,0,1
Scott R Wagner,,5,0,1
Laura Ellsworth,,,3,1
Total,10,5,3,1
,Governor - Republican,,,2
,Scott R Wagner,Paul Mango,Laura Ellsworth,2
Scott R Wagner,6,0,0,2
Paul Mango,,3,0,2
Laura Ellsworth,,,0,2
Total,6,3,0,2
,Governor - Republican,,,3
,Paul Mango,Scott R Wagner,Laura Ellsworth,3
Paul Mango,9,0,0,3
Scott R Wagner,,8,0,3
Laura Ellsworth,,,2,3
Total,9,8,2,3
,Governor - Republican,,,4
,Paul Mango,Laura Ellsworth,Scott R Wagner,4
Paul Mango,11,0,0,4
Laura Ellsworth,,5,0,4
Scott R Wagner,,,5,4
Total,11,5,5,4
,Governor - Republican,,,5
,Paul Mango,Scott R Wagner,Laura Ellsworth,5
Paul Mango,14,0,0,5
Scott R Wagner,,11,0,5
Laura Ellsworth,,,8,5
Total,14,11,8,5
,Governor - Republican,,,6
,Paul Mango,Scott R Wagner,Laura Ellsworth,6
Paul Mango,9,0,0,6
Scott R Wagner,,6,0,6
Laura Ellsworth,,,4,6
Total,9,6,4,6
,Governor - Republican,,,7
,Paul Mango,Scott R Wagner,Laura Ellsworth,7
Paul Mango,14,0,0,7
Scott R Wagner,,7,0,7
Laura Ellsworth,,,4,7
Total,14,7,4,7
,Governor - Republican,,,8
,Paul Mango,Scott R Wagner,Laura Ellsworth,8
Paul Mango,11,0,0,8
Scott R Wagner,,6,0,8
Laura Ellsworth,,,5,8
Total,11,6,5,8
,Governor - Republican,,,9
,Scott R Wagner,Paul Mango,Laura Ellsworth,9
Scott R Wagner,6,0,0,9
Paul Mango,,4,0,9
Laura Ellsworth,,,0,9
Total,6,4,0,9
,Governor - Republican,,,10
,Scott R Wagner,Paul Mango,Laura Ellsworth,10
Scott R Wagner,15,0,0,10
Paul Mango,,7,0,10
Laura Ellsworth,,,3,10
Total,15,7,3,10
,Governor - Republican,,,11
,Paul Mango,Scott R Wagner,Laura Ellsworth,11
Paul Mango,8,0,0,11
Scott R Wagner,,7,0,11
Laura Ellsworth,,,0,11
Total,8,7,0,11
,Governor - Republican,,,12
,Paul Mango,Scott R Wagner,Laura Ellsworth,12
Paul Mango,7,0,0,12
Scott R Wagner,,5,0,12
Laura Ellsworth,,,3,12
Total,7,5,3,12
,Governor - Republican,,,13
,Scott R Wagner,Laura Ellsworth,Paul Mango,13
Scott R Wagner,1,0,0,13
Laura Ellsworth,,0,0,13
Paul Mango,,,0,13
Total,1,0,0,13
,Governor - Republican,,,14
,Scott R Wagner,Laura Ellsworth,Paul Mango,14
Scott R Wagner,1,0,0,14
Laura Ellsworth,,0,0,14
Paul Mango,,,0,14
Total,1,0,0,14
,Governor - Republican,,,16
,Paul Mango,Scott R Wagner,Laura Ellsworth,16
Paul Mango,1,0,0,16
Scott R Wagner,,1,0,16
Laura Ellsworth,,,0,16
Total,1,1,0,16
,Governor - Republican,,,17
,Laura Ellsworth,Scott R Wagner,Paul Mango,17
Laura Ellsworth,1,0,0,17
Scott R Wagner,,1,0,17
Paul Mango,,,0,17
Total,1,1,0,17
,Governor - Republican,,,18
,Scott R Wagner,Paul Mango,Laura Ellsworth,18
Scott R Wagner,2,0,0,18
Paul Mango,,1,0,18
Laura Ellsworth,,,0,18
Total,2,1,0,18
,Governor - Republican,,,19
,Paul Mango,Scott R Wagner,Laura Ellsworth,19
Paul Mango,4,0,0,19
Scott R Wagner,,2,0,19
Laura Ellsworth,,,0,19
Total,4,2,0,19
,Governor - Republican,,,21
,Laura Ellsworth,Paul Mango,Scott R Wagner,21
Laura Ellsworth,4,0,0,21
Paul Mango,,2,0,21
Scott R Wagner,,,2,21
Total,4,2,2,21
,Governor - Republican,,,22
,Laura Ellsworth,Paul Mango,Scott R Wagner,22
Laura Ellsworth,6,0,0,22
Paul Mango,,4,0,22
Scott R Wagner,,,4,22
Total,6,4,4,22
,Governor - Republican,,,23
,Paul Mango,Scott R Wagner,Laura Ellsworth,23
Paul Mango,7,0,0,23
Scott R Wagner,,4,0,23
Laura Ellsworth,,,3,23
Total,7,4,3,23
,Governor - Republican,,,24
,Scott R Wagner,Paul Mango,Laura Ellsworth,24
Scott R Wagner,10,0,0,24
Paul Mango,,9,0,24
Laura Ellsworth,,,3,24
Total,10,9,3,24
,Governor - Republican,,,All
,Paul Mango,Scott R Wagner,Laura Ellsworth,All
Paul Mango,135,0,0,All
Scott R Wagner,,115,0,All
Laura Ellsworth,,,54,All
Total,135,115,54,All
