col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,All
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,All
Frederick Ramirez,34,0,0,74,102,21,19,1,All
Danilo Burgos,,70,0,50,33,22,11,0,All
Emilio Vazquez,,,22,52,27,24,14,1,All
Mike Stack,,,,22,0,0,0,0,All
Kathi Cozzone,,,,,22,0,0,0,All
Nina Ahmad,,,,,,10,0,0,All
John Fetterman,,,,,,,14,0,All
Ray Sosa,,,,,,,,3,All
Total,251,186,140,198,184,77,58,5,All
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,1
,Frederick Ramirez,Emilio Vazquez,Danilo Burgos,Nina Ahmad,Mike Stack,Kathi Cozzone,John Fetterman,Ray Sosa,1
Frederick Ramirez,2,0,0,4,1,5,0,0,1
Emilio Vazquez,,1,0,2,5,1,2,0,1
Danilo Burgos,,,2,3,2,1,0,0,1
Nina Ahmad,,,,2,0,0,0,0,1
Mike Stack,,,,,0,0,0,0,1
Kathi Cozzone,,,,,,0,0,0,1
John Fetterman,,,,,,,0,0,1
Ray Sosa,,,,,,,,0,1
Total,12,11,8,11,8,7,2,0,1
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,2
,Danilo Burgos,Frederick Ramirez,Emilio Vazquez,Mike Stack,Kathi Cozzone,Nina Ahmad,Ray Sosa,John Fetterman,2
Danilo Burgos,10,0,0,11,3,3,0,0,2
Frederick Ramirez,,4,0,3,16,1,1,0,2
Emilio Vazquez,,,1,6,2,3,0,0,2
Mike Stack,,,,4,0,0,0,0,2
Kathi Cozzone,,,,,0,0,0,0,2
Nina Ahmad,,,,,,0,0,0,2
Ray Sosa,,,,,,,0,0,2
John Fetterman,,,,,,,,0,2
Total,27,25,12,24,21,7,1,0,2
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,3
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,Kathi Cozzone,Mike Stack,John Fetterman,Nina Ahmad,Ray Sosa,3
Frederick Ramirez,3,0,0,16,18,4,0,0,3
Danilo Burgos,,13,0,5,2,1,2,0,3
Emilio Vazquez,,,0,1,2,1,2,0,3
Kathi Cozzone,,,,2,0,0,0,0,3
Mike Stack,,,,,1,0,0,0,3
John Fetterman,,,,,,1,0,0,3
Nina Ahmad,,,,,,,1,0,3
Ray Sosa,,,,,,,,0,3
Total,41,23,6,24,23,7,5,0,3
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,7
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,Kathi Cozzone,Mike Stack,Nina Ahmad,John Fetterman,Ray Sosa,7
Frederick Ramirez,6,0,0,17,10,2,6,0,7
Danilo Burgos,,7,0,5,2,4,2,0,7
Emilio Vazquez,,,3,3,5,5,2,0,7
Kathi Cozzone,,,,0,0,0,0,0,7
Mike Stack,,,,,3,0,0,0,7
Nina Ahmad,,,,,,2,0,0,7
John Fetterman,,,,,,,0,0,7
Ray Sosa,,,,,,,,1,7
Total,41,20,18,25,20,13,10,1,7
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,8
,Emilio Vazquez,Danilo Burgos,Frederick Ramirez,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,8
Emilio Vazquez,4,0,0,12,4,5,2,0,8
Danilo Burgos,,8,0,9,4,2,1,0,8
Frederick Ramirez,,,3,5,6,3,6,0,8
Mike Stack,,,,1,0,0,0,0,8
Kathi Cozzone,,,,,5,0,0,0,8
John Fetterman,,,,,,4,0,0,8
Nina Ahmad,,,,,,,0,0,8
Ray Sosa,,,,,,,,0,8
Total,27,24,23,27,19,14,9,0,8
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,11
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,11
Mike Stack,5,0,0,0,0,10,9,8,11
Kathi Cozzone,,1,0,0,0,13,3,4,11
Nina Ahmad,,,1,0,0,3,2,2,11
John Fetterman,,,,3,0,2,2,0,11
Ray Sosa,,,,,1,0,0,0,11
Frederick Ramirez,,,,,,3,0,0,11
Danilo Burgos,,,,,,,14,0,11
Emilio Vazquez,,,,,,,,0,11
Total,32,21,8,7,1,31,30,14,11
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 197th District - Democrat,,,13
,Kathi Cozzone,Mike Stack,Nina Ahmad,John Fetterman,Ray Sosa,Frederick Ramirez,Emilio Vazquez,Danilo Burgos,13
Kathi Cozzone,6,0,0,0,0,13,6,3,13
Mike Stack,,3,0,0,0,6,6,2,13
Nina Ahmad,,,2,0,0,1,3,1,13
John Fetterman,,,,4,0,1,0,1,13
Ray Sosa,,,,,1,0,1,0,13
Frederick Ramirez,,,,,,4,0,0,13
Emilio Vazquez,,,,,,,4,0,13
Danilo Burgos,,,,,,,,4,13
Total,28,17,7,6,2,25,20,11,13
,Representative In The General Assembly 197th District - Democrat,,,Lieutenant Governor - Democrat,,,,,19
,Frederick Ramirez,Danilo Burgos,Emilio Vazquez,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,19
Frederick Ramirez,5,0,0,12,7,2,0,0,19
Danilo Burgos,,2,0,3,1,0,2,0,19
Emilio Vazquez,,,1,0,0,3,0,0,19
Mike Stack,,,,0,0,0,0,0,19
Kathi Cozzone,,,,,1,0,0,0,19
John Fetterman,,,,,,0,0,0,19
