col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Judi Golding Baker,Rhea Powell,Marylouise Isaacson,Amanda Mcillmurray,Andi Perez,Mariel J K Martin,Micah Mahjoubian,Noam Kugelmass,Tom Young,Joe Celentano,Darrell L Clarke,Jon Geeting,Matthew D Myers,Nina Ahmad,John Fetterman,Kathi Cozzone,Mike Stack,Ray Sosa,1
Judi Golding Baker,1,60,58,54,44,37,36,28,26,21,27,16,15,59,22,10,10,0,1
Rhea Powell,,0,60,57,47,44,40,31,32,32,25,17,16,44,15,14,10,0,1
Marylouise Isaacson,,,0,54,43,35,33,24,24,19,21,10,11,37,15,9,7,0,1
Amanda Mcillmurray,,,,0,44,38,30,24,24,22,17,11,12,36,14,9,8,0,1
Andi Perez,,,,,0,32,29,20,21,16,18,10,12,32,12,7,6,0,1
Mariel J K Martin,,,,,,0,25,17,16,22,14,9,10,23,10,8,6,0,1
Micah Mahjoubian,,,,,,,0,22,22,22,15,9,13,22,11,7,6,0,1
Noam Kugelmass,,,,,,,,0,18,16,11,8,10,15,10,7,6,0,1
Tom Young,,,,,,,,,0,18,14,10,9,15,9,5,8,0,1
Joe Celentano,,,,,,,,,,0,7,10,8,14,8,6,7,0,1
Darrell L Clarke,,,,,,,,,,,0,5,7,16,10,2,2,0,1
Jon Geeting,,,,,,,,,,,,0,6,4,9,3,6,0,1
Matthew D Myers,,,,,,,,,,,,,0,8,7,4,0,0,1
Nina Ahmad,,,,,,,,,,,,,,16,0,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,12,0,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,2,0,0,1
Mike Stack,,,,,,,,,,,,,,,,,0,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,0,1
Total,104,83,69,68,58,47,46,38,37,35,30,23,19,83,45,20,15,0,1
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Judi Golding Baker,Rhea Powell,Marylouise Isaacson,Amanda Mcillmurray,Noam Kugelmass,Andi Perez,Micah Mahjoubian,Mariel J K Martin,Darrell L Clarke,Tom Young,Joe Celentano,Matthew D Myers,Jon Geeting,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,2
Judi Golding Baker,1,51,43,38,30,31,27,31,21,17,11,20,12,45,24,14,4,3,2
Rhea Powell,,0,59,49,41,42,40,38,25,29,27,24,18,32,21,14,7,1,2
Marylouise Isaacson,,,0,50,39,40,39,40,24,27,22,25,17,26,23,9,8,2,2
Amanda Mcillmurray,,,,0,27,36,30,33,20,22,21,18,12,26,13,8,7,2,2
Noam Kugelmass,,,,,0,25,31,25,16,26,14,20,11,18,23,7,6,2,2
Andi Perez,,,,,,0,28,25,17,21,17,12,14,20,12,9,6,1,2
Micah Mahjoubian,,,,,,,0,23,18,18,16,15,13,20,11,7,7,2,2
Mariel J K Martin,,,,,,,,0,12,17,15,17,11,17,15,7,3,2,2
Darrell L Clarke,,,,,,,,,0,7,4,12,9,18,9,6,2,0,2
Tom Young,,,,,,,,,,0,18,9,12,9,16,3,6,1,2
Joe Celentano,,,,,,,,,,,0,7,10,10,8,7,4,1,2
Matthew D Myers,,,,,,,,,,,,0,8,9,11,3,3,2,2
Jon Geeting,,,,,,,,,,,,,0,10,8,3,2,1,2
Nina Ahmad,,,,,,,,,,,,,,13,0,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,16,0,0,0,2
Mike Stack,,,,,,,,,,,,,,,,6,0,0,2
Kathi Cozzone,,,,,,,,,,,,,,,,,3,0,2
Ray Sosa,,,,,,,,,,,,,,,,,,0,2
Total,91,76,69,57,56,48,47,45,36,36,30,29,25,76,54,29,12,3,2
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Rhea Powell,Judi Golding Baker,Marylouise Isaacson,Amanda Mcillmurray,Andi Perez,Micah Mahjoubian,Noam Kugelmass,Mariel J K Martin,Darrell L Clarke,Tom Young,Joe Celentano,Jon Geeting,Matthew D Myers,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,3
Rhea Powell,0,57,70,68,58,52,46,49,40,39,37,32,15,41,19,26,13,0,3
Judi Golding Baker,,0,55,49,40,38,31,39,32,26,22,22,15,43,16,19,7,1,3
Marylouise Isaacson,,,0,64,55,46,38,48,34,33,35,26,10,38,14,21,10,1,3
Amanda Mcillmurray,,,,0,47,39,36,50,30,35,31,25,11,33,18,17,10,1,3
Andi Perez,,,,,0,38,37,34,24,29,27,29,11,30,14,16,9,1,3
Micah Mahjoubian,,,,,,0,33,29,27,29,31,24,12,26,12,21,6,0,3
Noam Kugelmass,,,,,,,0,28,24,28,31,17,11,22,12,18,8,1,3
Mariel J K Martin,,,,,,,,0,20,22,22,16,4,28,11,12,7,0,3
Darrell L Clarke,,,,,,,,,0,13,16,13,14,20,14,15,4,0,3
Tom Young,,,,,,,,,,0,27,23,11,21,6,18,5,1,3
Joe Celentano,,,,,,,,,,,0,20,6,17,9,16,6,1,3
Jon Geeting,,,,,,,,,,,,0,7,18,11,12,3,1,3
Matthew D Myers,,,,,,,,,,,,,0,9,2,9,0,0,3
Nina Ahmad,,,,,,,,,,,,,,14,0,0,0,0,3
John Fetterman,,,,,,,,,,,,,,,14,0,0,0,3
Mike Stack,,,,,,,,,,,,,,,,6,0,0,3
Kathi Cozzone,,,,,,,,,,,,,,,,,1,0,3
Ray Sosa,,,,,,,,,,,,,,,,,,0,3
Total,99,86,84,79,70,65,61,58,53,51,49,45,20,74,53,45,16,1,3
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,4
,Rhea Powell,Judi Golding Baker,Amanda Mcillmurray,Marylouise Isaacson,Micah Mahjoubian,Noam Kugelmass,Andi Perez,Mariel J K Martin,Tom Young,Darrell L Clarke,Joe Celentano,Matthew D Myers,Jon Geeting,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,4
Rhea Powell,0,48,53,54,51,45,50,40,35,31,32,20,18,36,22,12,7,0,4
Judi Golding Baker,,1,40,37,35,32,30,30,19,21,17,14,9,34,16,13,6,0,4
Amanda Mcillmurray,,,0,45,39,34,36,39,26,20,22,14,10,32,15,6,6,0,4
