col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,All
,Art Haywood,John Fetterman,Mike Stack,Kathi Cozzone,Nina Ahmad,Ray Sosa,All
Art Haywood,66,317,187,130,118,8,All
John Fetterman,,26,0,0,0,0,All
Mike Stack,,,19,0,0,0,All
Kathi Cozzone,,,,16,0,0,All
Nina Ahmad,,,,,11,0,All
Ray Sosa,,,,,,0,All
Total,826,343,206,146,129,8,All
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,1
,Art Haywood,John Fetterman,Kathi Cozzone,Nina Ahmad,Mike Stack,Ray Sosa,1
Art Haywood,10,43,16,14,9,0,1
John Fetterman,,1,0,0,0,0,1
Kathi Cozzone,,,2,0,0,0,1
Nina Ahmad,,,,1,0,0,1
Mike Stack,,,,,1,0,1
Ray Sosa,,,,,,0,1
Total,92,44,18,15,10,0,1
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,2
,Art Haywood,John Fetterman,Kathi Cozzone,Mike Stack,Nina Ahmad,Ray Sosa,2
Art Haywood,11,30,12,12,6,0,2
John Fetterman,,5,0,0,0,0,2
Kathi Cozzone,,,3,0,0,0,2
Mike Stack,,,,0,0,0,2
Nina Ahmad,,,,,0,0,2
Ray Sosa,,,,,,0,2
Total,71,35,15,12,6,0,2
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,3
,Art Haywood,John Fetterman,Kathi Cozzone,Mike Stack,Nina Ahmad,Ray Sosa,3
Art Haywood,1,30,7,4,2,0,3
John Fetterman,,4,0,0,0,0,3
Kathi Cozzone,,,0,0,0,0,3
Mike Stack,,,,3,0,0,3
Nina Ahmad,,,,,0,0,3
Ray Sosa,,,,,,0,3
Total,44,34,7,7,2,0,3
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,4
,Art Haywood,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,4
Art Haywood,5,13,12,7,3,1,4
Mike Stack,,3,0,0,0,0,4
Kathi Cozzone,,,2,0,0,0,4
John Fetterman,,,,2,0,0,4
Nina Ahmad,,,,,0,0,4
Ray Sosa,,,,,,0,4
Total,41,16,14,9,3,1,4
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,5
,Art Haywood,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,5
Art Haywood,8,62,21,17,14,1,5
John Fetterman,,4,0,0,0,0,5
Mike Stack,,,2,0,0,0,5
Nina Ahmad,,,,2,0,0,5
Kathi Cozzone,,,,,1,0,5
Ray Sosa,,,,,,0,5
Total,123,66,23,19,15,1,5
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,6
,Art Haywood,Kathi Cozzone,Mike Stack,John Fetterman,Nina Ahmad,Ray Sosa,6
Art Haywood,5,15,16,15,8,3,6
Kathi Cozzone,,2,0,0,0,0,6
Mike Stack,,,1,0,0,0,6
John Fetterman,,,,1,0,0,6
Nina Ahmad,,,,,1,0,6
Ray Sosa,,,,,,0,6
Total,62,17,17,16,9,3,6
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,7
,Art Haywood,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,7
Art Haywood,4,38,25,21,14,1,7
Mike Stack,,3,0,0,0,0,7
Nina Ahmad,,,1,0,0,0,7
John Fetterman,,,,0,0,0,7
Kathi Cozzone,,,,,0,0,7
Ray Sosa,,,,,,0,7
Total,103,41,26,21,14,1,7
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,9
,Art Haywood,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,9
Art Haywood,5,34,22,17,8,0,9
John Fetterman,,6,0,0,0,0,9
Mike Stack,,,3,0,0,0,9
Nina Ahmad,,,,2,0,0,9
Kathi Cozzone,,,,,1,0,9
Ray Sosa,,,,,,0,9
Total,86,40,25,19,9,0,9
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,10
,Art Haywood,John Fetterman,Mike Stack,Nina Ahmad,Kathi Cozzone,Ray Sosa,10
Art Haywood,9,36,10,9,8,1,10
John Fetterman,,0,0,0,0,0,10
Mike Stack,,,0,0,0,0,10
Nina Ahmad,,,,1,0,0,10
Kathi Cozzone,,,,,1,0,10
Ray Sosa,,,,,,0,10
Total,73,36,10,10,9,1,10
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,12
,Art Haywood,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,12
Art Haywood,4,33,15,15,11,1,12
Mike Stack,,2,0,0,0,0,12
Kathi Cozzone,,,4,0,0,0,12
John Fetterman,,,,2,0,0,12
Nina Ahmad,,,,,2,0,12
Ray Sosa,,,,,,0,12
Total,79,35,19,17,13,1,12
,Senator In The General Assembly 4th District - Democrat,Lieutenant Governor - Democrat,,,,,13
,Art Haywood,John Fetterman,Mike Stack,Kathi Cozzone,Nina Ahmad,Ray Sosa,13
Art Haywood,4,24,9,9,6,0,13
John Fetterman,,1,0,0,0,0,13
Mike Stack,,,1,0,0,0,13
Kathi Cozzone,,,,0,0,0,13
Nina Ahmad,,,,,1,0,13
Ray Sosa,,,,,,0,13
Total,52,25,10,9,7,0,13
