col_1,col_2,division
,Representative In Congress 3rd District - Republican,All
,Bryan E Leib,All
Bryan E Leib,7,All
Total,7,All
,Representative In Congress 3rd District - Republican,3
,Bryan E Leib,3
Bryan E Leib,1,3
Total,1,3
,Representative In Congress 3rd District - Republican,6
,Bryan E Leib,6
Bryan E Leib,1,6
Total,1,6
,Representative In Congress 3rd District - Republican,9
,Bryan E Leib,9
Bryan E Leib,2,9
Total,2,9
,Representative In Congress 3rd District - Republican,11
,Bryan E Leib,11
Bryan E Leib,1,11
Total,1,11
,Representative In Congress 3rd District - Republican,18
,Bryan E Leib,18
Bryan E Leib,1,18
Total,1,18
,Representative In Congress 3rd District - Republican,20
,Bryan E Leib,20
Bryan E Leib,1,20
Total,1,20
