col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,All
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Marylouise Isaacson,Judi Golding Baker,Joe Celentano,Micah Mahjoubian,Mariel J K Martin,Tom Young,Noam Kugelmass,Darrell L Clarke,Jon Geeting,Matthew D Myers,All
Rhea Powell,231,"1,588","1,386","1,409","1,314","1,278","1,197","1,125","1,013","1,036",752,770,477,All
Amanda Mcillmurray,,48,"1,251","1,267","1,206",874,926,"1,035",757,782,614,546,434,All
Andi Perez,,,22,"1,051",978,808,883,920,729,732,602,533,430,All
Marylouise Isaacson,,,,15,"1,028",760,"1,005","1,024",724,744,627,462,461,All
Judi Golding Baker,,,,,14,653,701,807,530,600,545,429,403,All
Joe Celentano,,,,,,62,788,585,816,732,392,613,309,All
Micah Mahjoubian,,,,,,,32,793,734,775,528,386,352,All
Mariel J K Martin,,,,,,,,6,588,567,562,362,434,All
Tom Young,,,,,,,,,44,691,426,460,349,All
Noam Kugelmass,,,,,,,,,,23,351,426,271,All
Darrell L Clarke,,,,,,,,,,,45,249,374,All
Jon Geeting,,,,,,,,,,,,31,215,All
Matthew D Myers,,,,,,,,,,,,,15,All
Total,"2,696","1,996","1,793","1,761","1,584","1,570","1,509","1,419","1,308","1,262","1,052",976,712,All
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,1
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Micah Mahjoubian,Judi Golding Baker,Marylouise Isaacson,Joe Celentano,Mariel J K Martin,Tom Young,Noam Kugelmass,Darrell L Clarke,Jon Geeting,Matthew D Myers,1
Rhea Powell,8,88,80,63,65,63,56,45,40,43,38,23,16,1
Amanda Mcillmurray,,4,74,50,68,60,53,45,37,39,30,24,18,1
Andi Perez,,,1,44,57,47,42,35,31,33,26,21,16,1
Micah Mahjoubian,,,,2,36,49,46,37,36,39,28,14,12,1
Judi Golding Baker,,,,,2,42,33,32,23,26,23,21,15,1
Marylouise Isaacson,,,,,,1,41,41,31,32,26,19,9,1
Joe Celentano,,,,,,,1,31,38,37,20,22,16,1
Mariel J K Martin,,,,,,,,0,22,25,21,12,13,1
Tom Young,,,,,,,,,1,25,18,18,13,1
Noam Kugelmass,,,,,,,,,,0,13,12,9,1
Darrell L Clarke,,,,,,,,,,,4,10,11,1
Jon Geeting,,,,,,,,,,,,0,7,1
Matthew D Myers,,,,,,,,,,,,,2,1
Total,129,109,94,82,80,79,71,57,56,51,50,30,27,1
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,2
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Judi Golding Baker,Marylouise Isaacson,Micah Mahjoubian,Joe Celentano,Mariel J K Martin,Noam Kugelmass,Tom Young,Darrell L Clarke,Jon Geeting,Matthew D Myers,2
Rhea Powell,2,65,63,58,42,38,35,27,31,30,27,13,12,2
Amanda Mcillmurray,,1,53,53,31,26,15,23,16,15,20,12,7,2
Andi Perez,,,0,45,27,26,20,17,16,15,17,11,5,2
Judi Golding Baker,,,,0,25,20,13,15,13,8,14,8,6,2
Marylouise Isaacson,,,,,0,24,18,23,18,10,18,11,10,2
Micah Mahjoubian,,,,,,0,25,16,21,16,17,10,7,2
Joe Celentano,,,,,,,4,9,21,18,10,10,9,2
Mariel J K Martin,,,,,,,,0,14,11,14,9,8,2
Noam Kugelmass,,,,,,,,,0,19,8,7,7,2
Tom Young,,,,,,,,,,0,11,7,8,2
Darrell L Clarke,,,,,,,,,,,0,4,10,2
Jon Geeting,,,,,,,,,,,,2,2,2
Matthew D Myers,,,,,,,,,,,,,0,2
Total,98,71,66,60,47,40,39,33,33,31,29,20,15,2
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,3
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Marylouise Isaacson,Judi Golding Baker,Micah Mahjoubian,Joe Celentano,Mariel J K Martin,Tom Young,Noam Kugelmass,Darrell L Clarke,Jon Geeting,Matthew D Myers,3
