col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,Bob Casey Jr,Kathy Enggasser,Patrick Parkinson,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,All
Bob Casey Jr,233,730,743,722,712,694,All
Kathy Enggasser,,13,601,606,676,607,All
Patrick Parkinson,,,13,614,608,612,All
James G Donnelly Sr,,,,18,608,620,All
Mary Ann Quartullo,,,,,15,610,All
John Dellricci,,,,,,15,All
Total,"1,349",784,783,777,769,741,All
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,1
,Bob Casey Jr,James G Donnelly Sr,Patrick Parkinson,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,1
Bob Casey Jr,8,27,27,23,24,23,1
James G Donnelly Sr,,0,19,19,20,19,1
Patrick Parkinson,,,1,20,20,21,1
John Dellricci,,,,1,20,20,1
Kathy Enggasser,,,,,0,22,1
Mary Ann Quartullo,,,,,,0,1
Total,49,28,28,25,25,23,1
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,Bob Casey Jr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,James G Donnelly Sr,Patrick Parkinson,2
Bob Casey Jr,7,32,31,28,28,29,2
Mary Ann Quartullo,,0,31,27,27,28,2
Kathy Enggasser,,,0,25,25,26,2
John Dellricci,,,,2,29,27,2
James G Donnelly Sr,,,,,0,27,2
Patrick Parkinson,,,,,,0,2
Total,47,35,34,33,32,31,2
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,3
,Bob Casey Jr,John Dellricci,Patrick Parkinson,Mary Ann Quartullo,Kathy Enggasser,James G Donnelly Sr,3
Bob Casey Jr,6,25,25,23,21,20,3
John Dellricci,,1,19,19,19,18,3
Patrick Parkinson,,,1,19,19,17,3
Mary Ann Quartullo,,,,1,20,17,3
Kathy Enggasser,,,,,0,18,3
James G Donnelly Sr,,,,,,0,3
Total,43,26,26,24,21,20,3
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,4
,Bob Casey Jr,Patrick Parkinson,Mary Ann Quartullo,James G Donnelly Sr,Kathy Enggasser,John Dellricci,4
Bob Casey Jr,4,37,29,29,29,28,4
Patrick Parkinson,,1,26,25,26,25,4
Mary Ann Quartullo,,,2,25,28,25,4
James G Donnelly Sr,,,,1,25,24,4
Kathy Enggasser,,,,,0,25,4
John Dellricci,,,,,,0,4
Total,50,38,31,30,29,28,4
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,5
,Bob Casey Jr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,Kathy Enggasser,James G Donnelly Sr,5
Bob Casey Jr,1,22,24,20,21,20,5
Mary Ann Quartullo,,1,16,17,17,17,5
Patrick Parkinson,,,0,16,17,17,5
John Dellricci,,,,1,18,15,5
Kathy Enggasser,,,,,0,16,5
James G Donnelly Sr,,,,,,0,5
Total,36,25,24,22,22,21,5
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,6
,Bob Casey Jr,Kathy Enggasser,John Dellricci,Patrick Parkinson,Mary Ann Quartullo,James G Donnelly Sr,6
Bob Casey Jr,19,40,42,43,38,38,6
Kathy Enggasser,,1,33,33,38,34,6
John Dellricci,,,1,34,33,33,6
Patrick Parkinson,,,,0,32,32,6
Mary Ann Quartullo,,,,,0,32,6
James G Donnelly Sr,,,,,,1,6
Total,82,44,43,43,41,39,6
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,7
,Bob Casey Jr,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Patrick Parkinson,7
Bob Casey Jr,12,23,23,22,21,19,7
Mary Ann Quartullo,,1,19,21,21,19,7
James G Donnelly Sr,,,0,19,19,19,7
John Dellricci,,,,0,20,18,7
Kathy Enggasser,,,,,0,19,7
Patrick Parkinson,,,,,,1,7
Total,42,25,24,23,22,21,7
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,8
,Bob Casey Jr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,James G Donnelly Sr,John Dellricci,8
Bob Casey Jr,7,38,37,32,33,30,8
Kathy Enggasser,,1,38,30,31,29,8
Mary Ann Quartullo,,,1,30,31,29,8
Patrick Parkinson,,,,2,32,31,8
James G Donnelly Sr,,,,,0,31,8
John Dellricci,,,,,,2,8
Total,49,40,39,35,34,33,8
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,9
,Bob Casey Jr,James G Donnelly Sr,Kathy Enggasser,Patrick Parkinson,John Dellricci,Mary Ann Quartullo,9
Bob Casey Jr,5,21,19,20,18,18,9
James G Donnelly Sr,,1,18,18,19,19,9
Kathy Enggasser,,,1,18,18,18,9
Patrick Parkinson,,,,0,18,18,9
John Dellricci,,,,,0,18,9
Mary Ann Quartullo,,,,,,0,9
Total,32,24,21,21,20,19,9
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,10
,Bob Casey Jr,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,10
Bob Casey Jr,11,27,23,23,19,17,10
Kathy Enggasser,,0,16,18,17,15,10
James G Donnelly Sr,,,1,15,16,16,10
Mary Ann Quartullo,,,,1,15,15,10
John Dellricci,,,,,0,15,10
Patrick Parkinson,,,,,,0,10
Total,53,27,24,24,19,17,10
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,Bob Casey Jr,Patrick Parkinson,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,11
Bob Casey Jr,2,37,34,33,33,29,11
Patrick Parkinson,,1,29,27,28,28,11
James G Donnelly Sr,,,1,29,30,28,11
John Dellricci,,,,1,29,27,11
Kathy Enggasser,,,,,1,27,11
Mary Ann Quartullo,,,,,,0,11
Total,52,38,35,34,34,29,11
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,12
,Bob Casey Jr,John Dellricci,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,12
Bob Casey Jr,13,31,30,29,28,27,12
John Dellricci,,1,23,24,24,24,12
Kathy Enggasser,,,0,23,28,23,12
James G Donnelly Sr,,,,0,23,24,12
Mary Ann Quartullo,,,,,0,23,12
Patrick Parkinson,,,,,,0,12
Total,60,33,31,30,29,28,12
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,13
,Bob Casey Jr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,13
Bob Casey Jr,8,29,25,25,22,23,13
Kathy Enggasser,,2,24,25,22,21,13
John Dellricci,,,1,22,22,21,13
Mary Ann Quartullo,,,,1,20,20,13
James G Donnelly Sr,,,,,3,21,13
Patrick Parkinson,,,,,,0,13
Total,44,32,27,27,26,24,13
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,14
,Bob Casey Jr,Patrick Parkinson,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Kathy Enggasser,14
Bob Casey Jr,8,32,30,30,28,24,14
Patrick Parkinson,,0,27,28,25,25,14
James G Donnelly Sr,,,0,27,28,25,14
Mary Ann Quartullo,,,,0,26,26,14
John Dellricci,,,,,0,24,14
Kathy Enggasser,,,,,,1,14
Total,51,35,33,33,30,28,14
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,15
,Bob Casey Jr,Patrick Parkinson,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,15
Bob Casey Jr,7,25,21,21,18,18,15
Patrick Parkinson,,2,17,17,17,15,15
Kathy Enggasser,,,0,20,17,16,15
Mary Ann Quartullo,,,,0,17,17,15
James G Donnelly Sr,,,,,0,16,15
John Dellricci,,,,,,0,15
Total,44,29,24,24,20,19,15
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,16
,Bob Casey Jr,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,16
Bob Casey Jr,7,16,14,17,12,13,16
Kathy Enggasser,,2,11,15,11,8,16
James G Donnelly Sr,,,0,12,13,11,16
Mary Ann Quartullo,,,,0,12,8,16
John Dellricci,,,,,0,9,16
Patrick Parkinson,,,,,,0,16
Total,34,19,18,18,15,15,16
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,17
,Bob Casey Jr,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,17
Bob Casey Jr,10,40,34,34,28,28,17
James G Donnelly Sr,,2,27,27,29,27,17
Kathy Enggasser,,,1,32,27,27,17
Mary Ann Quartullo,,,,1,28,27,17
John Dellricci,,,,,1,26,17
Patrick Parkinson,,,,,,0,17
Total,70,46,39,39,32,32,17
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,18
,Bob Casey Jr,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,Kathy Enggasser,18
Bob Casey Jr,10,36,31,29,30,28,18
James G Donnelly Sr,,2,25,27,27,23,18
Mary Ann Quartullo,,,0,26,26,28,18
John Dellricci,,,,1,27,24,18
Patrick Parkinson,,,,,0,25,18
Kathy Enggasser,,,,,,0,18
Total,63,40,34,32,32,31,18
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,19
,Bob Casey Jr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,James G Donnelly Sr,19
Bob Casey Jr,6,21,18,16,19,17,19
Kathy Enggasser,,1,21,17,15,16,19
Mary Ann Quartullo,,,0,18,15,16,19
John Dellricci,,,,1,15,15,19
Patrick Parkinson,,,,,0,16,19
James G Donnelly Sr,,,,,,0,19
Total,36,26,23,21,20,18,19
,United States Senator - Democrat,Member Of The Democratic State Committee 5th Senatorial District,,,,,20
,Bob Casey Jr,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Patrick Parkinson,Mary Ann Quartullo,20
Bob Casey Jr,10,14,14,15,15,11,20
James G Donnelly Sr,,0,13,10,12,10,20
John Dellricci,,,0,10,12,10,20
Kathy Enggasser,,,,0,10,10,20
Patrick Parkinson,,,,,0,10,20
