col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator - Republican,,Governor - Republican,,,All
,Lou Barletta,Jim Christiana,Scott R Wagner,Paul Mango,Laura Ellsworth,All
Lou Barletta,2,0,18,18,6,All
Jim Christiana,,0,15,10,9,All
Scott R Wagner,,,0,0,0,All
Paul Mango,,,,1,0,All
Laura Ellsworth,,,,,5,All
Total,44,34,33,29,20,All
,United States Senator - Republican,,Governor - Republican,,,2
,Lou Barletta,Jim Christiana,Laura Ellsworth,Scott R Wagner,Paul Mango,2
Lou Barletta,0,0,2,1,1,2
Jim Christiana,,0,0,1,0,2
Laura Ellsworth,,,1,0,0,2
Scott R Wagner,,,,0,0,2
Paul Mango,,,,,0,2
Total,4,1,3,2,1,2
,United States Senator - Republican,,Governor - Republican,,,5
,Lou Barletta,Jim Christiana,Paul Mango,Laura Ellsworth,Scott R Wagner,5
Lou Barletta,0,0,1,0,0,5
Jim Christiana,,0,0,0,0,5
Paul Mango,,,0,0,0,5
Laura Ellsworth,,,,0,0,5
Scott R Wagner,,,,,0,5
Total,1,0,1,0,0,5
,United States Senator - Republican,,Governor - Republican,,,6
,Jim Christiana,Lou Barletta,Scott R Wagner,Paul Mango,Laura Ellsworth,6
Jim Christiana,0,0,2,1,1,6
Lou Barletta,,0,1,1,0,6
Scott R Wagner,,,0,0,0,6
Paul Mango,,,,0,0,6
Laura Ellsworth,,,,,0,6
Total,4,2,3,2,1,6
,United States Senator - Republican,,Governor - Republican,,,7
,Lou Barletta,Jim Christiana,Laura Ellsworth,Paul Mango,Scott R Wagner,7
Lou Barletta,0,0,0,3,2,7
Jim Christiana,,0,2,0,1,7
Laura Ellsworth,,,1,0,0,7
Paul Mango,,,,0,0,7
Scott R Wagner,,,,,0,7
Total,5,3,3,3,3,7
,Governor - Republican,,,United States Senator - Republican,,8
,Scott R Wagner,Paul Mango,Laura Ellsworth,Jim Christiana,Lou Barletta,8
Scott R Wagner,0,0,0,1,1,8
Paul Mango,,1,0,0,0,8
Laura Ellsworth,,,0,0,0,8
Jim Christiana,,,,0,0,8
Lou Barletta,,,,,0,8
Total,2,1,0,1,1,8
,United States Senator - Republican,,Governor - Republican,,,9
,Lou Barletta,Jim Christiana,Laura Ellsworth,Paul Mango,Scott R Wagner,9
Lou Barletta,1,0,1,2,1,9
