col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Jaime Bouldin,Humberto Perez,David Rodriguez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,Dustin Morris,Malcolm Kenyatta,Lewis Thomas Iii,Lewis Nash Sr,Alex Deering,Gilberto Gonzalez,All
Jaime Bouldin,1,231,243,179,175,165,160,157,163,82,97,153,24,4,All
Humberto Perez,,6,256,202,186,167,159,159,162,107,105,96,33,7,All
David Rodriguez,,,2,189,179,163,161,158,166,92,101,104,26,9,All
Barbara Carroll,,,,11,205,181,167,167,167,143,97,54,12,11,All
Sharon Vaughn,,,,,0,175,167,165,169,107,75,40,10,11,All
Latrice Y Bryant,,,,,,0,166,163,155,76,68,34,9,5,All
Jonathan M Gary,,,,,,,0,161,152,75,58,36,8,4,All
Robert Taylor,,,,,,,,0,152,75,60,34,9,2,All
Dustin Morris,,,,,,,,,0,74,60,35,9,3,All
Malcolm Kenyatta,,,,,,,,,,105,0,0,0,0,All
Lewis Thomas Iii,,,,,,,,,,,86,0,0,0,All
Lewis Nash Sr,,,,,,,,,,,,37,0,0,All
Alex Deering,,,,,,,,,,,,,9,0,All
Gilberto Gonzalez,,,,,,,,,,,,,,2,All
Total,363,356,336,332,246,195,185,184,182,319,268,249,55,17,All
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,,,,1
,Humberto Perez,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,1
Humberto Perez,1,13,14,6,7,6,6,6,6,6,10,4,2,0,1
Jaime Bouldin,,0,13,6,5,7,6,6,6,5,11,1,0,0,1
David Rodriguez,,,0,6,5,7,6,6,6,3,10,2,1,0,1
Sharon Vaughn,,,,0,5,6,6,6,6,6,2,1,1,0,1
Barbara Carroll,,,,,0,5,5,5,5,4,2,2,0,0,1
Latrice Y Bryant,,,,,,0,6,6,6,4,3,1,0,0,1
Dustin Morris,,,,,,,0,6,6,3,2,1,0,0,1
Jonathan M Gary,,,,,,,,0,6,3,2,1,0,0,1
Robert Taylor,,,,,,,,,0,3,2,1,0,0,1
Malcolm Kenyatta,,,,,,,,,,3,0,0,0,0,1
Lewis Nash Sr,,,,,,,,,,,0,0,0,0,1
Lewis Thomas Iii,,,,,,,,,,,,0,0,0,1
Alex Deering,,,,,,,,,,,,,0,0,1
Gilberto Gonzalez,,,,,,,,,,,,,,0,1
Total,23,17,16,10,8,8,6,6,6,15,13,5,3,0,1
,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,,,,2
,Humberto Perez,Jaime Bouldin,Barbara Carroll,David Rodriguez,Sharon Vaughn,Robert Taylor,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,2
Humberto Perez,0,19,16,19,16,14,15,14,13,9,9,8,2,0,2
Jaime Bouldin,,0,15,19,15,14,14,14,13,7,12,6,3,0,2
Barbara Carroll,,,0,14,16,15,16,14,13,11,7,5,0,0,2
David Rodriguez,,,,0,14,13,13,14,13,6,9,3,3,0,2
Sharon Vaughn,,,,,0,15,14,14,13,10,6,3,0,0,2
Robert Taylor,,,,,,0,12,13,12,9,6,2,0,0,2
Latrice Y Bryant,,,,,,,0,13,13,7,5,4,0,0,2
Dustin Morris,,,,,,,,0,13,6,6,2,0,0,2
Jonathan M Gary,,,,,,,,,0,6,5,2,0,0,2
Malcolm Kenyatta,,,,,,,,,,5,0,0,0,0,2
Lewis Nash Sr,,,,,,,,,,,2,0,0,0,2
Lewis Thomas Iii,,,,,,,,,,,,1,0,0,2
