col_1,col_2,col_3,division
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,All
,Tom Wolf,Joanna E Mcclinton,All
Tom Wolf,134,"1,889",All
Joanna E Mcclinton,,97,All
Total,"2,023","1,986",All
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,1
,Tom Wolf,Joanna E Mcclinton,1
Tom Wolf,9,49,1
Joanna E Mcclinton,,4,1
Total,58,53,1
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,2
,Tom Wolf,Joanna E Mcclinton,2
Tom Wolf,4,62,2
Joanna E Mcclinton,,3,2
Total,66,65,2
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,3
,Joanna E Mcclinton,Tom Wolf,3
Joanna E Mcclinton,5,83,3
Tom Wolf,,5,3
Total,88,88,3
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,4
,Tom Wolf,Joanna E Mcclinton,4
Tom Wolf,7,106,4
Joanna E Mcclinton,,5,4
Total,113,111,4
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,5
,Tom Wolf,Joanna E Mcclinton,5
Tom Wolf,7,61,5
Joanna E Mcclinton,,1,5
Total,68,62,5
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,6
,Tom Wolf,Joanna E Mcclinton,6
Tom Wolf,4,83,6
Joanna E Mcclinton,,3,6
Total,87,86,6
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,7
,Tom Wolf,Joanna E Mcclinton,7
Tom Wolf,8,70,7
Joanna E Mcclinton,,5,7
Total,78,75,7
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,8
,Joanna E Mcclinton,Tom Wolf,8
Joanna E Mcclinton,7,85,8
Tom Wolf,,7,8
Total,92,92,8
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,9
,Tom Wolf,Joanna E Mcclinton,9
Tom Wolf,8,115,9
Joanna E Mcclinton,,5,9
Total,123,120,9
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,10
,Tom Wolf,Joanna E Mcclinton,10
Tom Wolf,5,85,10
Joanna E Mcclinton,,1,10
Total,90,86,10
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,11
,Tom Wolf,Joanna E Mcclinton,11
Tom Wolf,10,127,11
Joanna E Mcclinton,,4,11
Total,137,131,11
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,12
,Joanna E Mcclinton,Tom Wolf,12
Joanna E Mcclinton,6,84,12
Tom Wolf,,4,12
Total,90,88,12
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,13
,Joanna E Mcclinton,Tom Wolf,13
Joanna E Mcclinton,2,66,13
Tom Wolf,,1,13
Total,68,67,13
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,14
,Joanna E Mcclinton,Tom Wolf,14
Joanna E Mcclinton,7,107,14
Tom Wolf,,6,14
Total,114,113,14
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,15
,Joanna E Mcclinton,Tom Wolf,15
Joanna E Mcclinton,8,97,15
Tom Wolf,,4,15
Total,105,101,15
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,16
,Joanna E Mcclinton,Tom Wolf,16
Joanna E Mcclinton,8,104,16
Tom Wolf,,5,16
Total,112,109,16
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,17
,Joanna E Mcclinton,Tom Wolf,17
Joanna E Mcclinton,4,123,17
Tom Wolf,,4,17
Total,127,127,17
,Representative In The General Assembly 191st District - Democrat,Governor - Democrat,18
,Joanna E Mcclinton,Tom Wolf,18
Joanna E Mcclinton,6,88,18
Tom Wolf,,6,18
Total,94,94,18
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,19
,Tom Wolf,Joanna E Mcclinton,19
Tom Wolf,7,104,19
Joanna E Mcclinton,,6,19
Total,111,110,19
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,20
,Tom Wolf,Joanna E Mcclinton,20
Tom Wolf,6,90,20
Joanna E Mcclinton,,3,20
Total,96,93,20
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,21
,Tom Wolf,Joanna E Mcclinton,21
Tom Wolf,6,35,21
Joanna E Mcclinton,,3,21
Total,41,38,21
,Governor - Democrat,Representative In The General Assembly 191st District - Democrat,22
,Tom Wolf,Joanna E Mcclinton,22
Tom Wolf,11,65,22
Joanna E Mcclinton,,1,22
Total,76,66,22
