col_1,col_2,col_3,col_4,col_5,col_6,division
,Lieutenant Governor - Democrat,,,,,1
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,1
Mike Stack,21,0,0,0,0,1
Kathi Cozzone,,13,0,0,0,1
Nina Ahmad,,,12,0,0,1
John Fetterman,,,,11,0,1
Ray Sosa,,,,,1,1
Total,21,13,12,11,1,1
,Lieutenant Governor - Democrat,,,,,2
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,2
Mike Stack,25,0,0,0,0,2
John Fetterman,,21,0,0,0,2
Nina Ahmad,,,14,0,0,2
Kathi Cozzone,,,,7,0,2
Ray Sosa,,,,,0,2
Total,25,21,14,7,0,2
,Lieutenant Governor - Democrat,,,,,3
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,3
Mike Stack,31,0,0,0,0,3
Kathi Cozzone,,12,0,0,0,3
John Fetterman,,,11,0,0,3
Nina Ahmad,,,,7,0,3
Ray Sosa,,,,,0,3
Total,31,12,11,7,0,3
,Lieutenant Governor - Democrat,,,,,4
,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,4
Mike Stack,36,0,0,0,0,4
Nina Ahmad,,11,0,0,0,4
John Fetterman,,,9,0,0,4
Kathi Cozzone,,,,9,0,4
Ray Sosa,,,,,1,4
Total,36,11,9,9,1,4
,Lieutenant Governor - Democrat,,,,,5
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,5
Mike Stack,23,0,0,0,0,5
John Fetterman,,17,0,0,0,5
Kathi Cozzone,,,7,0,0,5
Nina Ahmad,,,,6,0,5
Ray Sosa,,,,,1,5
Total,23,17,7,6,1,5
,Lieutenant Governor - Democrat,,,,,6
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,6
Mike Stack,24,0,0,0,0,6
John Fetterman,,16,0,0,0,6
Nina Ahmad,,,14,0,0,6
Kathi Cozzone,,,,11,0,6
Ray Sosa,,,,,0,6
Total,24,16,14,11,0,6
,Lieutenant Governor - Democrat,,,,,7
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,7
Mike Stack,24,0,0,0,0,7
Kathi Cozzone,,16,0,0,0,7
John Fetterman,,,12,0,0,7
Nina Ahmad,,,,10,0,7
Ray Sosa,,,,,3,7
Total,24,16,12,10,3,7
,Lieutenant Governor - Democrat,,,,,8
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,8
Mike Stack,32,0,0,0,0,8
John Fetterman,,11,0,0,0,8
Kathi Cozzone,,,11,0,0,8
Nina Ahmad,,,,9,0,8
Ray Sosa,,,,,1,8
Total,32,11,11,9,1,8
,Lieutenant Governor - Democrat,,,,,9
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,9
Mike Stack,28,0,0,0,0,9
Nina Ahmad,,11,0,0,0,9
Kathi Cozzone,,,10,0,0,9
John Fetterman,,,,5,0,9
Ray Sosa,,,,,2,9
Total,28,11,10,5,2,9
,Lieutenant Governor - Democrat,,,,,10
,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,10
Mike Stack,25,0,0,0,0,10
Nina Ahmad,,18,0,0,0,10
John Fetterman,,,10,0,0,10
Kathi Cozzone,,,,6,0,10
Ray Sosa,,,,,0,10
Total,25,18,10,6,0,10
,Lieutenant Governor - Democrat,,,,,11
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,11
Mike Stack,58,0,0,0,0,11
John Fetterman,,38,0,0,0,11
Kathi Cozzone,,,32,0,0,11
Nina Ahmad,,,,25,0,11
Ray Sosa,,,,,1,11
Total,58,38,32,25,1,11
,Lieutenant Governor - Democrat,,,,,12
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,12
Mike Stack,20,0,0,0,0,12
Kathi Cozzone,,9,0,0,0,12
Nina Ahmad,,,9,0,0,12
John Fetterman,,,,8,0,12
Ray Sosa,,,,,2,12
Total,20,9,9,8,2,12
,Lieutenant Governor - Democrat,,,,,13
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,13
Mike Stack,27,0,0,0,0,13
John Fetterman,,22,0,0,0,13
Nina Ahmad,,,9,0,0,13
Kathi Cozzone,,,,7,0,13
Ray Sosa,,,,,0,13
Total,27,22,9,7,0,13
,Lieutenant Governor - Democrat,,,,,14
,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,14
Mike Stack,33,0,0,0,0,14
Nina Ahmad,,24,0,0,0,14
John Fetterman,,,13,0,0,14
Kathi Cozzone,,,,12,0,14
Ray Sosa,,,,,1,14
Total,33,24,13,12,1,14
,Lieutenant Governor - Democrat,,,,,15
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,15
Mike Stack,16,0,0,0,0,15
John Fetterman,,13,0,0,0,15
Nina Ahmad,,,9,0,0,15
Kathi Cozzone,,,,8,0,15
Ray Sosa,,,,,0,15
Total,16,13,9,8,0,15
,Lieutenant Governor - Democrat,,,,,16
,Mike Stack,Kathi Cozzone,John Fetterman,Nina Ahmad,Ray Sosa,16
Mike Stack,10,0,0,0,0,16
Kathi Cozzone,,9,0,0,0,16
John Fetterman,,,4,0,0,16
Nina Ahmad,,,,2,0,16
Ray Sosa,,,,,0,16
Total,10,9,4,2,0,16
,Lieutenant Governor - Democrat,,,,,17
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,17
Mike Stack,15,0,0,0,0,17
John Fetterman,,12,0,0,0,17
Kathi Cozzone,,,2,0,0,17
Nina Ahmad,,,,2,0,17
Ray Sosa,,,,,0,17
Total,15,12,2,2,0,17
,Lieutenant Governor - Democrat,,,,,18
,Mike Stack,Nina Ahmad,John Fetterman,Kathi Cozzone,Ray Sosa,18
Mike Stack,19,0,0,0,0,18
Nina Ahmad,,17,0,0,0,18
John Fetterman,,,10,0,0,18
Kathi Cozzone,,,,3,0,18
Ray Sosa,,,,,1,18
Total,19,17,10,3,1,18
,Lieutenant Governor - Democrat,,,,,19
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,19
Mike Stack,21,0,0,0,0,19
John Fetterman,,13,0,0,0,19
Kathi Cozzone,,,4,0,0,19
Nina Ahmad,,,,4,0,19
Ray Sosa,,,,,0,19
Total,21,13,4,4,0,19
,Lieutenant Governor - Democrat,,,,,20
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,20
Mike Stack,25,0,0,0,0,20
John Fetterman,,14,0,0,0,20
Nina Ahmad,,,12,0,0,20
Kathi Cozzone,,,,8,0,20
Ray Sosa,,,,,1,20
Total,25,14,12,8,1,20
,Lieutenant Governor - Democrat,,,,,21
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,21
Mike Stack,26,0,0,0,0,21
John Fetterman,,12,0,0,0,21
Nina Ahmad,,,11,0,0,21
Kathi Cozzone,,,,6,0,21
Ray Sosa,,,,,1,21
Total,26,12,11,6,1,21
,Lieutenant Governor - Democrat,,,,,22
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,22
Mike Stack,18,0,0,0,0,22
John Fetterman,,14,0,0,0,22
Nina Ahmad,,,8,0,0,22
Kathi Cozzone,,,,4,0,22
Ray Sosa,,,,,0,22
Total,18,14,8,4,0,22
,Lieutenant Governor - Democrat,,,,,23
,Mike Stack,John Fetterman,Kathi Cozzone,Nina Ahmad,Ray Sosa,23
Mike Stack,56,0,0,0,0,23
John Fetterman,,27,0,0,0,23
Kathi Cozzone,,,15,0,0,23
Nina Ahmad,,,,15,0,23
Ray Sosa,,,,,1,23
Total,56,27,15,15,1,23
,Lieutenant Governor - Democrat,,,,,24
,Mike Stack,Nina Ahmad,Kathi Cozzone,John Fetterman,Ray Sosa,24
Mike Stack,17,0,0,0,0,24
Nina Ahmad,,11,0,0,0,24
Kathi Cozzone,,,6,0,0,24
John Fetterman,,,,5,0,24
Ray Sosa,,,,,0,24
Total,17,11,6,5,0,24
,Lieutenant Governor - Democrat,,,,,25
,Mike Stack,Kathi Cozzone,Nina Ahmad,John Fetterman,Ray Sosa,25
Mike Stack,26,0,0,0,0,25
Kathi Cozzone,,8,0,0,0,25
Nina Ahmad,,,6,0,0,25
John Fetterman,,,,5,0,25
Ray Sosa,,,,,0,25
Total,26,8,6,5,0,25
,Lieutenant Governor - Democrat,,,,,All
,Mike Stack,John Fetterman,Nina Ahmad,Kathi Cozzone,Ray Sosa,All
Mike Stack,656,0,0,0,0,All
John Fetterman,,333,0,0,0,All
Nina Ahmad,,,276,0,0,All
Kathi Cozzone,,,,235,0,All
Ray Sosa,,,,,17,All
Total,656,333,276,235,17,All
