col_1,col_2,division
,Representative In The General Assembly 203rd District - Democrat,All
,Isabella Fitzgerald,All
Isabella Fitzgerald,649,All
Total,649,All
,Representative In The General Assembly 203rd District - Democrat,9
,Isabella Fitzgerald,9
Isabella Fitzgerald,55,9
Total,55,9
,Representative In The General Assembly 203rd District - Democrat,10
,Isabella Fitzgerald,10
Isabella Fitzgerald,66,10
Total,66,10
,Representative In The General Assembly 203rd District - Democrat,11
,Isabella Fitzgerald,11
Isabella Fitzgerald,53,11
Total,53,11
,Representative In The General Assembly 203rd District - Democrat,13
,Isabella Fitzgerald,13
Isabella Fitzgerald,54,13
Total,54,13
,Representative In The General Assembly 203rd District - Democrat,14
,Isabella Fitzgerald,14
Isabella Fitzgerald,30,14
Total,30,14
,Representative In The General Assembly 203rd District - Democrat,16
,Isabella Fitzgerald,16
Isabella Fitzgerald,12,16
Total,12,16
,Representative In The General Assembly 203rd District - Democrat,17
,Isabella Fitzgerald,17
Isabella Fitzgerald,25,17
Total,25,17
,Representative In The General Assembly 203rd District - Democrat,18
,Isabella Fitzgerald,18
Isabella Fitzgerald,49,18
Total,49,18
,Representative In The General Assembly 203rd District - Democrat,19
,Isabella Fitzgerald,19
Isabella Fitzgerald,48,19
Total,48,19
,Representative In The General Assembly 203rd District - Democrat,20
,Isabella Fitzgerald,20
Isabella Fitzgerald,40,20
Total,40,20
,Representative In The General Assembly 203rd District - Democrat,21
,Isabella Fitzgerald,21
Isabella Fitzgerald,53,21
Total,53,21
,Representative In The General Assembly 203rd District - Democrat,22
,Isabella Fitzgerald,22
Isabella Fitzgerald,21,22
Total,21,22
,Representative In The General Assembly 203rd District - Democrat,25
,Isabella Fitzgerald,25
Isabella Fitzgerald,35,25
Total,35,25
,Representative In The General Assembly 203rd District - Democrat,27
,Isabella Fitzgerald,27
Isabella Fitzgerald,25,27
Total,25,27
,Representative In The General Assembly 203rd District - Democrat,28
,Isabella Fitzgerald,28
Isabella Fitzgerald,42,28
Total,42,28
,Representative In The General Assembly 203rd District - Democrat,31
,Isabella Fitzgerald,31
Isabella Fitzgerald,41,31
Total,41,31
