col_1,col_2,col_3,division
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,All
,Bob Casey Jr,Jared Solomon,All
Bob Casey Jr,90,900,All
Jared Solomon,,76,All
Total,990,976,All
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,2
,Jared Solomon,Bob Casey Jr,2
Jared Solomon,4,46,2
Bob Casey Jr,,3,2
Total,50,49,2
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,3
,Bob Casey Jr,Jared Solomon,3
Bob Casey Jr,6,36,3
Jared Solomon,,4,3
Total,42,40,3
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,4
,Jared Solomon,Bob Casey Jr,4
Jared Solomon,7,51,4
Bob Casey Jr,,2,4
Total,58,53,4
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,5
,Bob Casey Jr,Jared Solomon,5
Bob Casey Jr,5,47,5
Jared Solomon,,3,5
Total,52,50,5
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,6
,Bob Casey Jr,Jared Solomon,6
Bob Casey Jr,5,38,6
Jared Solomon,,5,6
Total,43,43,6
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,7
,Bob Casey Jr,Jared Solomon,7
Bob Casey Jr,5,38,7
Jared Solomon,,1,7
Total,43,39,7
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,8
,Jared Solomon,Bob Casey Jr,8
Jared Solomon,3,32,8
Bob Casey Jr,,0,8
Total,35,32,8
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,9
,Bob Casey Jr,Jared Solomon,9
Bob Casey Jr,3,29,9
Jared Solomon,,1,9
Total,32,30,9
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,10
,Bob Casey Jr,Jared Solomon,10
Bob Casey Jr,4,29,10
Jared Solomon,,1,10
Total,33,30,10
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,11
,Bob Casey Jr,Jared Solomon,11
Bob Casey Jr,3,43,11
Jared Solomon,,2,11
Total,46,45,11
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,12
,Bob Casey Jr,Jared Solomon,12
Bob Casey Jr,4,52,12
Jared Solomon,,3,12
Total,56,55,12
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,13
,Bob Casey Jr,Jared Solomon,13
Bob Casey Jr,6,47,13
Jared Solomon,,0,13
Total,53,47,13
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,14
,Jared Solomon,Bob Casey Jr,14
Jared Solomon,7,38,14
Bob Casey Jr,,3,14
Total,45,41,14
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,15
,Bob Casey Jr,Jared Solomon,15
Bob Casey Jr,5,53,15
Jared Solomon,,3,15
Total,58,56,15
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,16
,Bob Casey Jr,Jared Solomon,16
Bob Casey Jr,7,40,16
Jared Solomon,,7,16
Total,47,47,16
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,17
,Bob Casey Jr,Jared Solomon,17
Bob Casey Jr,4,35,17
Jared Solomon,,3,17
Total,39,38,17
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,18
,Jared Solomon,Bob Casey Jr,18
Jared Solomon,7,41,18
Bob Casey Jr,,3,18
Total,48,44,18
,Representative In The General Assembly 202nd District - Democrat,United States Senator - Democrat,19
,Jared Solomon,Bob Casey Jr,19
Jared Solomon,5,53,19
Bob Casey Jr,,4,19
Total,58,57,19
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,20
,Bob Casey Jr,Jared Solomon,20
Bob Casey Jr,6,46,20
Jared Solomon,,5,20
Total,52,51,20
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,21
,Bob Casey Jr,Jared Solomon,21
Bob Casey Jr,4,34,21
Jared Solomon,,2,21
Total,38,36,21
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,22
,Bob Casey Jr,Jared Solomon,22
Bob Casey Jr,6,49,22
Jared Solomon,,2,22
Total,55,51,22
,United States Senator - Democrat,Representative In The General Assembly 202nd District - Democrat,23
,Bob Casey Jr,Jared Solomon,23
Bob Casey Jr,2,23,23
Jared Solomon,,1,23
Total,25,24,23
