col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,1
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Micah Mahjoubian,Judi Golding Baker,Marylouise Isaacson,Joe Celentano,Mariel J K Martin,Tom Young,Noam Kugelmass,Darrell L Clarke,Jon Geeting,Matthew D Myers,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,1
Rhea Powell,0,88,80,63,65,63,56,45,40,43,38,23,16,56,30,24,17,1,1
Amanda Mcillmurray,,0,74,50,68,60,53,45,37,39,30,24,18,47,29,18,13,1,1
Andi Perez,,,0,44,57,47,42,35,31,33,26,21,16,46,24,13,9,1,1
Micah Mahjoubian,,,,1,36,49,46,37,36,39,28,14,12,29,20,18,13,1,1
Judi Golding Baker,,,,,0,42,33,32,23,26,23,21,15,40,20,11,7,1,1
Marylouise Isaacson,,,,,,0,41,41,31,32,26,19,9,33,16,17,12,1,1
Joe Celentano,,,,,,,0,31,38,37,20,22,16,23,16,20,12,0,1
Mariel J K Martin,,,,,,,,0,22,25,21,12,13,27,12,9,8,1,1
Tom Young,,,,,,,,,0,25,18,18,13,18,13,15,10,0,1
Noam Kugelmass,,,,,,,,,,0,13,12,9,17,10,11,12,1,1
Darrell L Clarke,,,,,,,,,,,0,10,11,23,14,11,2,0,1
Jon Geeting,,,,,,,,,,,,0,7,11,7,5,7,0,1
Matthew D Myers,,,,,,,,,,,,,1,10,10,5,1,0,1
Nina Ahmad,,,,,,,,,,,,,,5,0,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,10,0,0,0,1
Mike Stack,,,,,,,,,,,,,,,,11,0,0,1
Kathi Cozzone,,,,,,,,,,,,,,,,,6,0,1
Ray Sosa,,,,,,,,,,,,,,,,,,1,1
Total,129,109,94,82,80,79,71,57,56,51,50,30,27,69,59,49,26,2,1
,Member Of The Democratic State Committee 1st Senatorial District,,,,,,,,,,,,,Lieutenant Governor - Democrat,,,,,2
,Rhea Powell,Amanda Mcillmurray,Andi Perez,Judi Golding Baker,Marylouise Isaacson,Micah Mahjoubian,Joe Celentano,Mariel J K Martin,Noam Kugelmass,Tom Young,Darrell L Clarke,Jon Geeting,Matthew D Myers,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,2
Rhea Powell,0,65,63,58,42,38,35,27,31,30,27,13,12,47,23,14,13,0,2
Amanda Mcillmurray,,0,53,53,31,26,15,23,16,15,20,12,7,38,18,6,8,1,2
Andi Perez,,,0,45,27,26,20,17,16,15,17,11,5,38,12,8,6,1,2
Judi Golding Baker,,,,0,25,20,13,15,13,8,14,8,6,38,13,5,4,0,2
Marylouise Isaacson,,,,,0,24,18,23,18,10,18,11,10,14,16,9,7,1,2
Micah Mahjoubian,,,,,,0,25,16,21,16,17,10,7,14,9,8,9,0,2
