col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,All
Michele Lawrence,30,0,244,139,122,38,22,All
Brendan F Boyle,,22,140,45,58,22,11,All
Malcolm Kenyatta,,,113,0,0,0,0,All
Lewis Nash Sr,,,,42,0,0,0,All
Lewis Thomas Iii,,,,,33,0,0,All
Alex Deering,,,,,,3,0,All
Gilberto Gonzalez,,,,,,,4,All
Total,595,298,497,226,213,63,37,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,1
,Michele Lawrence,Brendan F Boyle,Lewis Thomas Iii,Malcolm Kenyatta,Alex Deering,Gilberto Gonzalez,Lewis Nash Sr,1
Michele Lawrence,2,0,29,34,13,9,10,1
Brendan F Boyle,,6,22,20,10,6,2,1
Lewis Thomas Iii,,,12,0,0,0,0,1
Malcolm Kenyatta,,,,5,0,0,0,1
Alex Deering,,,,,0,0,0,1
Gilberto Gonzalez,,,,,,2,0,1
Lewis Nash Sr,,,,,,,3,1
Total,97,66,63,59,23,17,15,1
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,2
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Thomas Iii,Lewis Nash Sr,Alex Deering,Gilberto Gonzalez,2
Michele Lawrence,6,0,24,26,15,0,0,2
Brendan F Boyle,,0,10,5,9,1,0,2
Malcolm Kenyatta,,,6,0,0,0,0,2
Lewis Thomas Iii,,,,3,0,0,0,2
Lewis Nash Sr,,,,,5,0,0,2
Alex Deering,,,,,,0,0,2
Gilberto Gonzalez,,,,,,,0,2
Total,71,25,40,34,29,1,0,2
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,3
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Gilberto Gonzalez,Alex Deering,3
Michele Lawrence,3,0,20,23,8,1,1,3
Brendan F Boyle,,1,21,6,3,2,0,3
Malcolm Kenyatta,,,11,0,0,0,0,3
Lewis Nash Sr,,,,6,0,0,0,3
Lewis Thomas Iii,,,,,2,0,0,3
Gilberto Gonzalez,,,,,,0,0,3
Alex Deering,,,,,,,0,3
Total,56,33,52,35,13,3,1,3
,Representative In The General Assembly 181st District - Democrat,,,,,Representative In Congress 2nd District - Democrat,,4
,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Michele Lawrence,Brendan F Boyle,4
Malcolm Kenyatta,46,0,0,0,0,29,30,4
Lewis Nash Sr,,7,0,0,0,14,8,4
Lewis Thomas Iii,,,5,0,0,11,4,4
Alex Deering,,,,2,0,5,1,4
Gilberto Gonzalez,,,,,0,1,0,4
Michele Lawrence,,,,,,4,0,4
Brendan F Boyle,,,,,,,3,4
Total,105,29,20,8,1,64,46,4
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,5
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,5
Michele Lawrence,5,0,16,13,10,3,1,5
Brendan F Boyle,,0,5,1,5,2,1,5
Malcolm Kenyatta,,,8,0,0,0,0,5
Lewis Nash Sr,,,,5,0,0,0,5
Lewis Thomas Iii,,,,,2,0,0,5
Alex Deering,,,,,,1,0,5
Gilberto Gonzalez,,,,,,,0,5
Total,48,14,29,19,17,6,2,5
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,6
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,6
Michele Lawrence,1,0,36,8,5,0,0,6
Brendan F Boyle,,1,1,3,1,0,0,6
Malcolm Kenyatta,,,8,0,0,0,0,6
Lewis Nash Sr,,,,0,0,0,0,6
Lewis Thomas Iii,,,,,1,0,0,6
Alex Deering,,,,,,0,0,6
