col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District - Republican,United States Senator - Republican,,All
,Milton Street,Jim Christiana,Lou Barletta,All
Milton Street,1,5,2,All
Jim Christiana,,1,0,All
Lou Barletta,,,0,All
Total,8,6,2,All
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,1
,Jim Christiana,Lou Barletta,Milton Street,1
Jim Christiana,1,0,0,1
Lou Barletta,,0,0,1
Milton Street,,,1,1
Total,1,0,1,1
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,3
,Jim Christiana,Lou Barletta,Milton Street,3
Jim Christiana,0,0,1,3
Lou Barletta,,0,0,3
Milton Street,,,0,3
Total,1,0,1,3
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,4
,Jim Christiana,Lou Barletta,Milton Street,4
Jim Christiana,0,0,1,4
Lou Barletta,,0,0,4
Milton Street,,,0,4
Total,1,0,1,4
,Representative In The General Assembly 181st District - Republican,United States Senator - Republican,,6
,Milton Street,Jim Christiana,Lou Barletta,6
Milton Street,0,1,1,6
Jim Christiana,,0,0,6
Lou Barletta,,,0,6
Total,2,1,1,6
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,11
,Lou Barletta,Jim Christiana,Milton Street,11
Lou Barletta,0,0,1,11
Jim Christiana,,0,0,11
Milton Street,,,0,11
Total,1,0,1,11
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,12
,Jim Christiana,Lou Barletta,Milton Street,12
Jim Christiana,0,0,1,12
Lou Barletta,,0,0,12
Milton Street,,,0,12
Total,1,0,1,12
,United States Senator - Republican,,Representative In The General Assembly 181st District - Republican,14
,Jim Christiana,Lou Barletta,Milton Street,14
Jim Christiana,0,0,1,14
Lou Barletta,,0,0,14
Milton Street,,,0,14
Total,1,0,1,14
