col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,All
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Thomas Iii,Lewis Nash Sr,Alex Deering,Gilberto Gonzalez,All
Michele Lawrence,23,0,169,93,172,32,8,All
Brendan F Boyle,,20,91,133,41,18,4,All
Malcolm Kenyatta,,,59,0,0,0,0,All
Lewis Thomas Iii,,,,42,0,0,0,All
Lewis Nash Sr,,,,,36,0,0,All
Alex Deering,,,,,,5,0,All
Gilberto Gonzalez,,,,,,,5,All
Total,497,307,319,268,249,55,17,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,1
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,1
Michele Lawrence,2,0,9,7,3,3,0,1
Brendan F Boyle,,0,2,5,2,0,0,1
Malcolm Kenyatta,,,4,0,0,0,0,1
Lewis Nash Sr,,,,1,0,0,0,1
Lewis Thomas Iii,,,,,0,0,0,1
Alex Deering,,,,,,0,0,1
Gilberto Gonzalez,,,,,,,0,1
Total,24,9,15,13,5,3,0,1
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,2
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,2
Michele Lawrence,0,0,9,12,7,4,0,2
Brendan F Boyle,,0,7,4,6,1,0,2
Malcolm Kenyatta,,,5,0,0,0,0,2
Lewis Nash Sr,,,,0,0,0,0,2
Lewis Thomas Iii,,,,,1,0,0,2
Alex Deering,,,,,,1,0,2
Gilberto Gonzalez,,,,,,,0,2
Total,32,18,21,16,14,6,0,2
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,3
,Michele Lawrence,Brendan F Boyle,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,3
Michele Lawrence,1,0,10,8,5,2,1,3
Brendan F Boyle,,1,8,7,2,0,0,3
Malcolm Kenyatta,,,2,0,0,0,0,3
Lewis Nash Sr,,,,1,0,0,0,3
Lewis Thomas Iii,,,,,1,0,0,3
Alex Deering,,,,,,0,0,3
Gilberto Gonzalez,,,,,,,0,3
Total,27,18,20,16,8,2,1,3
,Representative In The General Assembly 181st District - Democrat,,,,,Representative In Congress 2nd District - Democrat,,4
,Malcolm Kenyatta,Lewis Nash Sr,Alex Deering,Lewis Thomas Iii,Gilberto Gonzalez,Michele Lawrence,Brendan F Boyle,4
Malcolm Kenyatta,7,0,0,0,0,8,6,4
Lewis Nash Sr,,1,0,0,0,5,1,4
Alex Deering,,,0,0,0,1,3,4
Lewis Thomas Iii,,,,1,0,3,0,4
Gilberto Gonzalez,,,,,0,0,1,4
Michele Lawrence,,,,,,0,0,4
Brendan F Boyle,,,,,,,0,4
Total,21,7,4,4,1,17,11,4
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,5
,Michele Lawrence,Brendan F Boyle,Lewis Nash Sr,Lewis Thomas Iii,Malcolm Kenyatta,Alex Deering,Gilberto Gonzalez,5
Michele Lawrence,2,0,24,10,6,5,0,5
Brendan F Boyle,,3,2,8,3,2,0,5
Lewis Nash Sr,,,13,0,0,0,0,5
Lewis Thomas Iii,,,,5,0,0,0,5
Malcolm Kenyatta,,,,,0,0,0,5
Alex Deering,,,,,,1,0,5
Gilberto Gonzalez,,,,,,,1,5
Total,47,18,39,23,9,8,1,5
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,6
,Michele Lawrence,Brendan F Boyle,Lewis Thomas Iii,Lewis Nash Sr,Malcolm Kenyatta,Gilberto Gonzalez,Alex Deering,6
Michele Lawrence,0,0,6,6,3,2,1,6
Brendan F Boyle,,0,4,3,2,0,0,6
Lewis Thomas Iii,,,1,0,0,0,0,6
Lewis Nash Sr,,,,0,0,0,0,6
Malcolm Kenyatta,,,,,1,0,0,6
Gilberto Gonzalez,,,,,,0,0,6
Alex Deering,,,,,,,0,6
Total,18,9,11,9,6,2,1,6
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 181st District - Democrat,,,,,7
,Michele Lawrence,Brendan F Boyle,Lewis Nash Sr,Malcolm Kenyatta,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,7
Michele Lawrence,2,0,15,12,4,1,0,7
Brendan F Boyle,,1,3,3,7,2,0,7
Lewis Nash Sr,,,2,0,0,0,0,7
Malcolm Kenyatta,,,,1,0,0,0,7
Lewis Thomas Iii,,,,,3,0,0,7
Alex Deering,,,,,,0,0,7
Gilberto Gonzalez,,,,,,,0,7
Total,34,16,20,16,14,3,0,7
,Representative In The General Assembly 181st District - Democrat,,,,,Representative In Congress 2nd District - Democrat,,8
,Lewis Thomas Iii,Malcolm Kenyatta,Lewis Nash Sr,Alex Deering,Gilberto Gonzalez,Michele Lawrence,Brendan F Boyle,8
Lewis Thomas Iii,2,0,0,0,0,9,26,8
Malcolm Kenyatta,,2,0,0,0,11,0,8
Lewis Nash Sr,,,1,0,0,7,2,8
Alex Deering,,,,0,0,3,0,8
Gilberto Gonzalez,,,,,0,0,0,8
Michele Lawrence,,,,,,1,0,8
Brendan F Boyle,,,,,,,0,8
Total,37,13,10,3,0,31,28,8
,Representative In The General Assembly 181st District - Democrat,,,,,Representative In Congress 2nd District - Democrat,,9
,Malcolm Kenyatta,Lewis Nash Sr,Lewis Thomas Iii,Alex Deering,Gilberto Gonzalez,Michele Lawrence,Brendan F Boyle,9
Malcolm Kenyatta,3,0,0,0,0,37,19,9
Lewis Nash Sr,,0,0,0,0,6,2,9
Lewis Thomas Iii,,,4,0,0,1,2,9
Alex Deering,,,,0,0,2,0,9
Gilberto Gonzalez,,,,,1,0,0,9
