col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of The Democratic State Committee 5th Senatorial District,,,,,All
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,All
James G Donnelly Sr,422,"1,083","1,088","1,114","1,067",All
Kathy Enggasser,,139,"1,199","1,077","1,033",All
Mary Ann Quartullo,,,77,"1,075","1,032",All
John Dellricci,,,,132,"1,048",All
Patrick Parkinson,,,,,37,All
Total,"1,652","1,401","1,348","1,328","1,158",All
,Member Of The Democratic State Committee 5th Senatorial District,,,,,1
,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,Kathy Enggasser,1
James G Donnelly Sr,7,20,21,21,19,1
Mary Ann Quartullo,,2,20,20,20,1
Patrick Parkinson,,,2,20,19,1
John Dellricci,,,,1,19,1
Kathy Enggasser,,,,,2,1
Total,29,23,23,22,22,1
,Member Of The Democratic State Committee 5th Senatorial District,,,,,2
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,2
James G Donnelly Sr,6,8,8,8,7,2
John Dellricci,,0,7,7,7,2
Kathy Enggasser,,,0,8,7,2
Mary Ann Quartullo,,,,0,7,2
Patrick Parkinson,,,,,0,2
Total,15,8,8,8,7,2
,Member Of The Democratic State Committee 5th Senatorial District,,,,,3
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,3
James G Donnelly Sr,11,32,33,34,33,3
Mary Ann Quartullo,,3,37,35,31,3
Kathy Enggasser,,,2,35,32,3
John Dellricci,,,,2,32,3
Patrick Parkinson,,,,,0,3
Total,46,41,40,39,33,3
,Member Of The Democratic State Committee 5th Senatorial District,,,,,4
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,4
James G Donnelly Sr,14,31,29,29,28,4
John Dellricci,,5,31,30,29,4
Mary Ann Quartullo,,,0,30,28,4
Kathy Enggasser,,,,1,28,4
Patrick Parkinson,,,,,0,4
Total,46,40,33,32,30,4
,Member Of The Democratic State Committee 5th Senatorial District,,,,,5
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,5
James G Donnelly Sr,13,40,37,37,29,5
John Dellricci,,4,37,37,29,5
Mary Ann Quartullo,,,2,38,28,5
Kathy Enggasser,,,,0,28,5
Patrick Parkinson,,,,,0,5
Total,55,46,41,39,29,5
,Member Of The Democratic State Committee 5th Senatorial District,,,,,6
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,6
James G Donnelly Sr,9,18,17,19,18,6
Kathy Enggasser,,5,18,20,17,6
John Dellricci,,,6,17,17,6
Mary Ann Quartullo,,,,0,18,6
Patrick Parkinson,,,,,1,6
Total,29,26,24,23,20,6
,Member Of The Democratic State Committee 5th Senatorial District,,,,,7
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,7
Kathy Enggasser,6,24,27,25,24,7
James G Donnelly Sr,,5,24,26,26,7
Mary Ann Quartullo,,,4,25,24,7
John Dellricci,,,,1,25,7
Patrick Parkinson,,,,,0,7
Total,34,32,32,28,26,7
,Member Of The Democratic State Committee 5th Senatorial District,,,,,8
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,8
James G Donnelly Sr,11,21,19,17,18,8
Mary Ann Quartullo,,2,25,17,18,8
Kathy Enggasser,,,2,18,17,8
John Dellricci,,,,7,17,8
Patrick Parkinson,,,,,1,8
Total,34,29,28,27,21,8
,Member Of The Democratic State Committee 5th Senatorial District,,,,,9
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,9
James G Donnelly Sr,8,23,28,24,18,9
Kathy Enggasser,,7,22,23,17,9
John Dellricci,,,2,22,18,9
Mary Ann Quartullo,,,,1,17,9
Patrick Parkinson,,,,,1,9
Total,38,32,30,27,19,9
,Member Of The Democratic State Committee 5th Senatorial District,,,,,10
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Patrick Parkinson,Mary Ann Quartullo,10
James G Donnelly Sr,5,31,31,33,25,10
Kathy Enggasser,,4,31,33,28,10
John Dellricci,,,5,32,26,10
Patrick Parkinson,,,,2,27,10
Mary Ann Quartullo,,,,,2,10
Total,38,38,37,37,30,10
,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,James G Donnelly Sr,Patrick Parkinson,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,11
James G Donnelly Sr,8,21,20,21,22,11
Patrick Parkinson,,3,21,21,21,11
Kathy Enggasser,,,2,21,20,11
Mary Ann Quartullo,,,,1,21,11
John Dellricci,,,,,0,11
Total,30,25,23,23,22,11
,Member Of The Democratic State Committee 5th Senatorial District,,,,,12
,John Dellricci,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,12
John Dellricci,4,24,23,23,23,12
James G Donnelly Sr,,4,21,22,23,12
Kathy Enggasser,,,4,24,20,12
Mary Ann Quartullo,,,,2,23,12
Patrick Parkinson,,,,,1,12
Total,32,31,30,29,26,12
,Member Of The Democratic State Committee 5th Senatorial District,,,,,13
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,13
James G Donnelly Sr,12,21,20,21,20,13
Kathy Enggasser,,5,22,21,19,13
Mary Ann Quartullo,,,4,20,18,13
John Dellricci,,,,1,20,13
Patrick Parkinson,,,,,1,13
Total,35,28,26,24,22,13
,Member Of The Democratic State Committee 5th Senatorial District,,,,,14
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,14
Kathy Enggasser,5,16,17,14,14,14
James G Donnelly Sr,,6,15,14,14,14
Mary Ann Quartullo,,,1,14,14,14
Patrick Parkinson,,,,1,14,14
John Dellricci,,,,,0,14
Total,23,22,18,15,14,14
,Member Of The Democratic State Committee 5th Senatorial District,,,,,15
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,15
James G Donnelly Sr,3,10,10,10,9,15
Kathy Enggasser,,1,12,10,10,15
Mary Ann Quartullo,,,0,10,10,15
John Dellricci,,,,0,9,15
Patrick Parkinson,,,,,0,15
Total,13,13,12,10,10,15
,Member Of The Democratic State Committee 5th Senatorial District,,,,,16
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,16
James G Donnelly Sr,15,25,23,28,21,16
Kathy Enggasser,,4,27,22,21,16
Mary Ann Quartullo,,,2,20,21,16
John Dellricci,,,,1,20,16
Patrick Parkinson,,,,,1,16
Total,48,34,30,29,23,16
,Member Of The Democratic State Committee 5th Senatorial District,,,,,17
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,17
James G Donnelly Sr,6,39,39,37,38,17
John Dellricci,,6,41,39,37,17
Kathy Enggasser,,,3,41,37,17
Mary Ann Quartullo,,,,2,36,17
Patrick Parkinson,,,,,2,17
Total,49,48,47,44,42,17
,Member Of The Democratic State Committee 5th Senatorial District,,,,,18
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,18
James G Donnelly Sr,4,15,14,14,15,18
Kathy Enggasser,,2,13,17,15,18
John Dellricci,,,3,13,13,18
Mary Ann Quartullo,,,,0,14,18
Patrick Parkinson,,,,,1,18
Total,20,20,17,17,16,18
,Member Of The Democratic State Committee 5th Senatorial District,,,,,19
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,John Dellricci,Patrick Parkinson,19
James G Donnelly Sr,9,43,41,43,43,19
Mary Ann Quartullo,,5,44,41,43,19
Kathy Enggasser,,,4,39,40,19
John Dellricci,,,,3,41,19
Patrick Parkinson,,,,,0,19
Total,57,53,49,47,44,19
,Member Of The Democratic State Committee 5th Senatorial District,,,,,20
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,20
James G Donnelly Sr,9,41,41,42,36,20
Kathy Enggasser,,3,43,42,36,20
John Dellricci,,,1,41,37,20
Mary Ann Quartullo,,,,0,36,20
Patrick Parkinson,,,,,0,20
Total,52,48,46,44,37,20
,Member Of The Democratic State Committee 5th Senatorial District,,,,,21
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,John Dellricci,21
James G Donnelly Sr,7,32,31,33,32,21
Mary Ann Quartullo,,2,38,34,32,21
Kathy Enggasser,,,2,33,31,21
Patrick Parkinson,,,,1,34,21
John Dellricci,,,,,2,21
Total,43,42,40,38,37,21
,Member Of The Democratic State Committee 5th Senatorial District,,,,,22
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,22
James G Donnelly Sr,5,25,25,26,25,22
Kathy Enggasser,,2,28,24,24,22
Mary Ann Quartullo,,,1,25,24,22
John Dellricci,,,,2,26,22
Patrick Parkinson,,,,,0,22
Total,32,31,30,29,26,22
,Member Of The Democratic State Committee 5th Senatorial District,,,,,23
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,23
James G Donnelly Sr,15,27,27,26,26,23
Kathy Enggasser,,6,29,26,26,23
Mary Ann Quartullo,,,2,26,25,23
John Dellricci,,,,2,27,23
Patrick Parkinson,,,,,0,23
Total,44,37,33,30,27,23
,Member Of The Democratic State Committee 5th Senatorial District,,,,,24
,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Patrick Parkinson,24
Mary Ann Quartullo,6,61,62,69,60,24
James G Donnelly Sr,,8,62,62,61,24
John Dellricci,,,8,61,58,24
Kathy Enggasser,,,,3,61,24
Patrick Parkinson,,,,,3,24
Total,77,75,74,74,67,24
,Member Of The Democratic State Committee 5th Senatorial District,,,,,25
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,25
James G Donnelly Sr,9,29,31,30,30,25
Kathy Enggasser,,4,34,28,31,25
Mary Ann Quartullo,,,3,29,30,25
John Dellricci,,,,5,32,25
Patrick Parkinson,,,,,2,25
Total,43,40,39,38,37,25
,Member Of The Democratic State Committee 5th Senatorial District,,,,,26
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,26
James G Donnelly Sr,10,21,19,23,20,26
Kathy Enggasser,,5,23,20,20,26
Mary Ann Quartullo,,,3,18,18,26
John Dellricci,,,,1,21,26
Patrick Parkinson,,,,,0,26
Total,35,30,26,25,21,26
,Member Of The Democratic State Committee 5th Senatorial District,,,,,27
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,27
James G Donnelly Sr,9,17,16,16,15,27
John Dellricci,,1,15,15,16,27
Mary Ann Quartullo,,,1,19,14,27
Kathy Enggasser,,,,0,14,27
Patrick Parkinson,,,,,0,27
Total,29,21,21,20,16,27
,Member Of The Democratic State Committee 5th Senatorial District,,,,,28
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,28
James G Donnelly Sr,9,25,27,24,25,28
Kathy Enggasser,,4,29,24,23,28
Mary Ann Quartullo,,,0,25,24,28
John Dellricci,,,,4,24,28
Patrick Parkinson,,,,,0,28
Total,37,33,31,29,25,28
,Member Of The Democratic State Committee 5th Senatorial District,,,,,29
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,29
James G Donnelly Sr,17,38,35,37,39,29
John Dellricci,,5,39,41,36,29
Kathy Enggasser,,,5,41,37,29
Mary Ann Quartullo,,,,2,38,29
Patrick Parkinson,,,,,0,29
Total,60,50,47,47,43,29
,Member Of The Democratic State Committee 5th Senatorial District,,,,,30
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,30
James G Donnelly Sr,10,15,13,12,10,30
Kathy Enggasser,,0,19,13,10,30
Mary Ann Quartullo,,,2,13,10,30
John Dellricci,,,,7,10,30
Patrick Parkinson,,,,,0,30
Total,25,21,21,20,10,30
,Member Of The Democratic State Committee 5th Senatorial District,,,,,31
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,31
James G Donnelly Sr,9,20,20,20,18,31
John Dellricci,,2,20,20,19,31
Kathy Enggasser,,,2,20,18,31
Mary Ann Quartullo,,,,1,18,31
Patrick Parkinson,,,,,2,31
Total,30,24,24,22,21,31
,Member Of The Democratic State Committee 5th Senatorial District,,,,,32
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,32
James G Donnelly Sr,6,14,12,13,10,32
Kathy Enggasser,,2,13,13,10,32
Mary Ann Quartullo,,,1,11,9,32
Patrick Parkinson,,,,1,10,32
John Dellricci,,,,,0,32
Total,20,17,14,14,10,32
,Member Of The Democratic State Committee 5th Senatorial District,,,,,33
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,33
James G Donnelly Sr,7,10,10,9,10,33
Kathy Enggasser,,0,10,10,11,33
John Dellricci,,,1,9,10,33
Mary Ann Quartullo,,,,1,9,33
Patrick Parkinson,,,,,0,33
Total,17,12,11,11,11,33
,Member Of The Democratic State Committee 5th Senatorial District,,,,,34
,James G Donnelly Sr,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,34
James G Donnelly Sr,14,37,37,41,39,34
Kathy Enggasser,,9,39,41,36,34
John Dellricci,,,4,38,37,34
Mary Ann Quartullo,,,,0,37,34
Patrick Parkinson,,,,,0,34
Total,59,52,46,46,40,34
,Member Of The Democratic State Committee 5th Senatorial District,,,,,35
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,35
James G Donnelly Sr,9,35,35,36,36,35
Kathy Enggasser,,4,40,34,33,35
Mary Ann Quartullo,,,3,35,34,35
John Dellricci,,,,7,34,35
Patrick Parkinson,,,,,2,35
Total,49,46,46,45,39,35
,Member Of The Democratic State Committee 5th Senatorial District,,,,,36
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,36
James G Donnelly Sr,6,7,8,8,8,36
Kathy Enggasser,,2,9,7,7,36
Mary Ann Quartullo,,,0,8,8,36
John Dellricci,,,,1,8,36
Patrick Parkinson,,,,,0,36
Total,14,11,10,9,8,36
,Member Of The Democratic State Committee 5th Senatorial District,,,,,37
,James G Donnelly Sr,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,John Dellricci,37
James G Donnelly Sr,12,30,30,32,30,37
Mary Ann Quartullo,,2,36,33,33,37
Kathy Enggasser,,,3,33,31,37
Patrick Parkinson,,,,2,32,37
John Dellricci,,,,,1,37
Total,45,40,39,37,36,37
,Member Of The Democratic State Committee 5th Senatorial District,,,,,38
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,38
James G Donnelly Sr,6,9,9,9,9,38
Kathy Enggasser,,2,11,9,10,38
Mary Ann Quartullo,,,2,9,10,38
John Dellricci,,,,2,9,38
Patrick Parkinson,,,,,0,38
Total,15,13,13,11,10,38
,Member Of The Democratic State Committee 5th Senatorial District,,,,,39
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,39
James G Donnelly Sr,21,29,28,25,24,39
John Dellricci,,3,27,25,24,39
Mary Ann Quartullo,,,0,30,23,39
Kathy Enggasser,,,,2,23,39
Patrick Parkinson,,,,,0,39
Total,52,34,34,33,25,39
,Member Of The Democratic State Committee 5th Senatorial District,,,,,40
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,40
James G Donnelly Sr,7,21,18,18,20,40
John Dellricci,,2,20,20,19,40
Mary Ann Quartullo,,,4,19,16,40
Kathy Enggasser,,,,2,15,40
Patrick Parkinson,,,,,2,40
Total,30,27,25,23,22,40
,Member Of The Democratic State Committee 5th Senatorial District,,,,,41
,James G Donnelly Sr,Kathy Enggasser,Patrick Parkinson,Mary Ann Quartullo,John Dellricci,41
James G Donnelly Sr,27,46,48,44,46,41
Kathy Enggasser,,5,48,51,48,41
Patrick Parkinson,,,3,46,47,41
Mary Ann Quartullo,,,,1,46,41
John Dellricci,,,,,3,41
Total,77,60,55,53,52,41
,Member Of The Democratic State Committee 5th Senatorial District,,,,,42
,James G Donnelly Sr,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,42
James G Donnelly Sr,14,9,10,8,8,42
Kathy Enggasser,,3,14,8,9,42
Mary Ann Quartullo,,,0,8,9,42
John Dellricci,,,,3,8,42
Patrick Parkinson,,,,,0,42
Total,24,17,15,11,9,42
,Member Of The Democratic State Committee 5th Senatorial District,,,,,43
,James G Donnelly Sr,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,Patrick Parkinson,43
James G Donnelly Sr,9,17,17,18,16,43
John Dellricci,,3,16,15,16,43
Kathy Enggasser,,,2,17,15,43
Mary Ann Quartullo,,,,1,16,43
Patrick Parkinson,,,,,0,43
Total,30,21,21,21,18,43
,Member Of The Democratic State Committee 5th Senatorial District,,,,,44
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,44
James G Donnelly Sr,11,34,32,30,31,44
John Dellricci,,11,33,31,30,44
Mary Ann Quartullo,,,6,36,31,44
Kathy Enggasser,,,,8,28,44
Patrick Parkinson,,,,,2,44
Total,48,48,48,46,34,44
