col_1,col_2,division
,Representative In Congress 2nd District - Republican,All
,David Torres,All
David Torres,111,All
Total,111,All
,Representative In Congress 2nd District - Republican,2
,David Torres,2
David Torres,1,2
Total,1,2
,Representative In Congress 2nd District - Republican,3
,David Torres,3
David Torres,3,3
Total,3,3
,Representative In Congress 2nd District - Republican,4
,David Torres,4
David Torres,11,4
Total,11,4
,Representative In Congress 2nd District - Republican,5
,David Torres,5
David Torres,5,5
Total,5,5
,Representative In Congress 2nd District - Republican,6
,David Torres,6
David Torres,5,6
Total,5,6
,Representative In Congress 2nd District - Republican,7
,David Torres,7
David Torres,4,7
Total,4,7
,Representative In Congress 2nd District - Republican,8
,David Torres,8
David Torres,5,8
Total,5,8
,Representative In Congress 2nd District - Republican,9
,David Torres,9
David Torres,9,9
Total,9,9
,Representative In Congress 2nd District - Republican,10
,David Torres,10
David Torres,19,10
Total,19,10
,Representative In Congress 2nd District - Republican,11
,David Torres,11
David Torres,3,11
Total,3,11
,Representative In Congress 2nd District - Republican,13
,David Torres,13
David Torres,12,13
Total,12,13
,Representative In Congress 2nd District - Republican,14
,David Torres,14
David Torres,15,14
Total,15,14
,Representative In Congress 2nd District - Republican,15
,David Torres,15
David Torres,5,15
Total,5,15
,Representative In Congress 2nd District - Republican,17
,David Torres,17
David Torres,2,17
Total,2,17
,Representative In Congress 2nd District - Republican,19
,David Torres,19
David Torres,2,19
Total,2,19
,Representative In Congress 2nd District - Republican,20
,David Torres,20
David Torres,5,20
Total,5,20
,Representative In Congress 2nd District - Republican,21
,David Torres,21
David Torres,1,21
Total,1,21
,Representative In Congress 2nd District - Republican,22
,David Torres,22
David Torres,2,22
Total,2,22
,Representative In Congress 2nd District - Republican,23
,David Torres,23
David Torres,2,23
Total,2,23
